,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species
0,0.0,0.06,0.09,0.02,3_sp_gt_8,416304,0.01,3
1,0.30303030303030304,0.0907935074776305,0.06959562046517485,0.019808783752994292,3_sp_gt_8,416304,0.01,3
2,0.6060606060606061,0.1366281148793434,0.05474603749767455,0.01997924766988823,3_sp_gt_8,416304,0.01,3
3,0.9090909090909092,0.20361930421360824,0.04421423395548906,0.020625145245718384,3_sp_gt_8,416304,0.01,3
4,1.2121212121212122,0.2966124341066415,0.0362291769706753,0.020836132772668055,3_sp_gt_8,416304,0.01,3
5,1.5151515151515151,0.43089976028914545,0.030662804783673267,0.02102340345540371,3_sp_gt_8,416304,0.01,3
6,1.8181818181818183,0.6051641981173917,0.02749972806873051,0.021563484473157136,3_sp_gt_8,416304,0.01,3
7,2.121212121212121,0.8044685882350678,0.026001176828767604,0.0225445091863912,3_sp_gt_8,416304,0.01,3
8,2.4242424242424243,1.0437132289729072,0.025709566215620327,0.0242561298800598,3_sp_gt_8,416304,0.01,3
9,2.7272727272727275,1.2903813653999678,0.027564066000718368,0.026516947493069886,3_sp_gt_8,416304,0.01,3
10,3.0303030303030303,1.5106352852298126,0.03152235068230829,0.02941991584558717,3_sp_gt_8,416304,0.01,3
11,3.3333333333333335,1.6912613812249877,0.03765396515949135,0.03371716233586664,3_sp_gt_8,416304,0.01,3
12,3.6363636363636367,1.8203403387377126,0.04624996070959243,0.03821937895931385,3_sp_gt_8,416304,0.01,3
13,3.9393939393939394,1.9347925365249816,0.05945443619854738,0.0437377847317904,3_sp_gt_8,416304,0.01,3
14,4.242424242424242,2.017888880290751,0.07866487186597215,0.05191109285095838,3_sp_gt_8,416304,0.01,3
15,4.545454545454546,2.041822505826991,0.10729424821477997,0.06044785919543849,3_sp_gt_8,416304,0.01,3
16,4.848484848484849,2.0364551713779955,0.1450713854524242,0.07176594170012372,3_sp_gt_8,416304,0.01,3
17,5.151515151515151,2.0408134882405515,0.1872685976523679,0.08621179217980926,3_sp_gt_8,416304,0.01,3
18,5.454545454545455,2.0371469587660447,0.2531247500145676,0.1022120560772144,3_sp_gt_8,416304,0.01,3
19,5.757575757575758,1.9965276829259058,0.32791375628978664,0.12199570219641681,3_sp_gt_8,416304,0.01,3
20,6.0606060606060606,1.9422051805402545,0.41624127799294525,0.14516341816875467,3_sp_gt_8,416304,0.01,3
21,6.363636363636364,1.9092565623053568,0.5024353466418575,0.17503120530434518,3_sp_gt_8,416304,0.01,3
22,6.666666666666667,1.8403305429991728,0.5987728684013484,0.20911736171057616,3_sp_gt_8,416304,0.01,3
23,6.96969696969697,1.8144085095835705,0.7032029944048185,0.24728922776940704,3_sp_gt_8,416304,0.01,3
24,7.272727272727273,1.7790862907972977,0.8038402966104193,0.2958398264539997,3_sp_gt_8,416304,0.01,3
25,7.575757575757576,1.6726547063946728,0.8943306887041363,0.3577792518107462,3_sp_gt_8,416304,0.01,3
26,7.878787878787879,1.5899735474760326,0.9525765770441456,0.4202970907645119,3_sp_gt_8,416304,0.01,3
27,8.181818181818182,1.5418662055462913,1.007139187693101,0.4900932064890126,3_sp_gt_8,416304,0.01,3
28,8.484848484848484,1.4912832964373273,1.044842746309567,0.5681273090914569,3_sp_gt_8,416304,0.01,3
29,8.787878787878789,1.4189364935243811,1.07589014353732,0.6409583231329212,3_sp_gt_8,416304,0.01,3
30,9.090909090909092,1.3387403930759947,1.1124549771050198,0.7253279968989583,3_sp_gt_8,416304,0.01,3
31,9.393939393939394,1.2708187466966159,1.1488503968105215,0.7903623286297116,3_sp_gt_8,416304,0.01,3
32,9.696969696969697,1.2128455604721633,1.1627085032810665,0.8685607935303155,3_sp_gt_8,416304,0.01,3
33,10.0,1.1583486125289728,1.1600033377089607,0.9228937030442163,3_sp_gt_8,416304,0.01,3
34,10.303030303030303,1.105397410330526,1.1524823405237394,0.9585536534154644,3_sp_gt_8,416304,0.01,3
35,10.606060606060606,1.0781974553849911,1.1557562851074268,0.9841441817395008,3_sp_gt_8,416304,0.01,3
36,10.90909090909091,1.0538756737242914,1.1565496198075413,1.0134846486884441,3_sp_gt_8,416304,0.01,3
37,11.212121212121213,1.0195960119544865,1.1406709430926711,1.0271908699945052,3_sp_gt_8,416304,0.01,3
38,11.515151515151516,0.9883224563648926,1.1047367370748138,1.041748837213477,3_sp_gt_8,416304,0.01,3
39,11.818181818181818,0.978691745233366,1.1065630723890765,1.0473378510008153,3_sp_gt_8,416304,0.01,3
40,12.121212121212121,0.9620986720541919,1.0751908680264608,1.039183684329804,3_sp_gt_8,416304,0.01,3
41,12.424242424242424,0.9583555853590017,1.0427990123038886,1.0221878780587386,3_sp_gt_8,416304,0.01,3
42,12.727272727272728,0.9437355388399218,1.0236111580086142,1.0198607581890053,3_sp_gt_8,416304,0.01,3
43,13.030303030303031,0.9381526308069617,1.002059166694743,1.0274875707797992,3_sp_gt_8,416304,0.01,3
44,13.333333333333334,0.9283093437607877,0.9865799803330836,1.0222779960039095,3_sp_gt_8,416304,0.01,3
45,13.636363636363637,0.9432702725910455,0.9717525969782596,0.9978702133470964,3_sp_gt_8,416304,0.01,3
46,13.93939393939394,0.9437472203406715,0.9515697015747268,1.0049495147618936,3_sp_gt_8,416304,0.01,3
47,14.242424242424242,0.9754013879710923,0.9654116071176743,1.0153462098729775,3_sp_gt_8,416304,0.01,3
48,14.545454545454547,0.9780048041187693,0.9804299339881848,1.010024572136436,3_sp_gt_8,416304,0.01,3
49,14.84848484848485,0.977691963112218,0.9690048364137149,0.9828272547335833,3_sp_gt_8,416304,0.01,3
50,15.151515151515152,0.98917372730169,0.9517661526130229,0.9773482881982765,3_sp_gt_8,416304,0.01,3
51,15.454545454545455,0.9916319907264448,0.9509041607020355,0.9657761221773326,3_sp_gt_8,416304,0.01,3
52,15.757575757575758,0.9905913157789609,0.942638666861087,0.9631525563431581,3_sp_gt_8,416304,0.01,3
53,16.060606060606062,0.9997954737692041,0.916643577247293,0.9602205740573252,3_sp_gt_8,416304,0.01,3
54,16.363636363636363,0.987695417138851,0.9203629382485699,0.9706982473757991,3_sp_gt_8,416304,0.01,3
55,16.666666666666668,0.9776352821112377,0.9203351682683844,0.9867703770497293,3_sp_gt_8,416304,0.01,3
56,16.96969696969697,0.996104790176337,0.9379210350992248,0.9646113870992717,3_sp_gt_8,416304,0.01,3
57,17.272727272727273,1.0054741565994387,0.9492410373774085,0.9764576275068408,3_sp_gt_8,416304,0.01,3
58,17.575757575757578,1.0057474542381155,0.9553065441608493,0.9706303252491655,3_sp_gt_8,416304,0.01,3
59,17.87878787878788,0.9962423609040497,0.9580285011452734,0.9720101991309043,3_sp_gt_8,416304,0.01,3
60,18.181818181818183,1.0017504599829126,0.9683728595610813,0.9711083127818557,3_sp_gt_8,416304,0.01,3
61,18.484848484848484,0.9911085535443247,0.9871317126112655,0.9757889823202693,3_sp_gt_8,416304,0.01,3
62,18.78787878787879,1.010976002791992,1.0026093219479613,0.9958456134914527,3_sp_gt_8,416304,0.01,3
63,19.09090909090909,1.0018228026642204,1.0231286266762492,1.0035763751850775,3_sp_gt_8,416304,0.01,3
64,19.393939393939394,1.0121254955207093,1.0148512435033394,1.001158783498558,3_sp_gt_8,416304,0.01,3
65,19.6969696969697,1.020140949174061,1.015592128395676,1.0020557561600152,3_sp_gt_8,416304,0.01,3
66,20.0,1.011382193933653,1.0186649582780194,1.0058630044532584,3_sp_gt_8,416304,0.01,3
67,20.303030303030305,1.0170390002132637,1.0153906531351755,1.0161635310946273,3_sp_gt_8,416304,0.01,3
68,20.606060606060606,0.9999969699812773,1.0221033634228123,1.0209271324386455,3_sp_gt_8,416304,0.01,3
69,20.90909090909091,0.9888191488364377,1.0340845632419295,1.015512084874642,3_sp_gt_8,416304,0.01,3
70,21.21212121212121,0.9831757814308076,1.0272534505831885,1.0360974577597941,3_sp_gt_8,416304,0.01,3
71,21.515151515151516,0.989538563098849,1.0373393038723417,1.0395860043009104,3_sp_gt_8,416304,0.01,3
72,21.81818181818182,0.9954002918769385,1.0297899893463165,1.0245821374795419,3_sp_gt_8,416304,0.01,3
73,22.12121212121212,0.9792162181828801,1.0256615586581628,1.0230458603948882,3_sp_gt_8,416304,0.01,3
74,22.424242424242426,0.9872816610370109,1.0226125231748948,1.0025846895728674,3_sp_gt_8,416304,0.01,3
75,22.727272727272727,0.9742312749778285,1.02080534363653,0.990627230498005,3_sp_gt_8,416304,0.01,3
76,23.03030303030303,0.9750260265637516,1.001365200004266,0.9961975166628444,3_sp_gt_8,416304,0.01,3
77,23.333333333333336,0.9763774260317776,0.9722583228180508,1.000190346184447,3_sp_gt_8,416304,0.01,3
78,23.636363636363637,0.9868999660268141,0.9671878876655536,0.9805507753421057,3_sp_gt_8,416304,0.01,3
79,23.93939393939394,0.9945325164159774,0.9721792485578631,0.9798168887771552,3_sp_gt_8,416304,0.01,3
80,24.242424242424242,0.9883790428781732,0.979061688437003,0.9814810775068253,3_sp_gt_8,416304,0.01,3
81,24.545454545454547,0.9961907246449203,0.995191750882288,0.9874180980641198,3_sp_gt_8,416304,0.01,3
82,24.848484848484848,0.9981955316483694,1.005446566654852,0.9720300343228527,3_sp_gt_8,416304,0.01,3
83,25.151515151515152,1.0120062655579662,0.9849112439079535,0.9937209793988364,3_sp_gt_8,416304,0.01,3
84,25.454545454545457,1.0160850688031902,0.981437148969098,0.9891908117740359,3_sp_gt_8,416304,0.01,3
85,25.757575757575758,1.0069917427423736,0.9938983096497747,0.9996885736393244,3_sp_gt_8,416304,0.01,3
86,26.060606060606062,0.972883110513731,0.9885554909078131,1.01675726389433,3_sp_gt_8,416304,0.01,3
87,26.363636363636363,0.9943268003055017,0.9817527479954661,1.0288255028343098,3_sp_gt_8,416304,0.01,3
88,26.666666666666668,0.9946546921205621,0.9942705803396549,1.0046769058046823,3_sp_gt_8,416304,0.01,3
89,26.96969696969697,0.9902907675431865,0.9947088759775627,1.0029702424845537,3_sp_gt_8,416304,0.01,3
90,27.272727272727273,1.0116179695750975,0.998779881196961,1.0074862836787248,3_sp_gt_8,416304,0.01,3
91,27.575757575757578,1.007236527844756,0.9894710327669926,0.9946304321286505,3_sp_gt_8,416304,0.01,3
92,27.87878787878788,1.0213930394307342,1.007945193667642,0.9969541334129611,3_sp_gt_8,416304,0.01,3
93,28.181818181818183,1.0160168759594872,0.9976793917308118,1.0014367788089682,3_sp_gt_8,416304,0.01,3
94,28.484848484848484,1.0277400171695301,0.9946094498074257,1.004058032272309,3_sp_gt_8,416304,0.01,3
95,28.78787878787879,1.0172284728582142,1.0101154138701114,1.00264148198004,3_sp_gt_8,416304,0.01,3
96,29.090909090909093,1.000154936686585,1.0259679879042567,1.0082616086685023,3_sp_gt_8,416304,0.01,3
97,29.393939393939394,1.0004094340254257,1.0086654094172773,1.014872693549646,3_sp_gt_8,416304,0.01,3
98,29.6969696969697,1.0050632135500857,1.0342890684709305,1.005811124360803,3_sp_gt_8,416304,0.01,3
99,30.0,0.9898102953687401,1.036805664883124,1.015418315095282,3_sp_gt_8,416304,0.01,3
