,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species
0,0.0,0.03,0.04,0.07,0.08,0.06,0.09,0.06,0.05,0.01,0.03,10_sp_gt_1,10488077,0.1,10
1,0.30303030303030304,0.045699702207165,0.08229951265551891,0.09872562071613832,0.11548768173369513,0.06496652743179235,0.13177616898498767,0.08143823540380023,0.05105628594056711,0.013311142222166044,0.04838522994371294,10_sp_gt_1,10488077,0.1,10
2,0.6060606060606061,0.06677810830680936,0.1421175460111487,0.16138512346374959,0.15259531186722353,0.07684568080358921,0.15980926461784897,0.12232865732611167,0.07171118547773302,0.01683822971844786,0.07852597077914371,10_sp_gt_1,10488077,0.1,10
3,0.9090909090909092,0.10757479384640024,0.2393637361712911,0.20509551066206663,0.20272834563277442,0.08746445238882289,0.2116734573831576,0.17774379015354863,0.08261054083688192,0.02372004111604058,0.09140045725103911,10_sp_gt_1,10488077,0.1,10
4,1.2121212121212122,0.1659304448501297,0.3777413944915902,0.2848195760082674,0.268888568073837,0.13000397843782022,0.292640698300903,0.255914554534354,0.09510520632184859,0.030587808006284092,0.1160903877132074,10_sp_gt_1,10488077,0.1,10
5,1.5151515151515151,0.2733405408876686,0.6674220066731266,0.38480963813046704,0.32648858314150436,0.15909802335210094,0.39421939978736836,0.39323564287442114,0.11582565134042375,0.04033585463722965,0.16114285744569296,10_sp_gt_1,10488077,0.1,10
6,1.8181818181818183,0.38380192793366896,1.101732216512946,0.5639910779680246,0.41653260579502466,0.19009148051872188,0.6680441209770579,0.7878314711269699,0.12215364340771197,0.0528262403039041,0.2863599260107835,10_sp_gt_1,10488077,0.1,10
7,2.121212121212121,0.5303692630476289,1.2505269017014733,0.6180390888378833,0.41743529371478116,0.2667655058811272,0.8276925448913283,1.1103679812376361,0.1277860788770188,0.06591243756342763,0.4261621652981225,10_sp_gt_1,10488077,0.1,10
8,2.4242424242424243,0.7191370666183343,1.5342115101506992,0.8915813739992493,0.5571461497304097,0.3182444860306855,1.25364391720585,1.631156519107325,0.12545712980999696,0.07941781689402766,0.5133757394925849,10_sp_gt_1,10488077,0.1,10
9,2.7272727272727275,0.8745933549404897,2.124518918230233,1.166939947089221,0.7187544688834826,0.47494586952308093,1.4923044453885934,2.4939451683996667,0.11521209745312383,0.0892486506284362,0.8247566473854723,10_sp_gt_1,10488077,0.1,10
10,3.0303030303030303,0.8849986090074771,2.636766688381703,1.406023366238863,0.9783143810216401,0.7322580215702735,1.993289481510963,4.001043327667812,0.09466524053493532,0.09876985672394062,1.2934750094180691,10_sp_gt_1,10488077,0.1,10
11,3.3333333333333335,0.9662919687723521,2.4484714408714097,1.811711813740233,1.3034745424623264,1.0750628811698488,2.457219157860826,6.014846587570714,0.06208711747754543,0.08830103497116344,2.0424238764178755,10_sp_gt_1,10488077,0.1,10
12,3.6363636363636367,0.8835621984869795,2.440236548547905,2.547923814063047,1.8374416925002872,1.749006905571997,2.2162679251375916,6.750303474143935,0.03291744677357974,0.075008625298193,2.553176792205414,10_sp_gt_1,10488077,0.1,10
13,3.9393939393939394,0.6882900076250459,2.1640505040428666,3.6019768310631743,2.551654051141376,2.738486500064584,1.8545739808275423,8.14528456030386,0.020003825312912806,0.07957083758863258,3.20529279482274,10_sp_gt_1,10488077,0.1,10
14,4.242424242424242,0.3511342228565647,1.949310967132087,4.3919228420827965,2.8503561050425645,4.516636037619625,1.6039640292905886,8.426666179143837,0.010329537485011961,0.08841725194106023,3.612339126757367,10_sp_gt_1,10488077,0.1,10
