,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_67,species_68,species_69,species_70,species_71,species_72,species_73,species_74,species_75,species_76,species_77,species_78,species_79,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_89,species_90,species_91,species_92,species_93,species_94,species_95,species_96,species_97,species_98,species_99,ground_truth,timeseries_id,noise,n_species
0,0.0,0.08,0.09,0.09,0.05,0.05,0.07,0.09,0.02,0.04,0.06,0.09,0.02,0.08,0.02,0.04,0.01,0.07,0.04,0.06,0.03,0.03,0.05,0.06,0.09,0.01,0.01,0.04,0.09,0.03,0.06,0.07,0.08,0.02,0.01,0.06,0.06,0.03,0.06,0.09,0.08,0.07,0.08,0.06,0.04,0.06,0.04,0.07,0.04,0.04,0.04,0.01,0.06,0.08,0.01,0.07,0.09,0.04,0.04,0.09,0.08,0.08,0.02,0.06,0.06,0.02,0.03,0.01,0.05,0.04,0.02,0.07,0.09,0.04,0.06,0.04,0.03,0.08,0.03,0.03,0.07,0.05,0.01,0.08,0.01,0.02,0.03,0.06,0.02,0.03,0.04,0.09,0.04,0.06,0.07,0.09,0.01,0.08,0.08,0.09,0.04,100_sp_gt,6667140,0.1,100
1,0.30303030303030304,0.08298136199584023,0.115510267190112,0.16722583686611686,0.06883390411145278,0.05892590482010963,0.10071216674251737,0.11103287404208424,0.030315210254424036,0.0608155320060299,0.07941327302013894,0.08492139916564198,0.023481917936997002,0.08721180530179928,0.019483434309606622,0.057841655793780686,0.012787927510622795,0.06806103705155901,0.038164907939784845,0.053759971839317314,0.03840944529772198,0.03447807236975642,0.04794310240979015,0.062160208429581074,0.08824110941572447,0.01059386578123162,0.011589279054718878,0.042500640754719286,0.08837461563513316,0.026096857315797153,0.06588810742058153,0.061747353491729585,0.08861988388917498,0.019092394412030856,0.015154964261205908,0.050969559709624086,0.05483761906573856,0.02965408575639125,0.062303918184690554,0.10491142836557416,0.08809935464115067,0.07588020693357901,0.07355118312547458,0.07343477326384062,0.0494563182432967,0.06060323279160054,0.04553313158474526,0.07042036280558597,0.03549283911687084,0.0497993012538806,0.054463226812655266,0.015024529768989707,0.08173728666751146,0.08594633682612142,0.010467709082384735,0.0736823544786815,0.09898522404900242,0.03830259581131497,0.043807413181976285,0.09036182789645157,0.091334523385351,0.08097337592200077,0.022271029841458345,0.056898996020941645,0.06538946221830737,0.020825372696384552,0.0358948184712613,0.01475588900864802,0.05718481522255973,0.04152700920135377,0.02375033356319076,0.08934220814675027,0.06325896109389226,0.03396725627731373,0.06265758696102602,0.04549434772833718,0.035777175989205746,0.10448605720487272,0.04287491696355497,0.035067775660578164,0.06547661495651357,0.04633898062462486,0.014056631171517831,0.08511827100434927,0.017332027157324275,0.024778766657421625,0.034567178385138474,0.05912466422857227,0.024544233217689275,0.03349629303162812,0.048108089449534985,0.0870070553798305,0.03867317488330246,0.06304422824429028,0.07627063622803264,0.08159520772204812,0.009941741743912404,0.09039007593249038,0.08643722891831962,0.10227908696964606,0.030461385561156427,100_sp_gt,6667140,0.1,100
2,0.6060606060606061,0.07556665404203898,0.15395970189772396,0.24434538861913618,0.08432182688117942,0.06715635143036035,0.13090034072539578,0.15055077239107387,0.03926448166677726,0.07413883340744785,0.09585261552553302,0.08449382335719377,0.02855653434248089,0.08964164033921146,0.019535086858844843,0.07822082180472584,0.015705003542985263,0.06497443342699953,0.03883459535098172,0.07000231517013096,0.034835713365059785,0.03717394546977155,0.0463289255738779,0.07470835252986742,0.11285568837376972,0.013585487994653785,0.013615841373143776,0.03959802197165423,0.10287212939452876,0.021646693319617993,0.07436423780154745,0.05779324731760958,0.09393801868873927,0.022548339313013747,0.024247261435152753,0.05971663965650238,0.0546555638742059,0.03205771559285883,0.07522874506045596,0.10255250071173164,0.1009827500258279,0.07035181523044443,0.06498431376994043,0.09245882754522611,0.06003161147069556,0.052269745362670775,0.051292571172426873,0.07648908331885537,0.03200440294993137,0.06378888557540624,0.0671918032120448,0.01823549228241678,0.08610021128227031,0.09293293081281992,0.01159530965053674,0.0674143543098614,0.136719947962742,0.030006440050922876,0.054258150210495446,0.08756108917148414,0.09676585991118103,0.07722957756441716,0.024142543631139348,0.06160406328395015,0.07169847611846986,0.021551363330196412,0.03329558352648161,0.02181548469235087,0.06155416130641064,0.052845962980036104,0.023522043422539787,0.11021235360792438,0.05985342651912611,0.03444256145853519,0.07915451595396984,0.045196398124959986,0.036645390811715764,0.10794567436103833,0.061156004938546345,0.03428865816540396,0.056253612193357894,0.051743346272479486,0.01849492188376066,0.08656353883199384,0.033898199894294406,0.030238793697571594,0.03895158804878321,0.05474828695712262,0.0317021690412514,0.03669747456968543,0.061005784068259024,0.08822747698382016,0.03831756876395421,0.0709585756417623,0.07594159075761224,0.08624952771574514,0.009511661089864376,0.10289071104752194,0.11027729245754171,0.10931157875207073,0.031054133187896467,100_sp_gt,6667140,0.1,100
3,0.9090909090909092,0.07134997119628779,0.20364403706701972,0.32559831012416046,0.09698417245301172,0.08457012907889651,0.16249774410182982,0.1879695181887142,0.05895809209879868,0.1313488605263227,0.14049726621735337,0.07100455277864304,0.033662721432597284,0.09178996007010645,0.020771828845824916,0.10634580132191788,0.015186151427794618,0.06308800327816752,0.03652061719718359,0.0825721762183425,0.04230355066558949,0.034301829826380324,0.039215392847030836,0.07298794862493535,0.133208022095518,0.014571665078760329,0.014405342680574952,0.04442265439170666,0.09545015840157806,0.02537097790292478,0.0651944289494675,0.0590206935047378,0.11380911337615236,0.025121836705042137,0.03529250193471578,0.07512252180903675,0.04694249920863634,0.034104544910170224,0.06321450935607009,0.10905889541383408,0.10548087828719872,0.07316563895714462,0.06654045889319304,0.09727455836895196,0.06790015623746876,0.05213411685163666,0.050592278774884106,0.08465151338562638,0.03580342334793114,0.09029264818321277,0.08395322931333808,0.023576602230777267,0.10005824611080648,0.10152867440993107,0.014181233447300278,0.06586014666923858,0.1482935288127087,0.028670548492153475,0.050994113974281316,0.09623887836542203,0.0941755355514844,0.1001979633302894,0.026676606817764962,0.07102380727984804,0.06640044498474612,0.020845368042670464,0.03730522798355589,0.030598405202581138,0.07166998372024502,0.06137927467250526,0.023974621039372278,0.13382827480400467,0.05877119691261427,0.03413258635443989,0.08510478285855338,0.04432514401633963,0.041334006406003064,0.11313352736109379,0.06966456960276043,0.031441971039903246,0.037623114270266406,0.06871655226435915,0.024707737941762585,0.08115341019276653,0.046722181782210985,0.041780137552497154,0.04835822784085608,0.05345305854829592,0.04411674070564803,0.03467863707500135,0.09094097968432165,0.0926676562001246,0.028445267765024027,0.08409896756164424,0.07830394528713293,0.09969780033284364,0.008658821857131944,0.16648967308558718,0.10891971957068536,0.10909158683781299,0.028025982729434427,100_sp_gt,6667140,0.1,100
4,1.2121212121212122,0.06268994097200722,0.3180202161610768,0.32716430539234626,0.12916095832322938,0.11063780289776362,0.19331628895613104,0.2581349710432626,0.0734066036689169,0.16178689219131015,0.18801768428867985,0.07745021614320727,0.0411567980857262,0.098532032566442,0.021692672844546703,0.1411610921180642,0.016436561765227373,0.06024208701254865,0.039435038857081,0.09607175507506266,0.05453571680996552,0.03389443993537036,0.0409182490374027,0.08617751946245986,0.15723547028471882,0.015913613915769644,0.016937037522694334,0.04668986390832449,0.10160046329526715,0.02460767381183618,0.06781122369798662,0.06320288192801997,0.10458510490815759,0.0271481710668905,0.04917065331571992,0.08211205018904186,0.05099820185750294,0.03721636091761913,0.06488433918479077,0.12361804234270288,0.10719534210530862,0.07815513270276708,0.0641592804475299,0.09163238180212946,0.08881757499550864,0.04972206419987725,0.05866971986862379,0.09694758171345264,0.03509219747964599,0.0953352047530913,0.11231812023443244,0.025837383491925485,0.15023544542448453,0.0993052185980711,0.017502787030955393,0.0662195822776878,0.16818772467685317,0.025438192706933753,0.060969557445815,0.09346569283381193,0.0972037358670237,0.10250958533810996,0.03441399230224049,0.07270358199891326,0.07681264567907314,0.022344402086483396,0.0412069847420591,0.04008749880226696,0.07461521291710117,0.06159498773148271,0.02787444893319268,0.1422900173110193,0.05371341188717992,0.037166767469622136,0.12230244546045453,0.05585255737455729,0.04516389775113171,0.1316934596119907,0.09067390586883052,0.03211883752034547,0.03959670647145781,0.07197092733861694,0.029583173974946992,0.07404293452881981,0.06665267388190936,0.06257377746442185,0.059813671151620125,0.05689708733955062,0.05215948351881707,0.036729308172126995,0.1304614432197445,0.08723866428468546,0.029896029826281093,0.0833923522086645,0.07343991347533357,0.0997490132819901,0.008598901870071394,0.22076214563277796,0.10548835861250545,0.11927389821523886,0.027823410157102293,100_sp_gt,6667140,0.1,100
5,1.5151515151515151,0.06286095670033102,0.38633966912498235,0.4551341078379183,0.1556237827605103,0.10236038957295512,0.24052450954332524,0.368160882238973,0.09883092930242783,0.25903854669696386,0.25274565384975917,0.07105312993371228,0.05479652705235195,0.09753239464518304,0.01994414716866156,0.19228110654427322,0.016518195996908246,0.058842489838217965,0.029387380005455835,0.10666015065784189,0.05869430444366826,0.0412604886458152,0.04116304019186369,0.09102775481370054,0.16744316769981396,0.018000126911937028,0.01749742556650786,0.048912577502433906,0.1192407793674711,0.024060651663071055,0.06853329673838976,0.059554694577038984,0.10425464471287882,0.03236708490803049,0.07592092417265332,0.1001424653234971,0.04985597143323797,0.03581588946262239,0.06881574532301027,0.14279635175651975,0.11678284768272414,0.07624732497991486,0.0626021925084989,0.09598227316186626,0.10943197778252484,0.05280939985077274,0.07304912739736236,0.09547730905583864,0.04521329461448576,0.09050881203902267,0.1451546499350925,0.03548057246824416,0.17017033555079802,0.09428485672463019,0.025369729146181557,0.07285622895456131,0.23505674386920394,0.020298865139695074,0.07379525421020523,0.10230374206110905,0.12968086670861284,0.12394166695937371,0.039484846314794764,0.0842515214264269,0.06600371889723593,0.025946555510051404,0.04894539802604349,0.053533670862277276,0.08678674819179313,0.05996413910957003,0.027811966627377838,0.1712453173786095,0.057966240041610544,0.03951346256251979,0.15753246401628795,0.061891255030344115,0.05128285363631268,0.12599538741970506,0.11044091023058315,0.031993315710933494,0.04944172040707567,0.08747437656013757,0.03751971188449273,0.07792544117335881,0.09843222707654675,0.07277333435877104,0.05882394237540851,0.05592229610144381,0.06886630400975936,0.03909895639398391,0.18612992193694164,0.08448439908355795,0.03444241899894411,0.08954411562298509,0.07769563398808609,0.10815068249988513,0.009326202086548982,0.30202887984451654,0.11331361893817542,0.14333344900326986,0.024916475866350558,100_sp_gt,6667140,0.1,100
6,1.8181818181818183,0.05534789073133405,0.5283869798158831,0.4892073508232327,0.19782703567731785,0.11994118929433942,0.2967212283848762,0.34473025807525837,0.13061197745493247,0.3513037259555719,0.3407152465544826,0.06136665341211118,0.058657978814764186,0.11187499082791089,0.02200300893241777,0.26061509600630944,0.017584582194643872,0.059880056844463896,0.032317363012103625,0.11426449003378374,0.06219224934426424,0.046137869766093895,0.045337524158214654,0.08013524178975433,0.21499275897071668,0.017405896783494128,0.018758551783141116,0.04927823978404631,0.13804600576556533,0.01985435838758641,0.08076435965663924,0.05763044224975952,0.10585593369142239,0.039904324461366256,0.11038816463235585,0.12119809533541366,0.05797459555068669,0.034140796928256036,0.07892683959209651,0.14262625461036188,0.12864375921195195,0.0880267903718524,0.0678876189819004,0.0934135674224129,0.12407508680692539,0.04965206904475441,0.08492940364915329,0.12498792470149718,0.05661637866101232,0.12453869081206921,0.16277809795937628,0.050627617951232745,0.20140103599926437,0.0860511495694381,0.032398749369379566,0.06166004767681227,0.27250907126951757,0.021403260411011996,0.08120336451092443,0.09701046275689024,0.1404639061097148,0.12705012624854106,0.04429298459625099,0.08515322166160395,0.06917205782613155,0.0304816544461497,0.0447206534599787,0.056899578109932826,0.09975564618425123,0.05117841688482513,0.029827844814029527,0.22238212447385686,0.06025651315058887,0.0346767682000607,0.15083639594644221,0.06804207226270698,0.05146017135344037,0.12855958990942404,0.15145277567539736,0.0340131606533127,0.0533591836120029,0.09344617744526297,0.04056970816697979,0.07600541663396536,0.137690135390417,0.09350574155964947,0.0670191749435864,0.05082743509038905,0.09112412654188191,0.04718982779512683,0.26663150527290963,0.08627119060861917,0.03888322937670401,0.09304025580391964,0.09187682234109035,0.1061786365213807,0.009064867711326552,0.3441705937159718,0.1277719694486388,0.17963005614423247,0.02165739398974269,100_sp_gt,6667140,0.1,100
7,2.121212121212121,0.04378671945334187,0.7619512459429065,0.7374724871074042,0.21719068975514969,0.12305661409780812,0.3082334904492973,0.3895897601055279,0.19217158628891767,0.5466528369404479,0.49067292339031354,0.06338309858953299,0.06097136597265703,0.1153333099987321,0.02307536912782873,0.29897937523432716,0.01721861342469964,0.05942479023054768,0.02673115224051234,0.10185703585512905,0.07059108966993025,0.04546325336978504,0.043276489425276274,0.08477437839740383,0.26380839895756,0.01801066010016437,0.01842671994342277,0.051292129147294856,0.11614862362658596,0.020119100048451015,0.07957201898590667,0.06004987080001084,0.1195266225285613,0.035896057658585404,0.14810996668047843,0.11761154689063896,0.05512846181789968,0.031291740320865506,0.07247800190088668,0.15690179390297992,0.13141868902478263,0.11570017498262987,0.05599534916940766,0.09679794516916992,0.14019070975284634,0.05960902125532136,0.08093875154644109,0.11024789254221537,0.058440530030332734,0.13048840622604346,0.2173762389446993,0.05967251598360383,0.27412908048239126,0.0971621645524744,0.04619041542771771,0.050422423737105516,0.2966278285222355,0.01778757308096076,0.09749404859997768,0.0770899538512567,0.17487388684524388,0.11998537285161276,0.04621700585031441,0.11861799263037447,0.06984267957786122,0.024732733557951414,0.03941663737684142,0.09321033791542531,0.10803976776982321,0.05931584422528947,0.03130256521379143,0.28004062386900674,0.04927718359880848,0.03963360864454284,0.19057141467834912,0.06155537385980246,0.04989060684862623,0.12361722632840874,0.19555351844499647,0.03464039418776082,0.04674897889166063,0.11104547219891317,0.05430143684942587,0.06907837917357842,0.21203798503922994,0.1088568898620974,0.08696960231455099,0.04756498461063353,0.10219380365104141,0.04844706733493623,0.3294676778324455,0.08131263328322748,0.038144253776293754,0.0795870122656707,0.10345390381909159,0.11021715386624005,0.00953476183360913,0.35006381516427293,0.1347526042238644,0.18388312099436266,0.016279991773584676,100_sp_gt,6667140,0.1,100
8,2.4242424242424243,0.03437415118935176,0.919616547314281,1.038052439042659,0.2647253226121037,0.14071079643182727,0.38111659245809393,0.4460108444892262,0.24560534316495514,0.6745930471964472,0.6251352784881195,0.06733737884658787,0.08010487757265199,0.12566413182244082,0.02806372559339526,0.38154988015416824,0.020525649766937278,0.05615875106559224,0.025818670758050215,0.1025323774438317,0.08313050999035979,0.049387481527874054,0.04358990787629092,0.08708158740238318,0.233098250802872,0.019015892327679328,0.018151191439009447,0.05099285840135179,0.1391085954215431,0.025907363598029202,0.07580219239756625,0.06387879966698846,0.12016999703805181,0.03944177411516362,0.23995536061087136,0.12940139098305992,0.05084980460322475,0.03686608746098794,0.07770487559854178,0.15900140855231806,0.13515424022966,0.11236471053406313,0.056504616255702966,0.08693827235258887,0.1677374727601153,0.06462066367467605,0.0809166893652608,0.11423562279764847,0.0603733805238106,0.1402359683745855,0.2556636706099328,0.07607325709470274,0.32930254392819447,0.10143215381823002,0.048421811929060136,0.0537571969732647,0.31961535474921443,0.01872346113663686,0.100757025135162,0.08076391768879645,0.20551578317162122,0.12701632308550423,0.040367541909908725,0.09671010645939554,0.07570803778659109,0.030456689528993053,0.03455565390570421,0.11830597299127704,0.09837017724342159,0.058477271029308095,0.03711860313984812,0.3447421139003638,0.04249243117170623,0.049636096506686614,0.22858115408962057,0.058410882331889125,0.053632300737909165,0.13465210646991396,0.2596270817138983,0.034931209055393195,0.04720458928069405,0.12900980423839184,0.07934443661313315,0.08537340602362802,0.23820000001435057,0.11470596805500438,0.10738936341084046,0.038710137484463114,0.14351838838213438,0.05269797586161427,0.3920334095010972,0.08672656880535166,0.03872566007851228,0.08418553738384048,0.11562651696057961,0.11402412650648117,0.010287467565959692,0.38303060989085036,0.13518850739256685,0.21790443324046788,0.014513358879968933,100_sp_gt,6667140,0.1,100
9,2.7272727272727275,0.023308891142341602,0.9704087370418781,1.3091580939663237,0.3219429036015963,0.15311363968944763,0.5477059913729326,0.5087238871406576,0.35566442791021163,0.6730571527454055,0.7329562080712037,0.06287073953832818,0.099661854347068,0.15571898460849992,0.026963044626140017,0.3573837566438691,0.01933703924481458,0.05657010014483982,0.030183648728693876,0.10270107788119352,0.0795844501973014,0.054020596749633304,0.036810234500779734,0.1005353926184805,0.23959866735894889,0.019494951470324876,0.018741846755111893,0.04855965852034521,0.17328423324487838,0.02767552741827436,0.07772169837787951,0.05451864288847681,0.12817515331589158,0.04256168272432175,0.3575724610992094,0.14744422124231765,0.05416691794504907,0.039424589003055815,0.0900902097516897,0.1682703139802875,0.1491256350736872,0.1554883739753255,0.05375954995337859,0.0764562803165738,0.19506047449988353,0.062835809882702,0.09579302172984158,0.13511418600626754,0.06645864277265083,0.203610225048926,0.30570579020650135,0.09793082269146328,0.37948247110584227,0.11022184182632633,0.0597033836917305,0.0507156371349434,0.30625882666067084,0.020637251504441383,0.11651705665178498,0.08922748391214404,0.21706596181428367,0.12871503120689154,0.0411144360198048,0.09589895360792786,0.08348244419389667,0.026982015790510728,0.03253837963296919,0.1623696907271365,0.08490865075790313,0.05847410273412462,0.035165265484821635,0.3692537544008121,0.03784563983832294,0.05769348345390077,0.24842393090068027,0.05715369002318877,0.05949005835697502,0.1465151883828588,0.3613004938767158,0.035923353121744356,0.04423255038525388,0.13644332748958846,0.09617846238298361,0.08907715735878469,0.341805983991447,0.12990720589120053,0.11872512550732445,0.03149939582699996,0.17501499383388588,0.06050711605691385,0.47152502408713237,0.08616092673160534,0.040413438882051136,0.08877938692306829,0.14190201171498887,0.10565745480207503,0.012251920686451803,0.3576617558579919,0.11990108990557317,0.23812334165620816,0.010636975775880932,100_sp_gt,6667140,0.1,100
