,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species
0,0.0,0.06,0.06,0.01,3_sp_gt_7,9845126,0.1,3
1,0.30303030303030304,0.05531713695067653,0.11362389098015022,0.01480498596074526,3_sp_gt_7,9845126,0.1,3
2,0.6060606060606061,0.052458259875582336,0.22922669024656006,0.021441358140352508,3_sp_gt_7,9845126,0.1,3
3,0.9090909090909092,0.04410497865559484,0.4193964289550034,0.028244879337361688,3_sp_gt_7,9845126,0.1,3
4,1.2121212121212122,0.0474157236612525,0.7028125416899001,0.039755808151739645,3_sp_gt_7,9845126,0.1,3
5,1.5151515151515151,0.0466854703533825,1.0654862083533665,0.05511469909910978,3_sp_gt_7,9845126,0.1,3
6,1.8181818181818183,0.06365231054445772,1.8623695987212423,0.06545917656289482,3_sp_gt_7,9845126,0.1,3
7,2.121212121212121,0.08459289364315419,2.0598728915656825,0.07350248058815023,3_sp_gt_7,9845126,0.1,3
8,2.4242424242424243,0.11234686827999,2.4449020330724425,0.07746336800382496,3_sp_gt_7,9845126,0.1,3
9,2.7272727272727275,0.15056245604948648,2.5904993761728896,0.06152839710876255,3_sp_gt_7,9845126,0.1,3
10,3.0303030303030303,0.19033016684154325,3.1636468749730455,0.05853378179639885,3_sp_gt_7,9845126,0.1,3
11,3.3333333333333335,0.22637934119797234,2.6129843046432892,0.057131093674491935,3_sp_gt_7,9845126,0.1,3
12,3.6363636363636367,0.2907327582947263,2.94508797188533,0.05239436925313969,3_sp_gt_7,9845126,0.1,3
13,3.9393939393939394,0.42024060687458975,2.9138966992234816,0.05193695668938009,3_sp_gt_7,9845126,0.1,3
14,4.242424242424242,0.6022767746462458,2.6053547496173874,0.045936721142254194,3_sp_gt_7,9845126,0.1,3
15,4.545454545454546,0.6029843841574243,2.149513717484334,0.04113579883123927,3_sp_gt_7,9845126,0.1,3
16,4.848484848484849,0.7607329687599925,2.2486040718245777,0.04174600033653099,3_sp_gt_7,9845126,0.1,3
17,5.151515151515151,0.7151877368720769,2.489580244741938,0.042357103708933974,3_sp_gt_7,9845126,0.1,3
18,5.454545454545455,0.7809532236827873,2.4367947294357437,0.04624153920732099,3_sp_gt_7,9845126,0.1,3
19,5.757575757575758,0.8414210495697498,1.898273723709618,0.0545908136132495,3_sp_gt_7,9845126,0.1,3
20,6.0606060606060606,0.9446232565048897,2.1048426740126405,0.052658671172726476,3_sp_gt_7,9845126,0.1,3
21,6.363636363636364,1.1732411788496415,2.2023335551904615,0.05733244591594705,3_sp_gt_7,9845126,0.1,3
22,6.666666666666667,1.0749855121753018,1.9626945361412833,0.055520033443469695,3_sp_gt_7,9845126,0.1,3
23,6.96969696969697,0.9600622866216592,2.2618854808130626,0.06390339450127441,3_sp_gt_7,9845126,0.1,3
24,7.272727272727273,1.1073273747701338,1.9626480610355574,0.062375944154811964,3_sp_gt_7,9845126,0.1,3
25,7.575757575757576,1.0829965392709604,1.6553054293824723,0.0707421775362692,3_sp_gt_7,9845126,0.1,3
26,7.878787878787879,1.117084606461249,1.5991858712885487,0.06370893351493542,3_sp_gt_7,9845126,0.1,3
27,8.181818181818182,1.1494997901687316,1.6129192808411392,0.05959824887700912,3_sp_gt_7,9845126,0.1,3
28,8.484848484848484,1.0775713763539263,1.6485996212744563,0.06642921338337925,3_sp_gt_7,9845126,0.1,3
29,8.787878787878789,0.896111701204109,1.978520174998313,0.07601751603201437,3_sp_gt_7,9845126,0.1,3
30,9.090909090909092,1.0970319274166447,2.2486848401192505,0.07757613570772968,3_sp_gt_7,9845126,0.1,3
31,9.393939393939394,1.1759951044425485,1.7433907513030316,0.09148014474494928,3_sp_gt_7,9845126,0.1,3
32,9.696969696969697,1.0775844744224559,1.7635026381972003,0.10285431179814644,3_sp_gt_7,9845126,0.1,3
33,10.0,1.3139881376566855,1.8104746938224898,0.10871969682607653,3_sp_gt_7,9845126,0.1,3
34,10.303030303030303,1.2941303296906441,1.6619171853763772,0.1312202458159591,3_sp_gt_7,9845126,0.1,3
35,10.606060606060606,1.3918303775412877,1.634218804123725,0.14915050087899162,3_sp_gt_7,9845126,0.1,3
36,10.90909090909091,1.4108967326812711,1.38102424248401,0.14987881895639876,3_sp_gt_7,9845126,0.1,3
37,11.212121212121213,1.3319082468043657,1.6257609422839834,0.15200891039556755,3_sp_gt_7,9845126,0.1,3
38,11.515151515151516,1.095831411188989,1.4643584519095298,0.16054725048020796,3_sp_gt_7,9845126,0.1,3
39,11.818181818181818,1.0805185713101293,1.5815296825005767,0.1747230608088082,3_sp_gt_7,9845126,0.1,3
40,12.121212121212121,0.9258744468456752,1.7310830154777497,0.18239190847479864,3_sp_gt_7,9845126,0.1,3
41,12.424242424242424,0.8748157495868306,1.4207377963477406,0.18693868133475094,3_sp_gt_7,9845126,0.1,3
42,12.727272727272728,0.9786597069240591,1.509500610840998,0.1651420373959912,3_sp_gt_7,9845126,0.1,3
43,13.030303030303031,0.9198707812339119,1.484543123112555,0.15177525295004776,3_sp_gt_7,9845126,0.1,3
44,13.333333333333334,0.9251454267224526,1.7546278485989106,0.16881793405269038,3_sp_gt_7,9845126,0.1,3
45,13.636363636363637,0.8892307223829703,1.701411775363413,0.1746933607430969,3_sp_gt_7,9845126,0.1,3
46,13.93939393939394,0.7322895430911287,1.8567154932344467,0.15026840111400175,3_sp_gt_7,9845126,0.1,3
47,14.242424242424242,0.6720816003123623,1.932852135051546,0.180979414438199,3_sp_gt_7,9845126,0.1,3
48,14.545454545454547,0.7833375935142628,2.0231578167444506,0.16729098895558464,3_sp_gt_7,9845126,0.1,3
49,14.84848484848485,0.9281505186338991,2.2528798883360124,0.1675435454253132,3_sp_gt_7,9845126,0.1,3
50,15.151515151515152,0.9347177957241246,2.052597757125375,0.1702841011721735,3_sp_gt_7,9845126,0.1,3
51,15.454545454545455,0.9511632722061426,1.8578016338722445,0.1970568114732763,3_sp_gt_7,9845126,0.1,3
52,15.757575757575758,1.1112558304787794,1.8416081480406123,0.18804468615266617,3_sp_gt_7,9845126,0.1,3
53,16.060606060606062,1.0940259771856733,1.8663576956559516,0.21095217062910357,3_sp_gt_7,9845126,0.1,3
54,16.363636363636363,1.0235060393151785,1.992267829807872,0.20595241711909426,3_sp_gt_7,9845126,0.1,3
55,16.666666666666668,0.9389492365246423,1.7894024664205075,0.18482466723408705,3_sp_gt_7,9845126,0.1,3
56,16.96969696969697,0.9762840394837492,1.7827711638880563,0.2102160992759568,3_sp_gt_7,9845126,0.1,3
57,17.272727272727273,1.0162084071269957,1.697358713694065,0.24130838272083946,3_sp_gt_7,9845126,0.1,3
58,17.575757575757578,0.7357274572757828,1.830610483760954,0.20441627157316763,3_sp_gt_7,9845126,0.1,3
59,17.87878787878788,0.7084499148581928,1.9549786849574184,0.21190425582742206,3_sp_gt_7,9845126,0.1,3
60,18.181818181818183,0.7411220452101995,1.8220559361068678,0.23717267988976212,3_sp_gt_7,9845126,0.1,3
61,18.484848484848484,0.8068389748437894,1.6375682043808615,0.2757263743653778,3_sp_gt_7,9845126,0.1,3
62,18.78787878787879,0.9145521100722905,1.5909255624758354,0.2948933567141828,3_sp_gt_7,9845126,0.1,3
63,19.09090909090909,0.7528203114244454,1.6325386846822194,0.319091027108801,3_sp_gt_7,9845126,0.1,3
64,19.393939393939394,0.8026412669022804,1.674385355923516,0.3384939367699107,3_sp_gt_7,9845126,0.1,3
65,19.6969696969697,0.8782024411822484,1.7404955165631626,0.3709865733755546,3_sp_gt_7,9845126,0.1,3
66,20.0,0.8478317254711389,1.9170732778172483,0.3470232455767741,3_sp_gt_7,9845126,0.1,3
67,20.303030303030305,0.8177334173400008,2.1228206849312183,0.35116982322111867,3_sp_gt_7,9845126,0.1,3
68,20.606060606060606,0.9009743272434794,1.8568010591713762,0.34479262187743853,3_sp_gt_7,9845126,0.1,3
69,20.90909090909091,0.8091024442426666,1.8798384003068798,0.41324038126837903,3_sp_gt_7,9845126,0.1,3
70,21.21212121212121,0.8478940812283862,1.9580756077325197,0.43559603217720094,3_sp_gt_7,9845126,0.1,3
71,21.515151515151516,0.8665514739826768,2.1860022883251946,0.46559112670286756,3_sp_gt_7,9845126,0.1,3
72,21.81818181818182,0.833027908394755,2.3118935003979333,0.46810901774544356,3_sp_gt_7,9845126,0.1,3
73,22.12121212121212,0.916925118914467,1.9479896649285573,0.4916629869523056,3_sp_gt_7,9845126,0.1,3
74,22.424242424242426,0.9293275945076026,1.8231734890058628,0.4865955866739187,3_sp_gt_7,9845126,0.1,3
75,22.727272727272727,0.8604380835186473,1.6375278539570113,0.4835676526067203,3_sp_gt_7,9845126,0.1,3
76,23.03030303030303,0.8158443586390616,1.4874068103015747,0.46921643752805287,3_sp_gt_7,9845126,0.1,3
77,23.333333333333336,0.7290131434049538,1.483957654981309,0.5044333449330175,3_sp_gt_7,9845126,0.1,3
78,23.636363636363637,0.8203730751175673,1.495501066009429,0.5439464682750424,3_sp_gt_7,9845126,0.1,3
79,23.93939393939394,0.8534459675812096,1.397301317492567,0.5545637807727717,3_sp_gt_7,9845126,0.1,3
80,24.242424242424242,0.8485142481136069,1.2901479238806948,0.47899137613936826,3_sp_gt_7,9845126,0.1,3
81,24.545454545454547,0.8155069426794923,1.498664905052593,0.4636149632987478,3_sp_gt_7,9845126,0.1,3
82,24.848484848484848,0.8541666712777388,1.7241943499635155,0.542320939693462,3_sp_gt_7,9845126,0.1,3
83,25.151515151515152,0.893583166799852,1.3674617879840998,0.4185439863676323,3_sp_gt_7,9845126,0.1,3
84,25.454545454545457,1.0538709669080055,1.4556455644805932,0.5094526819499205,3_sp_gt_7,9845126,0.1,3
85,25.757575757575758,0.8840115000416208,1.5840514096175287,0.5169941598662234,3_sp_gt_7,9845126,0.1,3
86,26.060606060606062,0.7974855802792837,1.8395892314284983,0.5604295474488874,3_sp_gt_7,9845126,0.1,3
87,26.363636363636363,0.9036567480958955,1.967032373123788,0.5204551541338769,3_sp_gt_7,9845126,0.1,3
88,26.666666666666668,0.9990454529377678,1.5627148929991432,0.4849877100442903,3_sp_gt_7,9845126,0.1,3
89,26.96969696969697,0.9801593090301447,1.6429054098415048,0.5337741075834275,3_sp_gt_7,9845126,0.1,3
90,27.272727272727273,1.0631839686887579,1.480791983118905,0.6803714576937556,3_sp_gt_7,9845126,0.1,3
91,27.575757575757578,1.1487740717365413,1.4965996681673774,0.6515414898610831,3_sp_gt_7,9845126,0.1,3
92,27.87878787878788,1.2049350828836594,1.6141887594523145,0.5389890097929918,3_sp_gt_7,9845126,0.1,3
93,28.181818181818183,1.1861444648550092,1.4430028316782684,0.526930882027155,3_sp_gt_7,9845126,0.1,3
94,28.484848484848484,1.1130739825519667,1.401300430889243,0.5735608547544133,3_sp_gt_7,9845126,0.1,3
95,28.78787878787879,1.1374304836826041,1.2630537297743907,0.6265833809240279,3_sp_gt_7,9845126,0.1,3
96,29.090909090909093,1.1471354425508145,1.2317235529644468,0.7224378503737213,3_sp_gt_7,9845126,0.1,3
97,29.393939393939394,1.0435806612295035,1.1864075582190656,0.6877453675908529,3_sp_gt_7,9845126,0.1,3
98,29.6969696969697,1.1447163355302643,1.2508716787128025,0.6408720182017305,3_sp_gt_7,9845126,0.1,3
99,30.0,1.2046386297604985,1.299022788013376,0.7333000691175554,3_sp_gt_7,9845126,0.1,3
