,time,species_0,species_1,species_2,food,ground_truth,timeseries_id,noise,n_species
0,0.0,0.09,0.08,0.05,1.0,3_sp_gt_2,2091765,0.01,3
1,0.30303030303030304,0.11482560858574535,0.19263719755135952,0.06676669428822482,0.9901205485145026,3_sp_gt_2,2091765,0.01,3
2,0.6060606060606061,0.14873774798693606,0.434182829545741,0.08748846685053346,0.991008630931169,3_sp_gt_2,2091765,0.01,3
3,0.9090909090909092,0.20597489383040288,0.8704160324724086,0.10726112909468369,0.9936545380135036,3_sp_gt_2,2091765,0.01,3
4,1.2121212121212122,0.30628347854457555,1.4512830298909107,0.12145094643858444,1.0085832877680092,3_sp_gt_2,2091765,0.01,3
5,1.5151515151515151,0.491795487537724,1.9536451010251792,0.12436040753690335,1.011100254973898,3_sp_gt_2,2091765,0.01,3
6,1.8181818181818183,0.77121825231539,2.144969832266243,0.12379034126348332,1.0143985819360526,3_sp_gt_2,2091765,0.01,3
7,2.121212121212121,1.1188029768646799,2.0901398208371753,0.12573120060761772,1.0144415260467636,3_sp_gt_2,2091765,0.01,3
8,2.4242424242424243,1.4489772110064219,1.8243104369686414,0.13970739095594267,1.0166515104934024,3_sp_gt_2,2091765,0.01,3
9,2.7272727272727275,1.6350140843683585,1.5521691015738905,0.1660292968713917,1.017287866203689,3_sp_gt_2,2091765,0.01,3
10,3.0303030303030303,1.6726273842324635,1.3253126565147206,0.20975440688507468,1.0031802960086522,3_sp_gt_2,2091765,0.01,3
11,3.3333333333333335,1.6564598595229871,1.1748057547975674,0.2714637619433983,0.9950459493896593,3_sp_gt_2,2091765,0.01,3
12,3.6363636363636367,1.6025523002021795,1.0552267882494906,0.34829787951364977,1.0029912164133759,3_sp_gt_2,2091765,0.01,3
13,3.9393939393939394,1.5212848002901456,0.988503835015037,0.4372716623495237,1.0094166439704462,3_sp_gt_2,2091765,0.01,3
14,4.242424242424242,1.4440422797549974,0.9176785415652284,0.5365155708596577,1.017028094830376,3_sp_gt_2,2091765,0.01,3
