,time,species_0,species_1,species_2,food,ground_truth,timeseries_id,noise,n_species
0,0.0,0.03,0.04,0.07,1.0,3_sp_gt_3,10488077,0.1,3
1,0.30303030303030304,0.05059939874969091,0.10090496380556814,0.13009523720883448,0.7561239253456848,3_sp_gt_3,10488077,0.1,3
2,0.6060606060606061,0.09411287343878996,0.2499386406576067,0.21360616414654895,0.6148767519904386,3_sp_gt_3,10488077,0.1,3
3,0.9090909090909092,0.1522332015146447,0.481736903588915,0.33699383218783696,0.604641599327166,3_sp_gt_3,10488077,0.1,3
4,1.2121212121212122,0.21993212701047574,0.9516011208216582,0.5300194069450469,0.598502151056369,3_sp_gt_3,10488077,0.1,3
5,1.5151515151515151,0.2860807324479706,1.135116789253397,0.5926551569630526,0.56232879594173,3_sp_gt_3,10488077,0.1,3
6,1.8181818181818183,0.33416889480368417,1.5827650926558778,0.6736015204102102,0.6613549703567316,3_sp_gt_3,10488077,0.1,3
7,2.121212121212121,0.3599385213967821,1.7213050606015148,0.6976211260700604,0.7728819033807224,3_sp_gt_3,10488077,0.1,3
8,2.4242424242424243,0.3914837574544029,2.2280785552534823,0.8307082613453407,0.6870532667977938,3_sp_gt_3,10488077,0.1,3
9,2.7272727272727275,0.38237019924521193,2.0060854726394663,0.8441620010243706,0.654655273284512,3_sp_gt_3,10488077,0.1,3
10,3.0303030303030303,0.42810036745336444,1.3225111631381457,0.7898620715937933,0.6906659582585377,3_sp_gt_3,10488077,0.1,3
11,3.3333333333333335,0.5767971748689196,1.388278931438979,0.878842578195131,0.6782112246135739,3_sp_gt_3,10488077,0.1,3
12,3.6363636363636367,0.583734031078913,1.5188696925087772,0.8173123672516733,0.6784811791676679,3_sp_gt_3,10488077,0.1,3
13,3.9393939393939394,0.6677355770963664,1.6419794877685336,0.7852815917051976,0.6175512032402947,3_sp_gt_3,10488077,0.1,3
14,4.242424242424242,0.7271578472684166,1.5848990187867937,0.8748090899047057,0.4373711739980152,3_sp_gt_3,10488077,0.1,3
15,4.545454545454546,0.720719208005696,1.568482785941786,0.8933907041434096,0.4378500178677561,3_sp_gt_3,10488077,0.1,3
16,4.848484848484849,0.7381313578550945,1.6462955472923806,0.7735893277627135,0.37290551036665087,3_sp_gt_3,10488077,0.1,3
17,5.151515151515151,0.6759483188255289,1.318537364245189,0.8485628593982538,0.36639480851924633,3_sp_gt_3,10488077,0.1,3
18,5.454545454545455,0.8081966209783531,1.4092420938805676,0.9181757922280499,0.34784105265649323,3_sp_gt_3,10488077,0.1,3
19,5.757575757575758,0.7016405106953074,1.2515923879646145,0.952672116895349,0.27786374640966377,3_sp_gt_3,10488077,0.1,3
20,6.0606060606060606,0.7391097225988943,1.4662788670260967,0.8686111249987651,0.27689313678888516,3_sp_gt_3,10488077,0.1,3
21,6.363636363636364,0.7561517459232465,1.8029323989760044,0.9008058827246737,0.28604739777632254,3_sp_gt_3,10488077,0.1,3
22,6.666666666666667,0.6411089091707738,1.8582449039597597,0.929613894660227,0.2846002874161492,3_sp_gt_3,10488077,0.1,3
23,6.96969696969697,0.6319523584176359,1.5637991415429058,0.8444875284197965,0.3102103242680365,3_sp_gt_3,10488077,0.1,3
24,7.272727272727273,0.6186151923682132,1.501677054501081,0.8148615381217472,0.3006570608793639,3_sp_gt_3,10488077,0.1,3
25,7.575757575757576,0.6050575777628163,1.6222792190003863,0.8678865633240453,0.2553418606417971,3_sp_gt_3,10488077,0.1,3
26,7.878787878787879,0.5217234378701728,1.4529778925732217,0.6817542157578014,0.22918302703246196,3_sp_gt_3,10488077,0.1,3
27,8.181818181818182,0.5647815060197391,1.8182778876721393,0.7624511901345985,0.2363090573884545,3_sp_gt_3,10488077,0.1,3
28,8.484848484848484,0.621224327038169,1.6474487080436624,0.8540146608166391,0.2502662090016018,3_sp_gt_3,10488077,0.1,3
29,8.787878787878789,0.672598299318354,1.5198640558405665,0.7605729861057847,0.2940796089339512,3_sp_gt_3,10488077,0.1,3
30,9.090909090909092,0.6789341632212598,1.7200899437039623,0.7368451719141714,0.3131162665621729,3_sp_gt_3,10488077,0.1,3
