,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,6.0606060606060606,1.711566434652084,0.0198324601206594,0.0176991691661861,1.0786578828241966,1.8403839873601564,0.6120061048378611,1.363724893767102,2.65170205483945,0.0049341357567314,0.0758761129043387,10_sp_gt_1,36656,0.1,10,58,10,5,seq
1,7.272727272727273,1.3566156724481704,0.0133659290137056,0.0302309844674855,1.1617084557370856,1.144053552753448,0.5826592062025593,2.210383677148948,0.4966008878675051,0.0042116359206332,0.0779884065712157,10_sp_gt_1,36656,0.1,10,58,10,5,seq
2,8.484848484848484,0.9399198737321212,0.0118749053137078,0.0509176060361374,0.936449030949342,1.331300221789031,0.6387257360896675,1.7762648883256469,0.1249225273146774,0.0080759119010814,0.0857470927105695,10_sp_gt_1,36656,0.1,10,58,10,5,seq
3,10.0,0.535419071101756,0.0096044175200521,0.0670682885147601,1.0521420100938683,1.855602149116438,0.5174343180093746,1.4124821212261909,0.0550039212772742,0.0218061037985872,0.043974936768677,10_sp_gt_1,36656,0.1,10,58,10,5,seq
4,11.212121212121213,0.4262632069192756,0.0069186093198487,0.0933585110446091,0.704431748337795,1.8431592585660157,0.5199058476597881,1.321566879915121,0.0289903428921145,0.0402848832351996,0.0412733413213132,10_sp_gt_1,36656,0.1,10,58,10,5,seq
5,8.484848484848484,0.6722091227292043,0.0100780185040268,0.0870152476318642,0.9071427781692776,1.2698045756980976,0.6428639737932907,2.566326718205249,0.2608506920809823,0.0251899721078371,0.0403753600128264,10_sp_gt_1,416304,0.1,10,58,10,5,seq
6,10.0,0.8159383319028221,0.0110126112823294,0.1244972468254246,1.0666937771226628,1.510261282011292,0.5091832648137502,1.7309539484779892,0.0411726541366558,0.1068265765727817,0.0333518705904053,10_sp_gt_1,416304,0.1,10,58,10,5,seq
7,11.212121212121213,0.7655870694257266,0.009846502477549,0.1012947120985764,0.8512324340509492,1.3599875545553357,0.4943631921814342,1.0440137137990615,0.026249064996442,0.239481882903783,0.0370642291570429,10_sp_gt_1,416304,0.1,10,58,10,5,seq
8,12.424242424242424,1.06117798191819,0.009189288750913,0.1188419411464749,0.819319338168487,1.7471993053815864,0.4497213521341975,0.9124197030016552,0.0264658625866608,0.5197356983039128,0.0361390901259064,10_sp_gt_1,416304,0.1,10,58,10,5,seq
9,13.636363636363637,1.1931686102189292,0.0061671479202289,0.1798198366195405,0.9527951605654066,1.5451637224338357,0.4866246442699432,0.6349721161238504,0.0558938847467261,0.8320357058943716,0.0389248765031986,10_sp_gt_1,416304,0.1,10,58,10,5,seq
10,8.484848484848484,1.5315973760380526,0.00578653865228,0.1036305354934164,1.2577993584992888,1.799157386384555,0.4329548821415118,1.8271803694456616,0.499381458686984,0.025270623563526,0.033056003789818,10_sp_gt_1,2369231,0.1,10,58,10,5,seq
11,10.0,0.7866886332560746,0.0054666979153992,0.1145498036523111,1.047123568854268,1.4049660735767626,0.5631661465914105,1.7437886664013371,0.0850597058824106,0.065152265838391,0.0217466824383089,10_sp_gt_1,2369231,0.1,10,58,10,5,seq
12,11.212121212121213,0.7531268977186838,0.0047129569392334,0.1876988949153621,1.076623456689688,1.1445509364172042,0.7202765514335038,1.6548939319168996,0.0415805019040991,0.152512928778264,0.0272930863295727,10_sp_gt_1,2369231,0.1,10,58,10,5,seq
13,12.424242424242424,0.9826983471023314,0.0048126177625779,0.2099149585841382,1.1997192321984358,0.7862407626867962,0.7475610699492394,1.3841020638818669,0.0172255397282588,0.3438005018151697,0.0272716740122738,10_sp_gt_1,2369231,0.1,10,58,10,5,seq
