,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,13.636363636363637,1.1382040808524496,1.2649174613382552,0.8306433301869401,3_sp_gt_5,36656,0.01,3,512,25,5,random
1,18.484848484848484,1.0109007486039678,0.9197219898359046,0.9647080645416944,3_sp_gt_5,36656,0.01,3,512,25,5,random
2,22.424242424242426,1.06436081577098,1.0589332732078869,0.9919745926421776,3_sp_gt_5,36656,0.01,3,512,25,5,random
3,26.060606060606062,0.90078765269073,0.9938047759984666,1.0137525885992282,3_sp_gt_5,36656,0.01,3,512,25,5,random
4,30.0,1.096215283760295,0.974600130709877,0.9467608736074676,3_sp_gt_5,36656,0.01,3,512,25,5,random
5,11.212121212121213,0.8518826028665273,1.3309071152629703,1.1022008538723442,3_sp_gt_5,41300,0.01,3,512,25,5,random
6,20.0,0.973352365634656,1.1888876013016114,1.0772447246383556,3_sp_gt_5,41300,0.01,3,512,25,5,random
7,23.63636363636364,0.9158925814523292,0.9085797461045214,0.9942043309129956,3_sp_gt_5,41300,0.01,3,512,25,5,random
8,24.848484848484848,1.020075844100357,0.900908719186493,0.9246605880767584,3_sp_gt_5,41300,0.01,3,512,25,5,random
9,27.272727272727277,1.0723214669485723,1.002531934526367,1.007135293762223,3_sp_gt_5,41300,0.01,3,512,25,5,random
10,3.6363636363636367,1.7304933730526892,0.0079402180945908,0.0096979287791977,3_sp_gt_5,416304,0.01,3,512,25,5,random
11,4.848484848484849,2.701695770827485,0.0237877672628653,0.0133889578680593,3_sp_gt_5,416304,0.01,3,512,25,5,random
12,10.0,1.3753121331063882,1.590647961314496,0.4657913553222133,3_sp_gt_5,416304,0.01,3,512,25,5,random
13,12.424242424242424,1.0369267763953194,1.2036295324368702,0.9316684370163896,3_sp_gt_5,416304,0.01,3,512,25,5,random
14,21.21212121212121,1.01834039863129,1.0890359377588026,1.0516239768237663,3_sp_gt_5,416304,0.01,3,512,25,5,random
15,3.6363636363636367,1.99158173647586,0.0,0.0166681085803939,3_sp_gt_5,591973,0.01,3,512,25,5,random
16,13.636363636363637,2.6328019364568718,0.0,0.7509962660319907,3_sp_gt_5,591973,0.01,3,512,25,5,random
17,16.060606060606062,2.4411248857423025,0.0,0.8564457778910199,3_sp_gt_5,591973,0.01,3,512,25,5,random
18,20.0,2.340866911578426,0.0,0.8957924238412374,3_sp_gt_5,591973,0.01,3,512,25,5,random
19,30.0,2.372846922379137,0.0,0.908379067320546,3_sp_gt_5,591973,0.01,3,512,25,5,random
20,1.2121212121212122,0.3036031147001542,0.0238407088606871,0.0351661372872963,3_sp_gt_5,2091765,0.01,3,512,25,5,random
21,4.848484848484849,2.7867876802037976,0.0427001427679601,0.0386258189622726,3_sp_gt_5,2091765,0.01,3,512,25,5,random
22,16.060606060606062,1.0920098627030512,0.8762744043603176,0.92001103619276,3_sp_gt_5,2091765,0.01,3,512,25,5,random
23,22.424242424242426,0.8360602575077275,1.0188647527236745,1.0865719047595253,3_sp_gt_5,2091765,0.01,3,512,25,5,random
24,23.63636363636364,0.8815258870657648,0.9270794955567484,1.013422606650722,3_sp_gt_5,2091765,0.01,3,512,25,5,random
25,1.2121212121212122,0.0745788513081385,0.0051513154695841,0.0129498802084122,3_sp_gt_5,2369231,0.01,3,512,25,5,random
26,2.4242424242424243,0.2689030800026445,0.0,0.0091652987505177,3_sp_gt_5,2369231,0.01,3,512,25,5,random
27,8.484848484848484,3.1998822638035818,0.0,0.032776859466278,3_sp_gt_5,2369231,0.01,3,512,25,5,random
28,12.424242424242424,3.1831640809721486,0.0,0.2166903158924428,3_sp_gt_5,2369231,0.01,3,512,25,5,random
29,22.424242424242426,2.362560378071137,0.0,0.8561798814828894,3_sp_gt_5,2369231,0.01,3,512,25,5,random
30,6.0606060606060606,3.1212982013846107,0.0520889735891385,0.0627665852864927,3_sp_gt_5,2753893,0.01,3,512,25,5,random
31,12.424242424242424,0.7807676020453641,1.1566286318815164,1.1123532224752448,3_sp_gt_5,2753893,0.01,3,512,25,5,random
32,21.21212121212121,0.8955150808325226,1.1063104888968585,1.1425464236369378,3_sp_gt_5,2753893,0.01,3,512,25,5,random
33,26.060606060606062,1.0189788224311191,0.915111062349008,0.9947649363042146,3_sp_gt_5,2753893,0.01,3,512,25,5,random
34,28.484848484848484,1.0917338527429854,0.9919310754142424,0.9682821601984588,3_sp_gt_5,2753893,0.01,3,512,25,5,random
35,11.212121212121213,1.34713695444835,1.2904061475101087,0.5063425474738336,3_sp_gt_5,2858482,0.01,3,512,25,5,random
36,14.84848484848485,1.002160936217933,1.2189328283258731,1.0459077845951958,3_sp_gt_5,2858482,0.01,3,512,25,5,random
37,18.484848484848484,0.912186164804106,0.945695734984014,1.0334325660557206,3_sp_gt_5,2858482,0.01,3,512,25,5,random
38,21.21212121212121,1.0548564077183595,0.9442581969136836,0.9690779053643462,3_sp_gt_5,2858482,0.01,3,512,25,5,random
39,26.060606060606062,1.0152448640783354,1.0521471267055054,1.0447137084527838,3_sp_gt_5,2858482,0.01,3,512,25,5,random
40,1.2121212121212122,0.286209855042667,0.0171459657072566,0.0326760782231264,3_sp_gt_5,2905119,0.01,3,512,25,5,random
41,4.848484848484849,2.818504595766232,0.0289968589911309,0.0385299956723474,3_sp_gt_5,2905119,0.01,3,512,25,5,random
42,18.484848484848484,1.110514122529998,1.0594574986339187,0.9975413094969444,3_sp_gt_5,2905119,0.01,3,512,25,5,random
43,27.272727272727277,1.0018240830845262,1.0128289257777718,1.0254188413025107,3_sp_gt_5,2905119,0.01,3,512,25,5,random
44,30.0,0.9876929149649092,0.981120308988368,1.009204431630404,3_sp_gt_5,2905119,0.01,3,512,25,5,random
45,11.212121212121213,3.068403944149896,0.0,0.3774047858688888,3_sp_gt_5,3049039,0.01,3,512,25,5,random
46,13.636363636363637,2.742257537965361,0.0,0.6866722180792418,3_sp_gt_5,3049039,0.01,3,512,25,5,random
47,14.84848484848485,2.569151127147994,0.0,0.8130258158094754,3_sp_gt_5,3049039,0.01,3,512,25,5,random
48,17.272727272727273,2.4579407834889446,0.0,0.8801311704403936,3_sp_gt_5,3049039,0.01,3,512,25,5,random
49,30.0,2.378134232495788,0.0,0.8684922842004722,3_sp_gt_5,3049039,0.01,3,512,25,5,random
50,2.4242424242424243,0.493095217800488,0.004903592971029,0.0137014485294113,3_sp_gt_5,4211685,0.01,3,512,25,5,random
51,3.6363636363636367,1.364913363220154,0.0030612893299596,0.0119137249338761,3_sp_gt_5,4211685,0.01,3,512,25,5,random
