,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_67,species_68,species_69,species_70,species_71,species_72,species_73,species_74,species_75,species_76,species_77,species_78,species_79,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_89,species_90,species_91,species_92,species_93,species_94,species_95,species_96,species_97,species_98,species_99,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,0.02,0.02,0.07,0.01,0.09,0.07,0.03,0.08,0.09,0.01,0.07,0.05,0.07,0.05,0.08,0.07,0.01,0.04,0.05,0.01,0.02,0.02,0.08,0.04,0.02,0.08,0.07,0.01,0.02,0.03,0.02,0.05,0.09,0.03,0.03,0.08,0.03,0.01,0.09,0.07,0.06,0.05,0.07,0.05,0.09,0.02,0.05,0.01,0.09,0.08,0.05,0.07,0.05,0.03,0.06,0.03,0.04,0.05,0.05,0.08,0.04,0.09,0.01,0.03,0.09,0.08,0.02,0.02,0.06,0.03,0.05,0.01,0.08,0.02,0.02,0.04,0.02,0.04,0.07,0.09,0.07,0.05,0.08,0.06,0.01,0.08,0.08,0.03,0.01,0.06,0.03,0.08,0.08,0.06,0.04,0.04,0.08,100_sp_gt,36656,0.1,100,30,50,5,even
1,7.272727272727273,0.5632037850651487,1.212758142272636,2.018776760490528,1.7824391658562837,0.3700700896897747,0.0874810380357589,1.8345525837551209,0.1120708187450839,0.4338241834219306,1.6352738635994597,0.0311181080315908,0.098665136817688,0.0524653106365506,0.0899782662580675,0.8191467175368199,0.140615365889852,0.0285791099147775,0.0228791766682362,0.1685289059864958,0.1468064500973609,0.0746603085529003,0.1177748476145003,0.0717118248597838,0.185711904874707,0.0568144972569411,0.1500097346199898,0.0271882022033928,0.1723132400749031,0.0816384908502771,0.0699242814390806,0.0081684818634618,0.1044530607137741,0.1645657237352261,1.4882342275201823,0.5375865622693687,0.1323483109742463,0.0480083513351777,0.0313050162795467,0.1689889727230369,0.0617764604753003,0.2325847174077965,0.0736312491697511,0.0179402359018062,0.707668435503586,0.0634778240327001,0.4621483923781685,0.2091273578719456,0.2024444056951106,0.3103268641096984,0.7186019675588637,0.7041152787804316,0.6693446827722789,0.0948700835581742,0.3899154546252756,0.0818746341821071,0.3754808365961902,0.0043266829850331,0.4352514589936159,0.1236718451729501,0.1114263536068307,0.1400395005977049,0.0742682129548178,0.1982149744278777,0.1277280793699344,0.0415716236385885,0.0060619648085799,0.9361694152624862,0.1408907405729601,0.0813195139784421,0.0470347841497908,0.3723925782967899,0.0367027958556261,0.2725594313992624,0.2944308157883946,0.1007374922859557,0.0998725332146855,0.0623720869678575,1.2194059643025894,0.0429387825640936,0.0566466551152537,0.1432570887275472,0.3781795115497746,0.0781795539116274,0.8960024175575463,0.8288400498150267,1.2710440911029155,0.0297588738011173,0.4560242768672505,0.1259756751767482,0.8328433332878844,0.1182842167012335,0.0153821119338617,0.1521631002517731,0.1655183547823715,0.144865068942513,0.0643918895972328,0.5347174786179484,0.4728894135332577,0.26623724374471,0.041068223937018,100_sp_gt,36656,0.1,100,30,50,5,even
2,14.84848484848485,1.2301538631603692,0.7296397656734708,1.0734908245579482,0.7320089858545459,2.0699718750782257,0.0,1.6279688502991256,0.00792477724594,0.991469827896509,1.1955265868656215,0.0,0.1653835992581597,0.3269687540548788,0.683583441733708,0.5857924672676299,0.1622017374014467,0.0146905937328988,0.0264787808693552,0.0462277633386945,1.1417918638196085,0.7537973028233329,0.1892373226506591,0.4249530686135672,0.0995069540547652,0.0876772644719672,0.1600677247624877,0.0104252648075264,0.4989450878869125,0.2561902960839979,0.1428265232772471,0.0,0.411799114207294,0.1419494811666092,1.7975679727740468,0.6847561262559831,0.0583252555558744,0.0334460385198421,0.1041756456471218,0.457160239426712,0.3588664988003698,0.8788108462194097,0.0171914516109251,0.0,0.8368171849357184,0.0525670413986734,0.9213845921375574,0.1956911859162409,0.2201702889228604,1.114767052633223,0.9528742494779726,1.4720207822147235,0.5513893493410756,0.0479726573350301,0.4324335641352426,0.0412001998753151,0.5211281772882053,0.0,0.7449836722385517,0.4675356703859481,0.7485508406155402,0.678108698345338,0.2724539227663122,0.9575439023539014,0.1349665881517103,0.009574515273044,0.0034634574378439,1.063399396840469,0.0690679033239556,0.0876670076640742,0.0569977887001234,1.4594695245709215,0.0065344022121902,0.1960113376065632,0.2924897855266919,0.5127951843821638,0.0484229301655729,0.2537157305243508,1.03434332009986,0.0,0.168808262625036,0.3396852891454,0.4693616618781611,0.1165128250340912,0.7303500417861679,0.7563930481232554,0.9807753341617258,0.004149248602227,1.527186483520664,0.2237761303037374,0.9489235047108712,0.2357643680152415,0.1602706476874449,1.012974647145645,0.2702077735870122,0.067596170081316,0.0288700766771013,0.3280751892008612,0.3119970778119756,0.7300025095092808,0.0178840217565274,100_sp_gt,36656,0.1,100,30,50,5,even
3,22.424242424242426,1.091467369968664,0.895787262989237,1.3087247750010391,0.5831402811410619,2.67257577398377,0.0,1.646285500208831,0.0060702910879046,0.9837440568414806,1.3603098781206466,0.0,0.2244403996803611,1.3868958884143634,1.3603240828598184,0.7245728158608855,0.3404795660410462,0.0085701314777469,0.0411672615658968,0.0162023084095412,1.076242852488728,0.778766165662298,0.2360978469597998,0.899788901429287,0.0952066450644118,0.0296158489216261,0.1275788366823365,0.0,0.2997947203056613,0.2735754672944946,0.1872448566525994,0.0,0.2948358297786815,0.1134860019291149,1.840051205546364,0.8274219650380514,0.0678516777359554,0.026609107746002,0.3425400143158293,0.7794566185196751,0.7185909432379194,1.0060421398155774,0.0,0.0,1.0305004738197203,0.0252048471295169,1.0561249339348902,0.1552770803646924,0.1013198812962082,1.4345736507830702,1.0250084181940649,1.3426061913423448,0.8001403339416863,0.0146817072902262,0.2791070461723045,0.0347286179910021,0.4087161221915895,0.0,0.8576804304681476,0.4570339970163088,0.6617434425420373,0.9895627277685006,0.2748637086564228,0.843965395320149,0.1009083734583022,0.0,0.0,1.584237374674181,0.0367853745267707,0.124366051164622,0.0521500748367519,1.0386173547245152,0.0,0.2567059222699843,0.1609790681036788,0.5540044281143223,0.0464836785025105,0.1812994235904756,1.5029727380737947,0.0,0.2059712407612583,0.1841327421399148,0.4704091132283141,0.1519622696738743,1.1509765206225575,0.6217814718446043,1.179597996081563,0.0,1.22809603213943,0.2441639231711264,0.8001129820713264,0.3402162966138686,0.6330626718396329,0.8310803839132428,0.2556010549826472,0.1264466565804571,0.0145073164848525,0.4267954779122815,0.4676598324272469,1.346328173831906,0.0575666899915384,100_sp_gt,36656,0.1,100,30,50,5,even
4,30.0,1.4325172395227654,0.8710566502198213,1.574090749059253,0.6798685113697706,2.2542786852391106,0.0,1.7826907816909894,0.004273579364592,1.7232446592117423,1.1941446640267708,0.0,0.28852180965831,0.5865931955869924,0.88638329868971,0.4294037282495387,0.3203044704846802,0.024693855470121,0.0189992169867167,0.0034184481358427,1.6748042413526765,0.880257049185596,0.1590212110971038,0.6025749478484684,0.0887457787039663,0.0307077922196283,0.227615219692616,0.0,0.4202031712027231,0.323992485097585,0.5483988346816067,0.0,0.2592795540983003,0.1692871004832772,1.5481926552768552,0.994656853080757,0.0356951180580783,0.0293007149340228,0.2759661620313794,0.8826346965922047,0.3628840985246452,0.7712761928715889,0.0,0.0,1.2030034878744886,0.0286416182971965,0.6831288306787378,0.1396221203159127,0.0956007541420282,1.4777337203326828,1.026980954021956,1.3851536136095817,0.5866540722506745,0.0049621946796449,0.3563490710607246,0.0125868847959305,0.6065036795622242,0.0,0.6335195044047842,0.5278455668237306,0.8720819190464157,0.7011364354629548,0.2490971805667024,0.8516095085546398,0.1376266378167634,0.0,0.0,1.5885457522863455,0.0097572263385521,0.1510114648983138,0.0608838228424436,1.3148717109881176,0.0,0.2128492794579584,0.1074413744745366,0.7117203732040204,0.0114783009579504,0.1562494406380961,1.893820515546192,0.0,0.2467350011973597,0.0829739233256882,0.6440797230084309,0.2904976824296796,0.7602151251934819,0.3205590699841605,1.0836687858427128,0.0,1.183440956931921,0.5842964057701857,0.942429598567806,0.4525088104003396,0.4762611755052221,0.9860780109279158,0.2492756639255468,0.1560208426185863,0.0118156277005382,0.4624471953189243,0.2781347380516319,1.0821088203141958,0.2244023068793805,100_sp_gt,36656,0.1,100,30,50,5,even
5,0.0,0.07,0.09,0.06,0.08,0.05,0.07,0.01,0.02,0.03,0.06,0.07,0.04,0.09,0.08,0.04,0.03,0.02,0.05,0.04,0.07,0.03,0.09,0.01,0.07,0.04,0.02,0.01,0.02,0.02,0.04,0.07,0.03,0.05,0.04,0.02,0.07,0.05,0.07,0.04,0.09,0.05,0.04,0.08,0.02,0.08,0.06,0.08,0.06,0.07,0.08,0.02,0.09,0.05,0.05,0.02,0.04,0.05,0.08,0.01,0.07,0.07,0.01,0.08,0.03,0.05,0.04,0.06,0.01,0.01,0.04,0.01,0.02,0.07,0.05,0.07,0.09,0.05,0.08,0.03,0.01,0.03,0.09,0.02,0.01,0.04,0.01,0.03,0.02,0.02,0.01,0.05,0.05,0.09,0.08,0.01,0.01,0.03,0.06,0.05,0.07,100_sp_gt,41300,0.1,100,30,50,5,even
6,7.272727272727273,0.9872110327601982,0.8227034387846742,1.0167613490806175,1.0026117964659411,1.2909405123266662,0.016415711947047,1.6755485663562324,0.0900432509620877,0.6908041714369464,1.3787442372023304,0.0137735636038311,0.0925439820015763,0.2063798840873572,0.2046780902091232,0.6377220056751202,0.0961357363238155,0.0124370865703103,0.0451522569342959,0.0368860166315508,0.389129228287169,0.0272995341898222,0.0892727112262454,0.0499156840882797,0.1092348797904568,0.046490010016418,0.0283497974002209,0.0080931893501746,0.0494352158088125,0.0565887143680529,0.0553170626721634,0.0774113472205262,0.0499334289509653,0.1895684419981255,1.4323957766132054,0.1124460515398688,0.0928030075030791,0.1110864476447466,0.0532351635845584,0.1280271167516422,0.0508034879097683,0.4641595011766128,0.0296637285805843,0.046897271892451,0.3290990641947837,0.0466658883501999,0.1813815684323601,0.0836308958477649,0.0878449493346283,0.5236717794154414,1.0059302016736478,0.6765376194514969,0.9488100033348894,0.0496717709561287,0.405528750415155,0.0179590170638275,0.1929011591066989,0.0160177440321507,0.5753609951557325,0.030036188789974,0.2385107983067955,0.1311331090595272,0.0743056004792196,0.1461444717495442,0.1070483381740231,0.0218305787162087,0.0120392792568121,1.3126503931862097,0.0243082572765387,0.033297535569695,0.1136278445734357,0.3944660061692585,0.00581947737063,0.1699263942763603,0.2114368301626721,0.3464593076946163,0.1468348983857934,0.241957182760448,1.7613406254970083,0.0263376745472449,0.0100099691364175,0.1461495650156452,0.4523730301107503,0.0195860331785678,0.6800165059426757,0.6171157814177005,0.2835223476911629,0.0128137955925497,1.033637437900761,0.1080395953592444,0.5726274270194278,0.1115514697348985,0.1058427668906799,0.1943446405441666,0.2245052329775983,0.0126301836913228,0.0072117575959601,0.4538948936975031,0.2694710419598994,0.6132536536749844,0.0543906760306225,100_sp_gt,41300,0.1,100,30,50,5,even
7,14.84848484848485,1.431734788198082,1.245366636302491,1.4592650275162118,0.4835260494320583,2.0542177761086045,0.0,1.6406613575561588,0.0121458469861149,0.6274091185712031,1.2223513569976647,0.0,0.3167406021736261,0.5688240268212753,0.5281301356481712,0.4649800370860238,0.1229410017261149,0.0096581171518016,0.0709217312546098,0.0122980164922718,1.4678495926506543,0.4527913644667557,0.3137666602931102,0.2029378850056027,0.1786219608163252,0.0445434476819942,0.0429940991342334,0.0027588547670452,0.232132052883651,0.2537204580647484,0.1535831508088574,0.0097743433659634,0.1531520065058345,0.3301961791862114,1.762279170773062,0.948280400261892,0.178694787487194,0.0741095323451628,0.3266980140869589,0.7322502290094188,0.2771059301290367,0.6018241708423637,0.0,0.0074297239606951,1.354570811677052,0.0528166702791529,0.8454848397232839,0.0929774007828679,0.0643273537285516,0.8606758402417042,1.0944784264426133,1.5082781828682523,0.7079848309774721,0.0206301705857445,0.3650514786297346,0.0155742659954214,0.3130146524889959,0.0,0.6566130977421647,0.1744154948265156,0.7168398798402514,0.4485142933221218,0.3154326457668567,0.7860391328125137,0.1463608150464045,0.0131055983187376,0.0028417642405827,1.071321794145332,0.0359826558599269,0.0392979841124112,0.0726560990892473,1.613841405315284,0.0,0.2787627192687189,0.1620695910459131,0.7807535391386967,0.0637534362669531,0.2586657181832104,1.7592323397776135,0.0039542028850885,0.0771510249689742,0.0470195840719884,0.6421383261931091,0.0258355206113957,1.0329955340804733,0.6660907366443458,1.114783944516936,0.0027158476747735,1.3244060080231768,0.3715777246975593,0.7707202900158441,0.4448112570353174,0.3703245561698681,0.9282703423583544,0.2697290376667179,0.0056620176218273,0.0057384928806674,0.3636199043995053,0.6493686795206389,1.202025199298998,0.0217392372326423,100_sp_gt,41300,0.1,100,30,50,5,even
8,22.424242424242426,1.546676908051473,0.8578956343645049,1.7123835195619057,0.3350641808559557,2.6088871497725123,0.0,1.909751498991885,0.0148894309167356,2.0327680944000983,0.9249855010365264,0.0,0.2974079229364129,0.9201742085296588,1.3073887938478648,0.4532086179742384,0.3087293175634146,0.0163613071106364,0.0832548894837686,0.0,1.4325447583593904,0.8857143643302645,0.1678312791662343,0.4709534594430067,0.1012965863945581,0.0344900871878766,0.1357012847110262,0.0,0.3160690890356697,0.4615801711844255,0.300765498358798,0.0,0.2447039689445129,0.2221443035388642,1.1898279163093644,0.604568356153277,0.1902128374141878,0.0257668894963575,0.2461393508274572,1.0038350891582173,0.6828214679238751,0.8117833980606617,0.0,0.0115372202303593,1.016954337380397,0.0084594472867631,0.6659338602886907,0.1927873973200785,0.0605711057049042,1.4639679206393057,0.7795674547407372,1.3788318151339594,0.7237623471194551,0.0034405680016194,0.4527527531496383,0.0056152052674224,0.584039399247279,0.0,0.5915429853359904,0.6185402373491773,0.7811116040907516,0.7435465599080213,0.4272100915622895,1.1224111079849994,0.1796753011521509,0.0,0.0,1.4297845797187778,0.0403229595054539,0.1388635394303078,0.1079860840589528,1.2634710382641428,0.0,0.2327399302786259,0.0909015139314833,0.4912027754876722,0.0444250298756702,0.3768579532675881,1.7349666500257346,0.0,0.09216537725528,0.0184234051274363,0.6322380823166,0.0504514581936573,1.1580461950144505,0.422151068177814,1.1199491294044146,0.0,1.3145664061421882,0.49615069668196,0.9041536706067675,0.6152284536913646,0.6842850897389255,1.1605029162270517,0.2530422051059436,0.0030029005504094,0.0,0.374623460961532,0.5167122039630737,1.4280032837463987,0.2349339094744958,100_sp_gt,41300,0.1,100,30,50,5,even
9,30.0,1.2798783095478283,0.6606072659277716,1.2916580346040574,0.2353583137663731,2.303227276489773,0.0,2.099586506473244,0.0083503547861491,1.1617640890952754,0.9999271113439636,0.0,0.361483495742112,0.7365933153503473,1.5232322157329337,0.4914397716332789,0.2623752432889762,0.0521557249772922,0.0457032012189917,0.0,1.1097749613479462,0.9696396554843186,0.227247147612623,0.7994770695572591,0.1787679310048966,0.1052561988513144,0.211187441679728,0.0,0.4593033557305515,0.4029355658395063,0.3005864392958068,0.0,0.180561119035818,0.1304985901918687,1.3723157627504512,0.8042368317963655,0.2242927510086911,0.0389464124261252,0.3295460510307307,0.8316222321626874,0.5042992207534267,1.1377009001728289,0.0,0.0097958355848414,0.9879359697082188,0.0054961520166915,0.643941053304184,0.2301819753249463,0.09530529632547,0.9953701585569888,0.6234990967078596,1.439625478913685,0.7284362199946735,0.0,0.3290270507618825,0.0,0.638258179802639,0.0,0.638435991391169,0.5683933151847216,0.9018273523096518,0.6134250983614323,0.1828915160374706,0.9645456323349813,0.2163074309677092,0.0,0.0,1.5973391256098466,0.0116271356261981,0.2805102963450838,0.0257876567455362,1.2315280475996553,0.0,0.3143718249194801,0.0737323858553421,0.6247810846630404,0.0202405779804649,0.1652649007173147,1.6553815412589232,0.0,0.1138786480364833,0.02572283773641,0.6159192324335905,0.1051178667514507,1.6300985260248138,0.3965786523963696,0.9499320998404672,0.0,1.1184050588226404,0.5919145992318534,1.125311494237751,0.3985216259187836,0.820817568358616,1.0791831297804129,0.247229964564646,0.0,0.0,0.4827561256647089,0.7416940051990386,1.588378922917046,0.3044117172226711,100_sp_gt,41300,0.1,100,30,50,5,even
