-2.723744269813256347e-01,7.198091580447717880e-03,-5.182830078022663267e-01,-4.964410565209271403e-02,-4.073652175042792589e-02,1.331799803410124439e-01,-1.629757746747610980e-01,-1.605126312625515181e-02,8.895911525375159445e-02,1.447139406153658860e-02
-2.588651819379808039e-01,-2.761519191424048336e-01,-4.086346473997914952e-01,1.431828604289082929e-01,3.704317994699597716e-02,-1.927530368513340198e-02,0.000000000000000000e+00,4.151791689686303022e-03,4.512872985990764446e-02,2.664982880535712514e-02
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.255922028616450843e-17,-0.000000000000000000e+00
7.677236191338765448e-02,5.286160672936287414e-02,8.070046915911821550e-02,-2.168593227255974365e-01,2.727630988928042913e-02,-2.034263537809309907e-01,-1.877035540938240543e-01,6.109806221759247861e-03,3.986669324961218674e-02,-1.210069596142390042e-02
7.278726636450774147e-03,0.000000000000000000e+00,6.210086291201738495e-02,1.410909817616020322e-02,-1.337249919878173432e-01,6.298770135736769804e-02,-1.236578039381839092e-02,8.263029306461593115e-02,-6.745399199102600218e-02,2.114446255159494262e-02
-7.586343450197746002e-03,1.476833358168926254e-02,-5.779184184473648012e-01,1.209116268516981785e-01,-3.684900227140871370e-02,-1.848118182999800851e-01,8.334141048158973109e-03,3.882588048987943574e-02,-9.523094287258719592e-02,-9.229131931880550643e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343290417465679842e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.245637375791752488e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.083056913420554074e-01,-0.000000000000000000e+00,3.464559124937949958e-02
-3.808084929068823038e-02,-3.948255726339860300e-02,1.968567289726135261e-01,-1.034390840208472551e-01,9.012073836976171315e-02,-9.767630044083534802e-02,4.264347120891603948e-02,-5.650116378138363843e-02,-1.757651457827163477e-01,1.500669489279509994e-01
4.550077166588097077e-02,-1.013148035939013397e-01,2.111941673716503931e-01,-9.696376076333552974e-02,-7.429303075328798356e-02,8.638228908685377516e-02,-0.000000000000000000e+00,-1.203149664503824290e-03,-0.000000000000000000e+00,-1.900922391986830384e-01
