,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,6.0606060606060606,1.7432801502725013,0.9084621061678454,0.3519017927340063,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
1,7.272727272727273,1.426474361191145,1.0960514145110232,0.7796878658240297,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
2,8.484848484848484,0.9323518867077004,1.1905353648039785,1.138568486416903,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
3,10.0,1.0236410424506912,1.0070205622081074,1.0728415603500816,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
4,11.212121212121213,1.1022207421571923,1.164335978763515,1.122757806806645,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
5,12.424242424242424,0.9887725019709204,1.1001296180620244,0.9761287127073814,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
6,13.636363636363637,0.903766785136446,0.9516545952709964,0.8916849418573792,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
7,14.84848484848485,0.898004873750428,0.8597061330460329,0.8713997876171077,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
8,16.060606060606062,0.9630442830748814,0.7737077283726945,0.8460335864483788,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
9,17.272727272727273,1.1298233608134225,0.987406121965611,0.8588831525390653,3_sp_gt_1,36656,0.05,3,367,high,10,10,seq
10,8.484848484848484,1.1435787018913706,1.0448670450799644,1.0896710818288955,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
11,10.0,0.8999246792275445,1.1474336756659094,1.1862414753028072,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
12,11.212121212121213,0.9135062379807428,1.0910263544081773,1.039090346689984,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
13,12.424242424242424,0.9477033763417484,0.8742822637081411,0.9019769427127604,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
14,13.636363636363637,0.944777601427078,0.7993763929158341,0.8713648657920096,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
15,14.84848484848485,1.0102490404176572,0.943628439215304,0.902213343511824,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
16,16.060606060606062,1.0263557624677266,0.725903162274256,0.8667808622208207,3_sp_gt_1,416304,0.05,3,367,high,10,10,seq
