,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,6.0606060606060606,1.4889898204383996,0.4117448942406496,0.1200663153126059,0.3673072257557945,0.0700277726676752,0.2604739805700507,0.0484556000478784,5.139069881000684,0.0193659020180652,0.2222531710454353,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
1,7.272727272727273,1.6149316655046624,0.1704625463576679,0.4289632101511089,0.6392020243581915,0.0925649211119799,0.3545017379966182,0.0597811212154508,4.156656250626319,0.0050522850794314,0.4828968059389064,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
2,8.484848484848484,0.9794822493365972,0.060521697230272,1.1255037684415377,0.8768327263771842,0.1590245292389683,0.4631050532372192,0.0676217320951477,3.2290342856598024,0.0,0.9810108511094344,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
3,10.0,0.3414054564746743,0.0202612940274627,1.3334609860312034,0.981514631054066,0.3341712433155339,0.5296569169367281,0.0785620830906816,2.19389128902433,0.0,1.2082080543968032,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
4,11.212121212121213,0.181060855970728,0.0110162929483544,1.315506200154024,0.7666228867475594,0.4896834598053539,0.6160604738629339,0.0953232671287739,1.6807588911286606,0.0,1.484298720036616,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
5,12.424242424242424,0.1253727332316602,0.0067457452975758,1.2668146072231214,0.8473430300994718,0.8138726023077,0.8072398624622362,0.1180183369130771,1.2678219507884645,0.0,1.7921811055621393,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
6,13.636363636363637,0.0793070757079253,0.0050793044965906,1.1976967633979827,0.7934161106253014,1.019498103771624,0.9294947722901252,0.1548246628636654,1.029571843460553,0.0,1.7136073531273122,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
7,14.84848484848485,0.0694667929834182,0.004957602637614,0.971238296728246,0.8009334147998235,1.1357985657092524,0.8756421789358448,0.1958307021221505,0.8920463205612651,0.0,1.519462125842071,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
8,16.060606060606062,0.0618815464948128,0.0046774039983667,0.8459848713305856,0.7386841599700704,1.302850054077453,0.9140419725975698,0.203229270970073,0.8768543789904502,0.0,1.568606201148247,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
9,17.272727272727273,0.0798010113457525,0.0062315415945859,0.7659970775827308,0.7530105904833171,1.3755538130261007,0.9623420073956832,0.2548951308570196,0.830967433865698,0.0,1.5627762602404296,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
10,18.484848484848484,0.0840833465576192,0.0099410411136046,0.6715142975697521,0.7381349018803433,1.5185341707503694,1.0989791106735105,0.3124799346049013,0.8988829283141292,0.0,1.37953764623665,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
11,20.0,0.1004217526047082,0.0142666637964455,0.6796580664289291,0.7355930313367548,1.4727379671131755,1.1039882873333309,0.4841808983139757,0.9177057119753124,0.0,1.1168131881197108,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
12,21.21212121212121,0.1050989557848987,0.0188004931959127,0.7571516373583446,0.7610578113862979,1.539159837776549,1.1063245201018586,0.5943614541027193,1.1074049889273097,0.0,1.0968104912681569,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
13,22.424242424242426,0.0908481364221117,0.0202175644959331,0.8540873296271492,0.762090835670882,1.5307731544568974,1.0421420292654968,0.6605220010397919,0.9714522987474464,0.0,1.0552764241201775,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
14,23.63636363636364,0.0734485970514548,0.0294349128917196,0.8543583833819987,0.8005566247489927,1.6507759920624814,0.899904174062092,0.8239105705915508,1.0459156542507035,0.0,1.223487634635476,10_sp_gt_2,36656,0.05,10,215,high,50,15,seq
15,8.484848484848484,0.4811546825541667,0.2365026545098335,0.920918208878984,1.4581804789105757,0.4594969037341581,0.3057308322349406,0.232361994764079,3.052179480005208,0.0195013109059106,0.5203952950154037,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
16,10.0,0.2464936395611144,0.1653344408238533,0.8815044640684986,1.493032772212682,0.6063393719746871,0.5042252485768868,0.3932546873146244,2.682954096347089,0.0140851491811067,1.032818715633559,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
17,11.212121212121213,0.1571066748770109,0.1736723637631496,0.965232496827481,1.334723831232921,0.7582718758313465,0.5957914763568535,0.6465005014961378,1.7954230333645336,0.017170177939289,1.4331256509892878,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
18,12.424242424242424,0.1177788719967469,0.1745480186315696,0.8768889511974676,1.1955918406328978,0.9444085784361288,0.8445447929121543,0.7310677569823694,1.435960269888272,0.0255406675509381,1.88200752150766,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
19,13.636363636363637,0.0925294034109098,0.2083854959557134,0.7245494937578891,0.8542019988923321,1.174351273138686,0.9203010861849164,0.7399592049627166,1.1237856839797156,0.0414576412246587,1.7898557416655816,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
20,14.84848484848485,0.0999794341046965,0.3037318855912411,0.6743477319684925,0.6779346830241061,1.3994814535261704,1.099903300349494,0.7781497108354655,0.9460372900546972,0.0895689914053497,1.5482961271125495,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
21,16.060606060606062,0.108458826692777,0.4027433255709212,0.6176269555732413,0.6018574690922472,1.5043479746621489,1.2042870104274124,0.8815044640292865,0.9224823951235676,0.2118123241435732,1.4234333518771212,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
22,17.272727272727273,0.1301954165337538,0.5913259883055108,0.4374914050907619,0.5357076935692229,1.5297972152611503,1.2004488372672018,1.128236216306401,0.8829084317704743,0.3842000598461182,1.3845779583919648,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
23,18.484848484848484,0.1379560057329416,0.7367684664338934,0.3696770892867125,0.5328661185648755,1.0826985688343638,1.106095123797685,1.0880564439633045,1.1397768333396503,0.7084212849077863,1.087456432780574,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
24,20.0,0.1976645040250292,0.9978209832341756,0.2665763486082396,0.5355835850962849,0.8534384385304967,0.9767892423921424,1.20845891442987,1.6505111701197357,0.9580543023413371,0.9536098006044612,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
25,21.21212121212121,0.2479168139562401,1.287428156692065,0.1894300698694417,0.6173500787861436,0.7978673970514711,1.000297342520918,1.284532511827913,1.6441636478042068,0.961067386470242,0.8921337173269762,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
26,22.424242424242426,0.2898310197721555,1.5879171476732117,0.1357101077976947,0.5261041472069767,0.7893752388480364,1.0389511274037524,1.360009349775929,1.9487902692983208,0.9587927441248004,0.9726047891810002,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
27,23.63636363636364,0.4273323750375581,1.7278150405578074,0.0893137240913722,0.5222611640490038,0.7945589219372542,1.040431365058948,1.3722031924861935,2.14312999017825,1.0282430093800108,1.039373303833298,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
28,24.848484848484848,0.5385295648381369,1.7906758096321314,0.0621467957504606,0.4036972946944965,0.7677982649964687,0.9546281912005306,1.4696896899899754,1.941987228770728,0.9071646232258936,1.1098501637925078,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
29,26.060606060606062,0.6792095357771557,1.6000847992193123,0.0542409714805249,0.3904317135358971,0.6603144031202584,1.0745564092983124,1.5994710069039024,2.07463619888626,0.759284120555933,0.9811845535560404,10_sp_gt_2,41300,0.05,10,215,high,50,15,seq
30,8.484848484848484,0.4936187738635822,0.0695036476986653,0.9994567394918964,0.3978936669090233,0.1016945164569665,0.0944277104311428,0.3923380573967058,4.459851795860732,0.0028778805698346,0.7797298703027609,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
31,10.0,0.3994025748948575,0.0243090489518341,1.3145432639689396,0.5163293614921841,0.1585045207603361,0.1623276621113412,0.2890115327757482,2.9357735272884966,0.0,1.4572529462333237,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
32,11.212121212121213,0.2507854872006766,0.010114440329132,1.255252021915824,0.6196262767009103,0.2234215515352952,0.2294334640526046,0.2936528065016734,2.711442110968398,0.0,1.8489871018149877,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
33,12.424242424242424,0.1781337363159116,0.0071503657443909,0.8970265366269686,0.7017317844723685,0.3499317582192042,0.3012693670664872,0.2753271639336377,1.9925423391845736,0.0,2.0068654401795296,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
34,13.636363636363637,0.1689456528468794,0.0082367666686701,0.7818490718291714,0.7740937579776606,0.5226428180179681,0.3065905237713131,0.2763536403194362,1.837612775723675,0.0,1.957882109332569,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
35,14.84848484848485,0.1673832327307969,0.0084169119047447,0.7265462278445703,0.6505054447702641,0.7229504628411353,0.3614804340771728,0.3428576185078467,1.66423377316225,0.0,2.112250267268815,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
36,16.060606060606062,0.1746539506009445,0.0103302833236064,0.6624506074428965,0.683005392974958,0.900425345180897,0.4405512760619214,0.3495954516437278,1.6396265212484191,0.0,2.0049545899891767,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
37,17.272727272727273,0.2320473157460003,0.0147065843164556,0.6509004048686611,0.6263510832333131,1.1986409934774471,0.5624010746576235,0.3264160717400067,1.6121235261200653,0.0,2.1045188148041434,10_sp_gt_2,115475,0.05,10,215,high,50,15,seq
