,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,3_sp_gt_1,36656,0.1,3,963,low,50,5,even
1,7.272727272727273,1.6413358395963755,1.0752723832339937,0.7355157031036705,3_sp_gt_1,36656,0.1,3,963,low,50,5,even
2,14.84848484848485,0.7959263028819511,0.727871757566545,0.7445367548795354,3_sp_gt_1,36656,0.1,3,963,low,50,5,even
3,22.424242424242426,1.4910570059792532,1.1961074475786773,0.8408347498223738,3_sp_gt_1,36656,0.1,3,963,low,50,5,even
4,30.0,1.2238653440361624,1.092672719234771,0.9720348372793636,3_sp_gt_1,36656,0.1,3,963,low,50,5,even
5,0.0,0.07,0.09,0.06,3_sp_gt_1,41300,0.1,3,963,low,50,5,even
6,7.272727272727273,0.8772881977676069,0.8863117324072008,1.0191579416405925,3_sp_gt_1,41300,0.1,3,963,low,50,5,even
7,14.84848484848485,1.1379390276681782,0.8289802581522553,0.6710631183247335,3_sp_gt_1,41300,0.1,3,963,low,50,5,even
8,22.424242424242426,1.015256158458237,1.012984757383566,0.8308005421932572,3_sp_gt_1,41300,0.1,3,963,low,50,5,even
9,30.0,1.1860380493858096,0.9258806214524182,0.8951891332946386,3_sp_gt_1,41300,0.1,3,963,low,50,5,even
10,0.0,0.03,0.03,0.06,3_sp_gt_1,115475,0.1,3,963,low,50,5,even
11,7.272727272727273,0.8127061204349646,1.4506785141611096,1.1416793107002092,3_sp_gt_1,115475,0.1,3,963,low,50,5,even
12,14.84848484848485,1.0067537675586504,1.058894578060974,1.0776060742480196,3_sp_gt_1,115475,0.1,3,963,low,50,5,even
13,22.424242424242426,0.6982053184312114,1.0985709640174828,0.9884784311368628,3_sp_gt_1,115475,0.1,3,963,low,50,5,even
14,30.0,1.1943402765331204,0.6780308369274469,0.7104747729582397,3_sp_gt_1,115475,0.1,3,963,low,50,5,even
15,0.0,0.03,0.07,0.01,3_sp_gt_1,309357,0.1,3,963,low,50,5,even
16,7.272727272727273,1.4942751303961963,1.2639084410066976,0.7090167665456721,3_sp_gt_1,309357,0.1,3,963,low,50,5,even
17,14.84848484848485,1.1897782788754392,1.236143818116629,0.8551272691672939,3_sp_gt_1,309357,0.1,3,963,low,50,5,even
18,22.424242424242426,1.000501330270243,0.8616981945683484,0.6022523282058412,3_sp_gt_1,309357,0.1,3,963,low,50,5,even
19,30.0,1.2290757127851837,0.8481603797346895,0.8293900322435186,3_sp_gt_1,309357,0.1,3,963,low,50,5,even
20,0.0,0.06,0.09,0.02,3_sp_gt_1,416304,0.1,3,963,low,50,5,even
21,7.272727272727273,1.504183617128367,1.0769895900836188,0.8961951940790247,3_sp_gt_1,416304,0.1,3,963,low,50,5,even
22,14.84848484848485,1.028036362392173,0.8295404233404889,0.7765108118355657,3_sp_gt_1,416304,0.1,3,963,low,50,5,even
23,22.424242424242426,0.9107323576296726,1.0609250551705365,0.884795319374185,3_sp_gt_1,416304,0.1,3,963,low,50,5,even
24,30.0,0.8671384232335181,1.2776584047618202,1.12309899424006,3_sp_gt_1,416304,0.1,3,963,low,50,5,even
25,0.0,0.08,0.01,0.03,3_sp_gt_1,591973,0.1,3,963,low,50,5,even
26,7.272727272727273,1.07129665338028,1.5605346622828626,1.0341115844886135,3_sp_gt_1,591973,0.1,3,963,low,50,5,even
27,14.84848484848485,0.9695169238513718,0.8580302724877276,0.8572821239812692,3_sp_gt_1,591973,0.1,3,963,low,50,5,even
28,22.424242424242426,1.195517697542773,1.15024619718641,1.0829247309517345,3_sp_gt_1,591973,0.1,3,963,low,50,5,even
29,30.0,0.911712533920792,1.1055269816588464,1.3397580820887145,3_sp_gt_1,591973,0.1,3,963,low,50,5,even
30,0.0,0.06,0.05,0.01,3_sp_gt_1,1444356,0.1,3,963,low,50,5,even
31,7.272727272727273,1.1029361236653747,0.9918752514955402,0.830155943292287,3_sp_gt_1,1444356,0.1,3,963,low,50,5,even
