,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,6.0606060606060606,1.7432801502725013,0.9084621061678454,0.3519017927340063,3_sp_gt_1,36656,0.05,3,375,high,50,5,seq
1,7.272727272727273,1.426474361191145,1.0960514145110232,0.7796878658240297,3_sp_gt_1,36656,0.05,3,375,high,50,5,seq
2,8.484848484848484,0.9323518867077004,1.1905353648039785,1.138568486416903,3_sp_gt_1,36656,0.05,3,375,high,50,5,seq
3,10.0,1.0236410424506912,1.0070205622081074,1.0728415603500816,3_sp_gt_1,36656,0.05,3,375,high,50,5,seq
4,11.212121212121213,1.1022207421571923,1.164335978763515,1.122757806806645,3_sp_gt_1,36656,0.05,3,375,high,50,5,seq
5,8.484848484848484,0.9280693059620496,1.2208134519831129,1.1026815076410117,3_sp_gt_1,41300,0.05,3,375,high,50,5,seq
6,10.0,0.9724110579018174,1.0211359115815093,1.0152838718101085,3_sp_gt_1,41300,0.05,3,375,high,50,5,seq
7,11.212121212121213,0.8671557931025515,0.9608709372324404,0.9785251800531872,3_sp_gt_1,41300,0.05,3,375,high,50,5,seq
8,12.424242424242424,0.9580367586722256,0.9368835886670924,0.9264272593197032,3_sp_gt_1,41300,0.05,3,375,high,50,5,seq
9,13.636363636363637,0.9898703051443488,0.8997240157425641,0.9660107201761096,3_sp_gt_1,41300,0.05,3,375,high,50,5,seq
10,8.484848484848484,0.9353052733740516,1.058069022923768,0.9445416419845108,3_sp_gt_1,115475,0.05,3,375,high,50,5,seq
11,10.0,0.9773247625179672,0.8872037452421088,0.8706680546157555,3_sp_gt_1,115475,0.05,3,375,high,50,5,seq
12,11.212121212121213,1.0607946162993958,0.9048657649615656,0.8799177616650381,3_sp_gt_1,115475,0.05,3,375,high,50,5,seq
13,12.424242424242424,1.039974451424381,1.1191361883202748,1.0655245711601848,3_sp_gt_1,115475,0.05,3,375,high,50,5,seq
14,13.636363636363637,0.9978496586436948,1.10603624489915,1.0002132827294898,3_sp_gt_1,115475,0.05,3,375,high,50,5,seq
15,10.0,0.919520779363594,1.0348314418007627,1.0431392241609416,3_sp_gt_1,309357,0.05,3,375,high,50,5,seq
16,11.212121212121213,1.0338006815511445,0.8741410596816478,0.8459362729375178,3_sp_gt_1,309357,0.05,3,375,high,50,5,seq
17,12.424242424242424,1.0353598243886608,0.9640449247231772,0.9745810319313196,3_sp_gt_1,309357,0.05,3,375,high,50,5,seq
18,13.636363636363637,1.0635643519339844,1.0207726377535082,1.0490564166400238,3_sp_gt_1,309357,0.05,3,375,high,50,5,seq
19,14.84848484848485,1.0922422589715468,1.1213901243936024,0.934764056686766,3_sp_gt_1,309357,0.05,3,375,high,50,5,seq
20,7.272727272727273,1.2718781978854652,1.1021011250034276,0.945697576550008,3_sp_gt_1,416304,0.05,3,375,high,50,5,seq
21,8.484848484848484,1.1435787018913706,1.0448670450799644,1.0896710818288955,3_sp_gt_1,416304,0.05,3,375,high,50,5,seq
22,10.0,0.8999246792275445,1.1474336756659094,1.1862414753028072,3_sp_gt_1,416304,0.05,3,375,high,50,5,seq
23,11.212121212121213,0.9135062379807428,1.0910263544081773,1.039090346689984,3_sp_gt_1,416304,0.05,3,375,high,50,5,seq
24,12.424242424242424,0.9477033763417484,0.8742822637081411,0.9019769427127604,3_sp_gt_1,416304,0.05,3,375,high,50,5,seq
25,6.0606060606060606,1.4267565267319424,1.0130525756703448,0.7353370558293661,3_sp_gt_1,591973,0.05,3,375,high,50,5,seq
26,7.272727272727273,1.084429433804134,1.3477172430972333,1.016366163741214,3_sp_gt_1,591973,0.05,3,375,high,50,5,seq
27,8.484848484848484,0.935753303397584,1.1425337844859098,1.0571028852706663,3_sp_gt_1,591973,0.05,3,375,high,50,5,seq
28,10.0,1.019295172942382,1.105304371442863,1.024144175185386,3_sp_gt_1,591973,0.05,3,375,high,50,5,seq
29,11.212121212121213,0.9716184881123748,1.0416267953326974,0.9834401921777282,3_sp_gt_1,591973,0.05,3,375,high,50,5,seq
30,10.0,0.9992880689023445,0.9358986550027942,1.0349637626008383,3_sp_gt_1,1444356,0.05,3,375,high,50,5,seq
31,11.212121212121213,0.9501733540261708,0.9666719510477394,0.9882320004974376,3_sp_gt_1,1444356,0.05,3,375,high,50,5,seq
32,12.424242424242424,0.963272306816047,1.0342209129379305,0.9007403525329156,3_sp_gt_1,1444356,0.05,3,375,high,50,5,seq
33,13.636363636363637,1.0655348174187105,0.9577130509140798,0.8962561190573978,3_sp_gt_1,1444356,0.05,3,375,high,50,5,seq
34,14.84848484848485,0.996134337425866,1.0318194490297117,0.9730614178984384,3_sp_gt_1,1444356,0.05,3,375,high,50,5,seq
35,2.4242424242424243,1.5280184653829607,0.0,0.0192136878001428,3_sp_gt_1,1768742,0.05,3,375,high,50,5,seq
36,3.6363636363636367,1.9787212683504891,0.0,0.0455388638224851,3_sp_gt_1,1768742,0.05,3,375,high,50,5,seq
37,4.848484848484849,1.985684468355692,0.0,0.1020766160827269,3_sp_gt_1,1768742,0.05,3,375,high,50,5,seq
38,6.0606060606060606,2.1209307781483195,0.0,0.237648606022109,3_sp_gt_1,1768742,0.05,3,375,high,50,5,seq
