,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,13.636363636363637,2.074583735388384,0.0,0.6739980575004325,3_sp_gt_3,36656,0.1,3,543,high,5,5,random
1,18.484848484848484,2.793105202916995,0.0,0.8046471152511232,3_sp_gt_3,36656,0.1,3,543,high,5,5,random
2,22.424242424242426,3.47021508035885,0.0,0.7152774167454645,3_sp_gt_3,36656,0.1,3,543,high,5,5,random
3,26.060606060606062,2.057321145487388,0.0,0.6795781151064116,3_sp_gt_3,36656,0.1,3,543,high,5,5,random
4,30.0,2.8282279577002445,0.0,0.8062520578666998,3_sp_gt_3,36656,0.1,3,543,high,5,5,random
5,11.212121212121213,0.3776033419851439,1.204086777283673,1.2909305689095667,3_sp_gt_3,416304,0.1,3,543,high,5,5,random
6,20.0,0.910413984158932,1.309800525941302,1.2034837085238104,3_sp_gt_3,416304,0.1,3,543,high,5,5,random
7,23.63636363636364,0.9387345162237516,0.4268515505928436,0.6049860035151041,3_sp_gt_3,416304,0.1,3,543,high,5,5,random
8,24.848484848484848,1.4070418492634793,0.7467216088256037,0.521344912928477,3_sp_gt_3,416304,0.1,3,543,high,5,5,random
9,27.272727272727277,1.064377801550452,1.172050688784073,1.1404466018511143,3_sp_gt_3,416304,0.1,3,543,high,5,5,random
10,3.6363636363636367,2.4132596437080287,0.0,0.0057884380145381,3_sp_gt_3,2369231,0.1,3,543,high,5,5,random
11,4.848484848484849,3.1364024859857818,0.0,0.0144165319858505,3_sp_gt_3,2369231,0.1,3,543,high,5,5,random
12,10.0,2.782255268747815,0.0,0.2621218667021855,3_sp_gt_3,2369231,0.1,3,543,high,5,5,random
13,12.424242424242424,2.762621415979242,0.0,0.5591015854176447,3_sp_gt_3,2369231,0.1,3,543,high,5,5,random
14,21.21212121212121,2.2017497806483544,0.0,1.035581789684682,3_sp_gt_3,2369231,0.1,3,543,high,5,5,random
15,3.6363636363636367,2.204897001663588,0.0252535363870635,0.053365955739262,3_sp_gt_3,8982779,0.1,3,543,high,5,5,random
16,13.636363636363637,0.9180638486661744,0.8518897142962285,0.8714911680762712,3_sp_gt_3,8982779,0.1,3,543,high,5,5,random
17,16.060606060606062,0.7688104935054996,1.767709803746481,1.380259289897033,3_sp_gt_3,8982779,0.1,3,543,high,5,5,random
18,20.0,1.3388324079075449,0.6908331162978956,0.6427229939843706,3_sp_gt_3,8982779,0.1,3,543,high,5,5,random
19,30.0,1.3944638619040697,1.345891621214213,0.6648692203537699,3_sp_gt_3,8982779,0.1,3,543,high,5,5,random
20,1.2121212121212122,0.2388060023826754,0.0062962543395914,0.0484289038902222,3_sp_gt_3,10488077,0.1,3,543,high,5,5,random
21,4.848484848484849,3.3799266980421603,0.0,0.0798052597434421,3_sp_gt_3,10488077,0.1,3,543,high,5,5,random
22,16.060606060606062,2.6194681766074748,0.0,0.7759176339518405,3_sp_gt_3,10488077,0.1,3,543,high,5,5,random
23,22.424242424242426,2.0371156085192657,0.0,0.7582263808303421,3_sp_gt_3,10488077,0.1,3,543,high,5,5,random
24,23.63636363636364,2.4841423250081207,0.0,0.843196496384142,3_sp_gt_3,10488077,0.1,3,543,high,5,5,random
