,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_67,species_68,species_69,species_70,species_71,species_72,species_73,species_74,species_75,species_76,species_77,species_78,species_79,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_89,species_90,species_91,species_92,species_93,species_94,species_95,species_96,species_97,species_98,species_99,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.0,0.05,0.0,0.0,0.0,0.07,0.0,0.09,0.07,0.0,0.08,0.09,0.0,0.07,0.05,0.07,0.05,0.08,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.0,0.08,0.0,0.0,0.09,0.07,0.06,0.05,0.07,0.05,0.09,0.0,0.05,0.0,0.09,0.08,0.05,0.07,0.05,0.0,0.06,0.0,0.0,0.05,0.05,0.08,0.0,0.09,0.0,0.0,0.09,0.08,0.0,0.0,0.06,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.07,0.05,0.08,0.06,0.0,0.08,0.08,0.0,0.0,0.06,0.0,0.08,0.08,0.06,0.0,0.0,0.08,100_sp_gt,36656,0.01,100,576,low,10,5,even
1,7.272727272727273,0.0,1.863816572680768,1.7882764635165858,0.5862749232203737,0.0,0.9494928753463356,0.0,1.3520230657091288,1.3919832932638705,1.2366432842960922,0.0,0.3657917077682439,0.0,0.0,0.679079533426076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4209009520332133,0.0,0.0,0.0,0.0,0.0,1.2277047734474686,0.0,0.0,0.0,0.0,0.0,0.0,0.7899157165696828,0.0,0.0,0.6502235814376568,0.0,0.3991832487676459,0.0,0.0,0.8250593190643936,0.9201673439173628,0.923095157336735,0.6466176621648341,0.0,0.4157523804724407,0.0,0.5675726016734041,0.0,0.0,0.0,0.3621290259061806,0.0,0.0,0.0,0.0,0.0,0.0,1.135895129507003,0.0,0.0,0.0,0.9507659713775034,0.0,0.0,0.0,0.0,0.0,0.0,0.6434739173963464,0.0,0.0,0.0,0.4859106526687343,0.0,0.8357435627044425,0.6048614873457331,0.4010925492117568,0.0,0.6692100208890596,0.3531127677990953,0.8206456157815024,0.0,0.0,0.0,0.0,0.0,0.0,0.6714737682305353,0.0,0.5262517553040365,0.0,100_sp_gt,36656,0.01,100,576,low,10,5,even
2,14.84848484848485,0.0,2.118630037563102,1.9567520955019533,0.6322108474053808,0.0,1.0309350321691435,0.0,1.1936023430737173,1.4043800976753749,1.2315442761505246,0.0,0.4259753879669405,0.0,0.0,0.6415254960788777,0.0,0.0,0.0,0.0,0.6193118474273751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714404841089197,0.0,0.0,0.0,0.4347157544536852,0.0,1.271680805733176,0.3971968295934178,0.0,0.0,0.0,0.0,0.0,1.0747521607054458,0.0,0.0,0.700349836949437,0.0,0.4137905137436031,0.0,0.0,0.928325519678364,0.9803140544430508,1.030458106661282,0.7021437025531343,0.0,0.0,0.0,0.6668303066846091,0.0,0.0,0.0,0.6231598408930771,0.4276486502832988,0.0,0.4036674982604267,0.0,0.0,0.0,1.0683509271464957,0.0,0.0,0.0,1.035760030948808,0.0,0.0,0.0,0.0,0.0,0.3946434716267289,0.5352801111138751,0.0,0.0,0.0,0.5384936376984781,0.0,0.8990333937949586,0.6030631800617566,0.4094951614260074,0.0,0.716690622708467,0.4569658898659647,0.8196233847421766,0.0,0.0,0.0,0.0,0.0,0.0,0.6000192167091045,0.0,0.6426356779939358,0.0,100_sp_gt,36656,0.01,100,576,low,10,5,even
3,22.424242424242426,0.0,2.1393822803105405,1.995583620648596,0.6130697966534249,0.0,1.073212376710191,0.0,1.1959642708515656,1.4074842636608056,1.231560234523288,0.0,0.4309748088423181,0.0,0.0,0.6163631570086917,0.0,0.0,0.0,0.0,0.6414732438591054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360149102220554,0.0,0.0,0.0,0.4428574572216872,0.0,1.2712519221420886,0.414154018782523,0.0,0.0,0.0,0.0,0.0,1.0751108665334377,0.0,0.0,0.7224797083164307,0.0,0.4166637327833148,0.0,0.0,0.9381091684787592,0.9944752117818316,1.0235669098726303,0.6938844197397943,0.0,0.0,0.0,0.6628342540933732,0.0,0.0,0.0,0.6229403625219037,0.4383589331082138,0.0,0.3997368048644897,0.0,0.0,0.0,1.1143864846388756,0.0,0.0,0.0,1.0100955558990503,0.0,0.0,0.0,0.0,0.0,0.0,0.5513315900530221,0.0,0.0,0.0,0.5568320809824775,0.0,0.9290755825314836,0.602676228115866,0.4030050974825128,0.0,0.7136987826957368,0.4459786341638432,0.8020624210384012,0.3992889924393386,0.0,0.0,0.0,0.0,0.0,0.6033751333920823,0.0,0.6748810795389665,0.0,100_sp_gt,36656,0.01,100,576,low,10,5,even
4,30.0,0.0,2.15581469727714,2.0466259064625363,0.6220919336745395,0.0,1.0608875732597236,0.0,1.213296699710657,1.4387615084810397,1.2271167624875492,0.0,0.4225363667651744,0.0,0.0,0.601270573332819,0.0,0.0,0.0,0.0,0.6672503301328654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434572923513822,0.0,0.0,0.0,0.4420214384783195,0.0,1.2431198913674657,0.4244903860092621,0.0,0.0,0.0,0.0,0.0,1.0769751552409308,0.0,0.0,0.7341057727600134,0.0,0.3968982800379599,0.0,0.0,0.9468152638070954,0.982365697683276,1.0288017580962685,0.6932920740928622,0.0,0.3904086420703421,0.0,0.6716461708890199,0.0,0.0,0.0,0.6373000935935806,0.4291783763191265,0.0,0.3981363751688518,0.0,0.0,0.0,1.109385634225992,0.0,0.0,0.0,1.025048388920632,0.0,0.0,0.0,0.0,0.0,0.0,0.5712721665751267,0.0,0.0,0.0,0.5647160500924082,0.0,0.9074438659042248,0.5719413573484472,0.3975528933465592,0.0,0.7180921611774208,0.4710982776048987,0.7938216549255191,0.4065538985289238,0.0,0.0,0.0,0.0,0.0,0.6054241638456229,0.0,0.6635895739218638,0.0,100_sp_gt,36656,0.01,100,576,low,10,5,even
5,0.0,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.05,0.0,0.05,0.0,0.08,0.05,0.08,0.0,0.05,0.08,0.08,0.0,0.07,0.0,0.05,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.05,0.09,0.08,0.08,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.07,0.0,0.06,0.0,0.09,0.0,0.0,0.0,0.07,0.06,0.09,0.07,0.06,0.0,0.07,0.07,0.06,0.0,0.09,0.0,0.0,0.06,0.09,0.0,0.08,0.05,0.09,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.07,0.0,0.08,0.0,0.05,100_sp_gt,416304,0.01,100,576,low,10,5,even
6,7.272727272727273,0.0,1.807599773932932,1.7721634325713296,0.6184778412538348,0.0,0.9352949355027635,0.0,1.409229163699089,1.3915889414202685,1.2109800830846682,0.0,0.4006346713623846,0.0,0.0,0.65035879353985,0.0,0.0,0.0,0.0,0.4305126695299661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472887526246897,0.0,0.0,0.0,0.0,0.0,1.2276114535891187,0.0,0.0,0.0,0.0,0.0,0.0,0.9996200339025936,0.0,0.0,0.6256436604328041,0.0,0.0,0.0,0.0,0.8775129551952051,0.898955356158409,0.9348864860047308,0.6352535077488681,0.0,0.4005890671682229,0.0,0.5690284458641454,0.0,0.3719817225910706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125719529798506,0.0,0.0,0.0,0.9984471417120364,0.0,0.0,0.0,0.0,0.0,0.0,0.581039817431511,0.0,0.0,0.0,0.465268416841046,0.0,0.8869277864854275,0.6127088827354303,0.3839445956826471,0.0,0.7180794009521592,0.3514153414371125,0.7992168202897721,0.0,0.0,0.0,0.0,0.0,0.0,0.6478994459752871,0.0,0.5336513900664588,0.0,100_sp_gt,416304,0.01,100,576,low,10,5,even
7,14.84848484848485,0.0,2.055521436790784,1.9493236731677064,0.6329392518171666,0.0,1.0314785936513908,0.0,1.2256342799880096,1.4335580143734163,1.2050870575264498,0.0,0.4375437891363016,0.0,0.0,0.6171638246630797,0.0,0.0,0.0,0.0,0.6058750354564296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456208387636037,0.0,0.0,0.0,0.0,0.0,1.237113088122844,0.0,0.0,0.0,0.0,0.0,0.0,1.0576552544344535,0.0,0.0,0.7251611128148129,0.0,0.4139084704441233,0.0,0.0,0.917121282236335,0.9987946592067736,1.0103053280193026,0.6956937811448173,0.0,0.0,0.0,0.6779960038616794,0.0,0.0,0.0,0.6258507870018263,0.4137120555201079,0.0,0.3896697569454388,0.0,0.0,0.0,1.1021414624417063,0.0,0.0,0.0,1.05368659512964,0.0,0.0,0.0,0.0,0.0,0.4188251528941206,0.5683853243084047,0.0,0.0,0.0,0.5570515253124252,0.0,0.9174377643320644,0.6039185219528529,0.3889178443389267,0.0,0.7250552898233378,0.494351013834847,0.7999130299697046,0.0,0.0,0.0,0.0,0.0,0.0,0.6043042259166372,0.0,0.6760053728382522,0.0,100_sp_gt,416304,0.01,100,576,low,10,5,even
8,22.424242424242426,0.0,2.188670793705442,2.013956592292179,0.61587380220111,0.0,1.0509292364205716,0.0,1.2181500225843145,1.422316644175257,1.2044343475891242,0.0,0.4232443029439249,0.0,0.0,0.6117581242110206,0.0,0.0,0.0,0.0,0.6546369708871751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500102864385867,0.0,0.0,0.0,0.4375544922685994,0.0,1.2604847921533326,0.4072394169067851,0.0,0.0,0.0,0.0,0.0,1.0855419675175304,0.0,0.0,0.7192203063642627,0.0,0.4211594718214931,0.0,0.0,0.9301485243476276,0.9667408755567828,1.0398096279634323,0.6901047659147518,0.0,0.0,0.0,0.6746471652240923,0.0,0.0,0.0,0.6342815248348024,0.4153578093133551,0.0,0.4059379754642177,0.0,0.0,0.0,1.102856473483948,0.0,0.0,0.0,1.0301027972340877,0.0,0.0,0.0,0.0,0.0,0.3894214658044818,0.558373401296205,0.0,0.0,0.0,0.5838359720751238,0.0,0.929536417715932,0.6027958283482415,0.3961531957840308,0.0,0.7287271721013606,0.4743270789800218,0.7936120556626387,0.4033444038182072,0.0,0.0,0.0,0.0,0.0,0.5785017141781146,0.0,0.6777987193885512,0.0,100_sp_gt,416304,0.01,100,576,low,10,5,even
9,30.0,0.0,2.187281813742319,2.032684694655116,0.6196339175738059,0.0,1.052648657539287,0.0,1.181923738667472,1.4208338195597157,1.2281129387941816,0.0,0.4285500182342888,0.0,0.0,0.6094108428619859,0.0,0.0,0.0,0.0,0.6582051941589939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489566616048669,0.0,0.0,0.0,0.441437511475754,0.0,1.248249673903627,0.4051990437193189,0.0,0.0,0.0,0.0,0.0,1.0990837747239686,0.0,0.0,0.7309184315289343,0.0,0.4073983771421193,0.0,0.0,0.9234434782651731,0.9885288973076888,1.0456289220387027,0.6983152157295541,0.0,0.0,0.0,0.6768533923343584,0.0,0.0,0.0,0.6301710638674632,0.4107371999787437,0.0,0.4038913721545016,0.0,0.0,0.0,1.0967095798611557,0.0,0.0,0.0,1.0245018044202083,0.0,0.0,0.0,0.0,0.0,0.3957215024686783,0.5699456880687405,0.0,0.0,0.0,0.5713391959727974,0.0,0.9361716977959972,0.5656347633353185,0.0,0.0,0.7220490060674667,0.4766994012771373,0.7953789305849924,0.4036974668311814,0.0,0.0,0.0,0.0,0.0,0.599755032508059,0.0,0.6654956507028917,0.0,100_sp_gt,416304,0.01,100,576,low,10,5,even
