,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,6.0606060606060606,1.9291741166471288,0.8226591386140039,0.3136152979405648,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
1,7.272727272727273,1.6413358395963755,1.0752723832339937,0.7355157031036705,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
2,8.484848484848484,0.8403685077008376,1.2773974954305285,1.255190292066369,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
3,10.0,1.0771747965695142,0.983168997664678,1.1141087971138124,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
4,11.212121212121213,1.215992784595592,1.3414269899598987,1.2443869266941272,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
5,12.424242424242424,0.9761862225062422,1.1711194256689634,0.929174222827582,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
6,13.636363636363637,0.8273838972119294,0.8925408600127802,0.7731633654607217,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
7,14.84848484848485,0.7959263028819511,0.727871757566545,0.7445367548795354,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
8,16.060606060606062,0.8807359991341797,0.5676069666360946,0.6961414293722807,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
9,17.272727272727273,1.2718223213209745,0.9061570743319272,0.6972074652375012,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
10,18.484848484848484,1.243498375377975,0.9286473008245716,1.0236605042818376,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
11,20.0,0.8937067151222418,1.1262941619904745,1.3232939273794553,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
12,21.21212121212121,0.9866881543751334,0.8538860012721611,0.8538379725839351,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
13,22.424242424242426,1.4910570059792532,1.1961074475786773,0.8408347498223738,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
14,23.63636363636364,0.8503246904349311,1.4181390721916547,1.4012218642201435,3_sp_gt_1,36656,0.1,3,962,low,10,15,seq
15,8.484848484848484,1.324855299122213,1.026319214471854,1.1396914368451678,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
16,10.0,0.8208546768117817,1.2930421596110704,1.3715614667898393,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
17,11.212121212121213,0.8343887804550085,1.1775424933480712,1.0688114220016378,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
18,12.424242424242424,0.8986279941743677,0.7513242353212074,0.8029558091395026,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
19,13.636363636363637,0.8727447202584776,0.6129806487758186,0.7488050612599186,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
20,14.84848484848485,1.028036362392173,0.8295404233404889,0.7765108118355657,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
21,16.060606060606062,1.0684806617238527,0.4893724084902212,0.7243305920902041,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
22,17.272727272727273,1.035409293364093,0.6593446003907606,0.8369530579405149,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
23,18.484848484848484,0.8794915942858744,0.9420303488966076,0.8367436303918944,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
24,20.0,1.033493449820524,1.1560072370096786,1.078203506999721,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
25,21.21212121212121,0.8040774492836158,1.1539262397106334,1.3271359606093656,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
26,22.424242424242426,0.9107323576296726,1.0609250551705365,0.884795319374185,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
27,23.63636363636364,1.0223973886435342,0.6427880744755924,0.7396070689235923,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
28,24.848484848484848,1.077080109226206,1.1066509996111638,0.7498983815550697,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
29,26.060606060606062,0.689718286494907,0.9652781257822758,1.2185879021074308,3_sp_gt_1,416304,0.1,3,962,low,10,15,seq
30,8.484848484848484,0.9972366370076466,0.7478783918714399,0.7235929074010613,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
31,10.0,1.08411369565085,0.9434256599658224,0.7502227405125341,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
32,11.212121212121213,1.048458104907571,1.0252455439262274,1.0456229231702552,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
33,12.424242424242424,1.0582968224003582,0.798230665751049,0.8245615345214908,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
34,13.636363636363637,1.1869985195124968,0.9235331689225736,1.1173474302870934,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
35,14.84848484848485,0.8458906356875684,1.3180021303408078,1.329497982726095,3_sp_gt_1,2369231,0.1,3,962,low,10,15,seq
