,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,3_sp_gt_1,36656,0.05,3,927,low,10,5,even
1,7.272727272727273,1.426474361191145,1.0960514145110232,0.7796878658240297,3_sp_gt_1,36656,0.05,3,927,low,10,5,even
2,14.84848484848485,0.898004873750428,0.8597061330460329,0.8713997876171077,3_sp_gt_1,36656,0.05,3,927,low,10,5,even
3,22.424242424242426,1.2301980429582642,1.097479734315166,0.9240160325574908,3_sp_gt_1,36656,0.05,3,927,low,10,5,even
4,30.0,1.104581125529678,1.0491987747560882,0.9961758016292416,3_sp_gt_1,36656,0.05,3,927,low,10,5,even
5,0.0,0.06,0.09,0.02,3_sp_gt_1,416304,0.05,3,927,low,10,5,even
6,7.272727272727273,1.2718781978854652,1.1021011250034276,0.945697576550008,3_sp_gt_1,416304,0.05,3,927,low,10,5,even
7,14.84848484848485,1.0102490404176572,0.943628439215304,0.902213343511824,3_sp_gt_1,416304,0.05,3,927,low,10,5,even
8,22.424242424242426,0.9583808454865856,1.0348791074524628,0.9499807157796016,3_sp_gt_1,416304,0.05,3,927,low,10,5,even
9,30.0,0.9291568732389788,1.1429439697122896,1.0654080600719236,3_sp_gt_1,416304,0.05,3,927,low,10,5,even
10,0.0,0.02,0.02,0.02,3_sp_gt_1,2369231,0.05,3,927,low,10,5,even
11,7.272727272727273,1.2686255005332632,0.93505995440611,0.7636894327971635,3_sp_gt_1,2369231,0.05,3,927,low,10,5,even
12,14.84848484848485,0.9204484983423068,1.153768060889015,1.1624132421430893,3_sp_gt_1,2369231,0.05,3,927,low,10,5,even
13,22.424242424242426,1.033315538122192,0.8119957040049017,0.8637079519314144,3_sp_gt_1,2369231,0.05,3,927,low,10,5,even
14,30.0,0.952425437020435,0.9743436570635552,1.0308565275452717,3_sp_gt_1,2369231,0.05,3,927,low,10,5,even
15,0.0,0.04,0.08,0.09,3_sp_gt_1,5140131,0.05,3,927,low,10,5,even
16,7.272727272727273,1.136701511407261,1.019252335800814,1.026832136605087,3_sp_gt_1,5140131,0.05,3,927,low,10,5,even
17,14.84848484848485,0.9808716381755508,1.021075278221614,1.0181659150126157,3_sp_gt_1,5140131,0.05,3,927,low,10,5,even
18,22.424242424242426,1.0243708271478902,0.944435498994805,0.968749180017312,3_sp_gt_1,5140131,0.05,3,927,low,10,5,even
19,30.0,0.89874936082424,1.0794120744612217,1.0642135751259283,3_sp_gt_1,5140131,0.05,3,927,low,10,5,even
20,0.0,0.09,0.04,0.07,3_sp_gt_1,8493390,0.05,3,927,low,10,5,even
21,7.272727272727273,0.9396424082554732,1.2292490035079295,1.2632443429166704,3_sp_gt_1,8493390,0.05,3,927,low,10,5,even
22,14.84848484848485,1.0023079486380644,0.9189824985268338,0.863920358697139,3_sp_gt_1,8493390,0.05,3,927,low,10,5,even
23,22.424242424242426,0.9469376184405872,1.0395449791169966,1.09501871375049,3_sp_gt_1,8493390,0.05,3,927,low,10,5,even
24,30.0,0.9537230565584452,1.0126869732245298,1.2024919838493084,3_sp_gt_1,8493390,0.05,3,927,low,10,5,even
25,0.0,0.09,0.09,0.08,3_sp_gt_1,8982779,0.05,3,927,low,10,5,even
26,7.272727272727273,1.085578249943152,1.0479505221326917,0.9953786681144036,3_sp_gt_1,8982779,0.05,3,927,low,10,5,even
27,14.84848484848485,1.1141640653336755,0.98485291019932,1.0817855115964885,3_sp_gt_1,8982779,0.05,3,927,low,10,5,even
28,22.424242424242426,1.075821281867935,0.9976733930704952,1.1404463787077668,3_sp_gt_1,8982779,0.05,3,927,low,10,5,even
29,30.0,0.9806186798547007,1.0204062202527515,0.9561621552748264,3_sp_gt_1,8982779,0.05,3,927,low,10,5,even
30,0.0,0.06,0.08,0.04,3_sp_gt_1,9036584,0.05,3,927,low,10,5,even
31,7.272727272727273,0.9656468745903782,1.2137388125549329,1.1498497050159862,3_sp_gt_1,9036584,0.05,3,927,low,10,5,even
32,14.84848484848485,1.0260909100193143,1.0298672798590698,1.061570400643307,3_sp_gt_1,9036584,0.05,3,927,low,10,5,even
33,22.424242424242426,0.9709387044955946,0.9977391678738716,0.9789808730475392,3_sp_gt_1,9036584,0.05,3,927,low,10,5,even
34,30.0,1.0512375496103992,1.0365927210314232,0.8761771273165418,3_sp_gt_1,9036584,0.05,3,927,low,10,5,even
35,0.0,0.06,0.06,0.01,3_sp_gt_1,9845126,0.05,3,927,low,10,5,even
36,7.272727272727273,1.203777744425622,1.1246391783077636,0.8576950923129782,3_sp_gt_1,9845126,0.05,3,927,low,10,5,even
37,14.84848484848485,1.1173336589691414,0.9316107152764392,0.8554094768814821,3_sp_gt_1,9845126,0.05,3,927,low,10,5,even
38,22.424242424242426,0.8791591708646096,0.971510355055169,1.0618539523962982,3_sp_gt_1,9845126,0.05,3,927,low,10,5,even
39,30.0,1.0481051825334222,1.0491959721084665,1.0569865627197312,3_sp_gt_1,9845126,0.05,3,927,low,10,5,even
40,0.0,0.03,0.04,0.07,3_sp_gt_1,10488077,0.05,3,927,low,10,5,even
41,7.272727272727273,1.2175970471318365,1.0841030805584473,0.9840518795567004,3_sp_gt_1,10488077,0.05,3,927,low,10,5,even
42,14.84848484848485,1.0603610923867448,1.1116163302670234,1.0010662760478664,3_sp_gt_1,10488077,0.05,3,927,low,10,5,even
43,22.424242424242426,0.9279429768570904,0.8756359976859138,0.9497745309106764,3_sp_gt_1,10488077,0.05,3,927,low,10,5,even
44,30.0,1.0494169873215675,0.8544641484717519,0.8933682432580513,3_sp_gt_1,10488077,0.05,3,927,low,10,5,even
45,0.0,0.09,0.09,0.01,3_sp_gt_1,12733201,0.05,3,927,low,10,5,even
46,7.272727272727273,1.0994365453505914,1.1814294156916376,1.019596557578308,3_sp_gt_1,12733201,0.05,3,927,low,10,5,even
47,14.84848484848485,1.1053579131113518,0.8177807029494529,0.9092199290611456,3_sp_gt_1,12733201,0.05,3,927,low,10,5,even
48,22.424242424242426,1.0556427495520893,1.0155421708099814,0.988379109235416,3_sp_gt_1,12733201,0.05,3,927,low,10,5,even
49,30.0,0.9040693722180936,1.0555424504910087,1.0188484438253322,3_sp_gt_1,12733201,0.05,3,927,low,10,5,even
