,time,species_0,species_1,species_2,food,ground_truth,timeseries_id,noise,n_species
0,0.0,0.03,0.04,0.07,1.0,3_sp_gt_1,10488077,0.1,3
1,0.30303030303030304,0.05228615575983954,0.10441524049417576,0.09458648762936382,0.7746301435411878,3_sp_gt_1,10488077,0.1,3
2,0.6060606060606061,0.10042133154565651,0.2685566052182409,0.11819101900347147,0.6477516723091794,3_sp_gt_1,10488077,0.1,3
3,0.9090909090909092,0.16786690472179758,0.5398531534426966,0.15749549478162492,0.6533185519368703,3_sp_gt_1,10488077,0.1,3
4,1.2121212121212122,0.25045655161208746,1.112206685748777,0.24249362088971274,0.6535844522373045,3_sp_gt_1,10488077,0.1,3
5,1.5151515151515151,0.33154757913708854,1.352974223305261,0.33458753420656967,0.6059272659062578,3_sp_gt_1,10488077,0.1,3
6,1.8181818181818183,0.3856817527423362,1.8605779938958198,0.4907376278114096,0.6977964052624976,3_sp_gt_1,10488077,0.1,3
7,2.121212121212121,0.40433051754440125,1.9188918416450105,0.7275502471717447,0.7789605087521003,3_sp_gt_1,10488077,0.1,3
8,2.4242424242424243,0.4221680979449174,2.297018721477964,1.176129203948198,0.6535506476148516,3_sp_gt_1,10488077,0.1,3
9,2.7272727272727275,0.3861379563772765,1.8371437089289053,1.598699651765566,0.5815146275292233,3_sp_gt_1,10488077,0.1,3
10,3.0303030303030303,0.40419964102452716,1.0716402607098747,1.6504494047629934,0.5780342265438555,3_sp_gt_1,10488077,0.1,3
11,3.3333333333333335,0.5215078206501471,1.0328305034265843,1.6431593874693808,0.5448895073373954,3_sp_gt_1,10488077,0.1,3
12,3.6363636363636367,0.5227651175183872,1.094878981691319,1.395995745212103,0.5243702870521382,3_sp_gt_1,10488077,0.1,3
13,3.9393939393939394,0.6081210015236358,1.1980253499714426,1.3191201817184872,0.46143283829926146,3_sp_gt_1,10488077,0.1,3
14,4.242424242424242,0.6743942262135637,1.1748720072429197,1.4969871923768951,0.3174999101877177,3_sp_gt_1,10488077,0.1,3
15,4.545454545454546,0.669207109035227,1.152057823897451,1.4894241708781433,0.31664544076703066,3_sp_gt_1,10488077,0.1,3
16,4.848484848484849,0.6889099865553713,1.2062191316513229,1.2581571465325438,0.26894268613019273,3_sp_gt_1,10488077,0.1,3
17,5.151515151515151,0.6408138704296583,0.9817485206970844,1.4112599406395916,0.2684794952834852,3_sp_gt_1,10488077,0.1,3
18,5.454545454545455,0.7651663647616967,1.0376786515071375,1.4206820372868187,0.26001717899326365,3_sp_gt_1,10488077,0.1,3
19,5.757575757575758,0.6704332294480938,0.9272525638388901,1.4079076794344663,0.21177917678427016,3_sp_gt_1,10488077,0.1,3
20,6.0606060606060606,0.7122270407008888,1.0935008195298146,1.2002844757205382,0.22160200931722654,3_sp_gt_1,10488077,0.1,3
21,6.363636363636364,0.7440772090758753,1.3823513522223692,1.2658755973046352,0.23869032339538007,3_sp_gt_1,10488077,0.1,3
22,6.666666666666667,0.6381196278509008,1.4430211077248443,1.4225797629757473,0.24321976657513952,3_sp_gt_1,10488077,0.1,3
23,6.96969696969697,0.6254911456365226,1.1961650936121238,1.3886419286918577,0.2702446283084818,3_sp_gt_1,10488077,0.1,3
24,7.272727272727273,0.6071518713429152,1.1251949283230964,1.332664363283776,0.26571544122319474,3_sp_gt_1,10488077,0.1,3
25,7.575757575757576,0.592939697655567,1.204073993165394,1.3995006695808594,0.23007821216208912,3_sp_gt_1,10488077,0.1,3
26,7.878787878787879,0.511126326291722,1.07103754730333,1.10761916347097,0.21340203592970558,3_sp_gt_1,10488077,0.1,3
27,8.181818181818182,0.5584803355293578,1.353074464429537,1.2464931074971755,0.23195583188276347,3_sp_gt_1,10488077,0.1,3
28,8.484848484848484,0.6171775963625917,1.228164394473903,1.5001660323639185,0.2535327096307806,3_sp_gt_1,10488077,0.1,3
29,8.787878787878789,0.6589603262186374,1.1001902047364518,1.3137189984096171,0.30353321865429617,3_sp_gt_1,10488077,0.1,3
30,9.090909090909092,0.6664763473262445,1.2393678721544619,1.2405619312927365,0.3251117433057117,3_sp_gt_1,10488077,0.1,3
31,9.393939393939394,0.6631863506148616,1.400400226993246,1.3365019714295685,0.306664934289185,3_sp_gt_1,10488077,0.1,3
32,9.696969696969697,0.6647581883195665,1.4197621834151886,1.3215966956974603,0.2378466220067197,3_sp_gt_1,10488077,0.1,3
33,10.0,0.6150387582715151,1.4102842593195741,1.3030207899265815,0.2389952204478151,3_sp_gt_1,10488077,0.1,3
34,10.303030303030303,0.643900186211087,1.2195569735520924,1.1276339164821525,0.25573538681273766,3_sp_gt_1,10488077,0.1,3
35,10.606060606060606,0.6452414169604147,1.2795716046916012,1.113321319034579,0.2512291894713365,3_sp_gt_1,10488077,0.1,3
36,10.90909090909091,0.6747640087739868,1.2252964956578112,1.1158301136904796,0.2570094952888365,3_sp_gt_1,10488077,0.1,3
37,11.212121212121213,0.6529283485745878,1.2198887251153512,1.032051533849144,0.2632957899524189,3_sp_gt_1,10488077,0.1,3
38,11.515151515151516,0.7375927495535356,1.331377703762488,1.0649702747908432,0.27477062523949497,3_sp_gt_1,10488077,0.1,3
39,11.818181818181818,0.7102554731301464,1.2634623564629028,1.157726315596964,0.24579460587729224,3_sp_gt_1,10488077,0.1,3
40,12.121212121212121,0.7217332497939953,1.1133855359373785,1.0906230576315912,0.22087175024783628,3_sp_gt_1,10488077,0.1,3
41,12.424242424242424,0.8225269318690449,1.1546259938836383,1.4362954669784247,0.27421846807809225,3_sp_gt_1,10488077,0.1,3
42,12.727272727272728,0.7514689314546362,1.1363652554630095,1.0945855730002534,0.2745108810608411,3_sp_gt_1,10488077,0.1,3
43,13.030303030303031,0.7613835270592867,1.3248345545779128,1.3008233423186222,0.2570647494205913,3_sp_gt_1,10488077,0.1,3
44,13.333333333333334,0.8021480058387928,1.3576346462711486,1.2769193502050333,0.26292531673197883,3_sp_gt_1,10488077,0.1,3
45,13.636363636363637,0.9915735955503083,1.235128190109812,1.1645183920280173,0.20837298015083094,3_sp_gt_1,10488077,0.1,3
46,13.93939393939394,1.1326460109670877,1.0716956862203113,1.1123598576211349,0.2327011922233961,3_sp_gt_1,10488077,0.1,3
