,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,3_sp_gt_1,36656,0.1,3,30,50,5,even
1,7.272727272727273,0.6121583737402557,1.2649961361502613,1.3931408499103195,3_sp_gt_1,36656,0.1,3,30,50,5,even
2,14.84848484848485,0.6544639052851593,1.1230349392732972,0.8552843109432737,3_sp_gt_1,36656,0.1,3,30,50,5,even
3,22.424242424242426,1.0726780022461542,1.465590037241138,0.9947977462528144,3_sp_gt_1,36656,0.1,3,30,50,5,even
4,30.0,1.095488672024313,1.167683921625894,0.973761957784066,3_sp_gt_1,36656,0.1,3,30,50,5,even
5,0.0,0.07,0.09,0.06,3_sp_gt_1,41300,0.1,3,30,50,5,even
6,7.272727272727273,0.1786784987975333,1.186164357333945,1.7144971950548813,3_sp_gt_1,41300,0.1,3,30,50,5,even
7,14.84848484848485,0.0995762280459305,1.7558814603043311,1.3981549362704475,3_sp_gt_1,41300,0.1,3,30,50,5,even
8,22.424242424242426,0.0884218175640717,1.5429698746075624,1.4969212180213407,3_sp_gt_1,41300,0.1,3,30,50,5,even
9,30.0,0.3562720250208619,1.5622945167547846,1.4677253652564042,3_sp_gt_1,41300,0.1,3,30,50,5,even
10,0.0,0.03,0.03,0.06,3_sp_gt_1,115475,0.1,3,30,50,5,even
11,7.272727272727273,0.3571611581298023,1.7543573052193602,1.779847749043972,3_sp_gt_1,115475,0.1,3,30,50,5,even
12,14.84848484848485,0.4308520664391625,1.2648204733354054,1.5560090131411444,3_sp_gt_1,115475,0.1,3,30,50,5,even
13,22.424242424242426,0.4210996424467559,1.4500569046027685,1.3675983766254962,3_sp_gt_1,115475,0.1,3,30,50,5,even
14,30.0,0.3615841899121879,1.1086925054139265,1.201362701222078,3_sp_gt_1,115475,0.1,3,30,50,5,even
15,0.0,0.03,0.07,0.01,3_sp_gt_1,309357,0.1,3,30,50,5,even
16,7.272727272727273,0.494834196063084,1.521077177456992,1.2889833613638126,3_sp_gt_1,309357,0.1,3,30,50,5,even
17,14.84848484848485,0.6586928994384937,1.344546270495506,1.0819058615343944,3_sp_gt_1,309357,0.1,3,30,50,5,even
18,22.424242424242426,0.6783999008495625,1.331112612563587,0.7665167338058816,3_sp_gt_1,309357,0.1,3,30,50,5,even
19,30.0,0.6508592446245944,1.5329515943514942,1.3204917980843969,3_sp_gt_1,309357,0.1,3,30,50,5,even
20,0.0,0.06,0.09,0.02,3_sp_gt_1,416304,0.1,3,30,50,5,even
21,7.272727272727273,0.9000842525328524,1.1220601885022523,1.1649737600484589,3_sp_gt_1,416304,0.1,3,30,50,5,even
22,14.84848484848485,0.6653601021725779,1.104679111769826,1.0600968310302796,3_sp_gt_1,416304,0.1,3,30,50,5,even
23,22.424242424242426,0.4577866729630322,1.3561228897743425,1.2656228390235365,3_sp_gt_1,416304,0.1,3,30,50,5,even
24,30.0,0.5532156385729577,1.505439259616503,1.4249764514394805,3_sp_gt_1,416304,0.1,3,30,50,5,even
25,0.0,0.08,0.01,0.03,3_sp_gt_1,591973,0.1,3,30,50,5,even
26,7.272727272727273,1.875901058741797,0.6535483756079234,0.2071250044362171,3_sp_gt_1,591973,0.1,3,30,50,5,even
27,14.84848484848485,1.301379595896324,0.8510895094328634,0.534469312178756,3_sp_gt_1,591973,0.1,3,30,50,5,even
28,22.424242424242426,1.996492770413547,0.47900771233378,0.4116311994746642,3_sp_gt_1,591973,0.1,3,30,50,5,even
29,30.0,1.4281598970373448,0.5847828328596638,0.8321537005629173,3_sp_gt_1,591973,0.1,3,30,50,5,even
30,0.0,0.06,0.05,0.01,3_sp_gt_1,1444356,0.1,3,30,50,5,even
31,7.272727272727273,1.2035598363190283,0.7949961878810825,0.5952655504545588,3_sp_gt_1,1444356,0.1,3,30,50,5,even
32,14.84848484848485,0.6932340736025489,1.6371374771347702,1.1898425062190072,3_sp_gt_1,1444356,0.1,3,30,50,5,even
33,22.424242424242426,0.4275925144034611,1.3860577621163352,1.1108130510896337,3_sp_gt_1,1444356,0.1,3,30,50,5,even
34,30.0,0.8248588583033909,1.1371004984678992,0.9590816779450866,3_sp_gt_1,1444356,0.1,3,30,50,5,even
35,0.0,0.03,0.01,0.01,3_sp_gt_1,1768742,0.1,3,30,50,5,even
36,7.272727272727273,0.9042641972372388,1.4116585008879452,0.6258911799801903,3_sp_gt_1,1768742,0.1,3,30,50,5,even
37,14.84848484848485,1.1015161221741971,0.8297477219079556,0.8995833281575976,3_sp_gt_1,1768742,0.1,3,30,50,5,even
38,22.424242424242426,1.105695862975063,0.9906501023727152,0.7598430242635966,3_sp_gt_1,1768742,0.1,3,30,50,5,even
39,30.0,1.2194035186064915,0.6910368968069209,0.5724794064246963,3_sp_gt_1,1768742,0.1,3,30,50,5,even
40,0.0,0.09,0.08,0.05,3_sp_gt_1,2091765,0.1,3,30,50,5,even
41,7.272727272727273,0.4093574518907741,1.8664817377064964,1.7482728093760005,3_sp_gt_1,2091765,0.1,3,30,50,5,even
42,14.84848484848485,0.2776709735208897,1.3234437635379683,1.4340408845811403,3_sp_gt_1,2091765,0.1,3,30,50,5,even
43,22.424242424242426,0.6024549477222034,1.130191678003187,1.3525924001116452,3_sp_gt_1,2091765,0.1,3,30,50,5,even
44,30.0,0.6386981749401737,1.557943860695724,1.3318208099569482,3_sp_gt_1,2091765,0.1,3,30,50,5,even
45,0.0,0.02,0.02,0.02,3_sp_gt_1,2369231,0.1,3,30,50,5,even
46,7.272727272727273,0.3198180000789136,1.0865963884495191,1.5516979742352597,3_sp_gt_1,2369231,0.1,3,30,50,5,even
47,14.84848484848485,0.370299266853643,1.3977384123704135,1.813042305455176,3_sp_gt_1,2369231,0.1,3,30,50,5,even
48,22.424242424242426,0.648983551777323,0.928338699998188,1.0123235237466903,3_sp_gt_1,2369231,0.1,3,30,50,5,even
49,30.0,0.7570386922316799,1.1145600680927654,1.195995447805337,3_sp_gt_1,2369231,0.1,3,30,50,5,even
50,0.0,0.04,0.06,0.09,3_sp_gt_1,2698393,0.1,3,30,50,5,even
51,7.272727272727273,0.3887582582344335,1.4589365933290293,1.5664719159449303,3_sp_gt_1,2698393,0.1,3,30,50,5,even
52,14.84848484848485,0.3588613551048821,1.5841469244354132,1.176088026671024,3_sp_gt_1,2698393,0.1,3,30,50,5,even
53,22.424242424242426,0.6651818752028049,1.2555912472176878,1.316368639126843,3_sp_gt_1,2698393,0.1,3,30,50,5,even
54,30.0,0.6216248834547556,1.189347080281342,1.0634506054619055,3_sp_gt_1,2698393,0.1,3,30,50,5,even
55,0.0,0.04,0.02,0.01,3_sp_gt_1,2721265,0.1,3,30,50,5,even
56,7.272727272727273,0.49952843739419,2.3233853785058414,0.8970874454843931,3_sp_gt_1,2721265,0.1,3,30,50,5,even
57,14.84848484848485,0.5140884429437621,1.3360828332299914,1.0569135224401145,3_sp_gt_1,2721265,0.1,3,30,50,5,even
58,22.424242424242426,0.8170418841072349,1.189343371961524,0.9424594473318624,3_sp_gt_1,2721265,0.1,3,30,50,5,even
59,30.0,1.0195148619621373,0.7651629969972893,0.9093251171925952,3_sp_gt_1,2721265,0.1,3,30,50,5,even
60,0.0,0.06,0.03,0.06,3_sp_gt_1,2753893,0.1,3,30,50,5,even
61,7.272727272727273,0.6156721484987575,1.6057746959231758,1.1641684013250049,3_sp_gt_1,2753893,0.1,3,30,50,5,even
62,14.84848484848485,0.4184653604431689,1.339534896388369,1.5363450107411345,3_sp_gt_1,2753893,0.1,3,30,50,5,even
63,22.424242424242426,0.8175752668523194,0.8594226234496312,1.765932067647895,3_sp_gt_1,2753893,0.1,3,30,50,5,even
64,30.0,0.928319143426257,0.8498008201413139,0.8105058786825987,3_sp_gt_1,2753893,0.1,3,30,50,5,even
65,0.0,0.07,0.09,0.01,3_sp_gt_1,2858482,0.1,3,30,50,5,even
66,7.272727272727273,1.239919123333228,0.7202502817521294,0.5660414862129607,3_sp_gt_1,2858482,0.1,3,30,50,5,even
67,14.84848484848485,1.2853835457616465,1.2384125110420072,0.7537197495787799,3_sp_gt_1,2858482,0.1,3,30,50,5,even
68,22.424242424242426,1.1137768463526585,0.8995722528014255,0.910872520775834,3_sp_gt_1,2858482,0.1,3,30,50,5,even
69,30.0,1.229769773553682,1.004352500618639,0.8749439548083313,3_sp_gt_1,2858482,0.1,3,30,50,5,even
70,0.0,0.08,0.06,0.05,3_sp_gt_1,2905119,0.1,3,30,50,5,even
71,7.272727272727273,1.4220336228826378,1.1113890456976236,0.7812268107980882,3_sp_gt_1,2905119,0.1,3,30,50,5,even
72,14.84848484848485,0.7964735886262484,1.1811908558555393,0.9708926888531036,3_sp_gt_1,2905119,0.1,3,30,50,5,even
73,22.424242424242426,1.3874015597182228,0.578093680552848,0.6653410657394905,3_sp_gt_1,2905119,0.1,3,30,50,5,even
74,30.0,0.8656937038695207,0.9727293378277794,1.0783598294394805,3_sp_gt_1,2905119,0.1,3,30,50,5,even
75,0.0,0.04,0.03,0.05,3_sp_gt_1,3049039,0.1,3,30,50,5,even
76,7.272727272727273,0.1873411630061717,1.4699510748978986,1.9849477133323,3_sp_gt_1,3049039,0.1,3,30,50,5,even
77,14.84848484848485,0.431095150736379,1.2346800641489415,1.5921913856773289,3_sp_gt_1,3049039,0.1,3,30,50,5,even
78,22.424242424242426,1.2643607645445747,0.8374873809318383,1.0403671225222468,3_sp_gt_1,3049039,0.1,3,30,50,5,even
79,30.0,0.89514741518403,0.9730668673105624,1.0363923828719257,3_sp_gt_1,3049039,0.1,3,30,50,5,even
80,0.0,0.05,0.08,0.08,3_sp_gt_1,3346496,0.1,3,30,50,5,even
81,7.272727272727273,0.4922218751512295,1.3406067383862683,1.45367633900271,3_sp_gt_1,3346496,0.1,3,30,50,5,even
82,14.84848484848485,0.4420243322727895,1.2317387526239918,1.265843804090065,3_sp_gt_1,3346496,0.1,3,30,50,5,even
83,22.424242424242426,0.5384983706534642,1.5587420042284674,1.6657113635329497,3_sp_gt_1,3346496,0.1,3,30,50,5,even
84,30.0,1.2639596006008778,0.5977552899208965,1.0648195723527043,3_sp_gt_1,3346496,0.1,3,30,50,5,even
85,0.0,0.04,0.06,0.03,3_sp_gt_1,4211685,0.1,3,30,50,5,even
86,7.272727272727273,0.3732372057307265,1.6541001255973269,1.2907166658914102,3_sp_gt_1,4211685,0.1,3,30,50,5,even
87,14.84848484848485,0.581714724309219,1.2322866336361913,1.3617539251992523,3_sp_gt_1,4211685,0.1,3,30,50,5,even
88,22.424242424242426,1.0989017225795257,0.791635762087325,0.8445608051286672,3_sp_gt_1,4211685,0.1,3,30,50,5,even
89,30.0,1.2660973505298685,0.944705123080136,0.7966822002378665,3_sp_gt_1,4211685,0.1,3,30,50,5,even
90,0.0,0.08,0.01,0.05,3_sp_gt_1,4240255,0.1,3,30,50,5,even
91,7.272727272727273,0.8888448361005248,1.0295832334991044,1.123989369613625,3_sp_gt_1,4240255,0.1,3,30,50,5,even
92,14.84848484848485,0.6075067418085687,1.2012450961850294,1.3015946937702307,3_sp_gt_1,4240255,0.1,3,30,50,5,even
93,22.424242424242426,1.28277725348768,0.6618784030601246,0.6389535830736295,3_sp_gt_1,4240255,0.1,3,30,50,5,even
94,30.0,1.167978144269901,0.8150666070010892,0.8235604077620187,3_sp_gt_1,4240255,0.1,3,30,50,5,even
95,0.0,0.04,0.08,0.09,3_sp_gt_1,5140131,0.1,3,30,50,5,even
96,7.272727272727273,0.6088319808505014,0.954308158091028,1.2808430275213027,3_sp_gt_1,5140131,0.1,3,30,50,5,even
97,14.84848484848485,1.1072296446601873,1.03060072197751,0.8129910682472068,3_sp_gt_1,5140131,0.1,3,30,50,5,even
98,22.424242424242426,1.2371230082281035,0.7571387276074167,0.693754722482132,3_sp_gt_1,5140131,0.1,3,30,50,5,even
99,30.0,1.587503624956241,0.5335470299107503,0.2791165938631113,3_sp_gt_1,5140131,0.1,3,30,50,5,even
100,0.0,0.04,0.07,0.02,3_sp_gt_1,5576645,0.1,3,30,50,5,even
