,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,3_sp_gt_3,36656,0.01,3,73,10,15,even
1,2.121212121212121,0.3835787102505805,1.6008294750585448,0.0934739283974655,3_sp_gt_3,36656,0.01,3,73,10,15,even
2,4.242424242424242,0.552148734424052,2.425096016041119,0.1465278978639533,3_sp_gt_3,36656,0.01,3,73,10,15,even
3,6.363636363636364,0.6006873813774628,2.322796860937485,0.1778349839284806,3_sp_gt_3,36656,0.01,3,73,10,15,even
4,8.484848484848484,0.6509062992886728,2.2130795330202804,0.2281241210550522,3_sp_gt_3,36656,0.01,3,73,10,15,even
5,10.606060606060606,0.7082750499859204,2.1424386582286017,0.2853934432269743,3_sp_gt_3,36656,0.01,3,73,10,15,even
6,12.727272727272728,0.7441778702594737,2.0202145051321536,0.3307265679917746,3_sp_gt_3,36656,0.01,3,73,10,15,even
7,14.84848484848485,0.7231520972731371,1.9262638098676743,0.3922022119532906,3_sp_gt_3,36656,0.01,3,73,10,15,even
8,16.96969696969697,0.717540426221524,1.9239549320670504,0.4488300965800109,3_sp_gt_3,36656,0.01,3,73,10,15,even
9,19.09090909090909,0.7610939872231913,1.7881519345033954,0.5245299419415209,3_sp_gt_3,36656,0.01,3,73,10,15,even
10,21.21212121212121,0.7777670851111524,1.7077028592056087,0.5722172265540859,3_sp_gt_3,36656,0.01,3,73,10,15,even
11,23.333333333333336,0.8061350327881055,1.7025486117588051,0.6151349585202401,3_sp_gt_3,36656,0.01,3,73,10,15,even
12,25.454545454545457,0.8037897762889744,1.5928685963145857,0.6440497525381209,3_sp_gt_3,36656,0.01,3,73,10,15,even
13,27.575757575757574,0.8360963354974897,1.548377489581399,0.6655806593080397,3_sp_gt_3,36656,0.01,3,73,10,15,even
14,30.0,0.8618491555641525,1.5027170212534946,0.7152202566510195,3_sp_gt_3,36656,0.01,3,73,10,15,even
15,0.0,0.06,0.09,0.02,3_sp_gt_3,416304,0.01,3,73,10,15,even
16,2.121212121212121,0.44783106349383,1.9044920292759413,0.1362144303502753,3_sp_gt_3,416304,0.01,3,73,10,15,even
17,4.242424242424242,0.5909453813875889,2.318957894787141,0.1915151441515329,3_sp_gt_3,416304,0.01,3,73,10,15,even
18,6.363636363636364,0.6249900993726116,2.2076166992869246,0.2378149885817887,3_sp_gt_3,416304,0.01,3,73,10,15,even
19,8.484848484848484,0.7006523131491287,2.098527775859336,0.2902267739475823,3_sp_gt_3,416304,0.01,3,73,10,15,even
20,10.606060606060606,0.717863167561344,2.0497858858152984,0.3548634161546112,3_sp_gt_3,416304,0.01,3,73,10,15,even
21,12.727272727272728,0.7166463363619854,1.923580898362316,0.4083738442375498,3_sp_gt_3,416304,0.01,3,73,10,15,even
22,14.84848484848485,0.7232272736824472,1.8770010538274364,0.4778286379567409,3_sp_gt_3,416304,0.01,3,73,10,15,even
23,16.96969696969697,0.7268411765851499,1.79704539893696,0.544165556393343,3_sp_gt_3,416304,0.01,3,73,10,15,even
24,19.09090909090909,0.7245828649536521,1.8457538439684644,0.5951931322857382,3_sp_gt_3,416304,0.01,3,73,10,15,even
25,21.21212121212121,0.7434545055512926,1.7425976785621644,0.6274529740816497,3_sp_gt_3,416304,0.01,3,73,10,15,even
26,23.333333333333336,0.7589520238058703,1.6430587641914864,0.6355119136156069,3_sp_gt_3,416304,0.01,3,73,10,15,even
27,25.454545454545457,0.7888250015279986,1.623982881732707,0.6585186155313517,3_sp_gt_3,416304,0.01,3,73,10,15,even
28,27.575757575757574,0.7999170094766443,1.566211400410837,0.6934953722697502,3_sp_gt_3,416304,0.01,3,73,10,15,even
29,30.0,0.8211326591370343,1.5462169448545893,0.7265654678103701,3_sp_gt_3,416304,0.01,3,73,10,15,even
30,0.0,0.02,0.02,0.02,3_sp_gt_3,2369231,0.01,3,73,10,15,even
31,2.121212121212121,0.2571434397093498,1.0692758913468152,0.226278941476226,3_sp_gt_3,2369231,0.01,3,73,10,15,even
32,4.242424242424242,0.4874986657255549,2.25491452719712,0.3654644228059642,3_sp_gt_3,2369231,0.01,3,73,10,15,even
33,6.363636363636364,0.5331057275469302,2.177678017568522,0.400228700657717,3_sp_gt_3,2369231,0.01,3,73,10,15,even
34,8.484848484848484,0.5580424241680817,2.141296050421474,0.4186136998282801,3_sp_gt_3,2369231,0.01,3,73,10,15,even
35,10.606060606060606,0.592037444037341,2.1820354545246734,0.4217519296725557,3_sp_gt_3,2369231,0.01,3,73,10,15,even
