,time,species_0,species_1,species_2,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,13.636363636363637,0.950573021635289,0.2061576881454033,0.379392254525126,3_sp_gt_4,36656,0.01,3,476,25,5,random
1,18.484848484848484,0.5038812759967215,0.973672694775524,1.0104488572896344,3_sp_gt_4,36656,0.01,3,476,25,5,random
2,22.424242424242426,1.2168911962440756,0.84313653556002,0.710700846326895,3_sp_gt_4,36656,0.01,3,476,25,5,random
3,26.060606060606062,0.8284979144909255,0.9437727358826448,1.0805207618691526,3_sp_gt_4,36656,0.01,3,476,25,5,random
4,30.0,1.0698869344597448,0.9615736487678684,0.919390445381957,3_sp_gt_4,36656,0.01,3,476,25,5,random
5,11.212121212121213,0.9667492329892244,0.4111300080036352,0.4824107580256204,3_sp_gt_4,41300,0.01,3,476,25,5,random
6,20.0,1.0912956217358285,0.8717712113211521,0.872643797103299,3_sp_gt_4,41300,0.01,3,476,25,5,random
7,23.63636363636364,0.9348554498682514,1.0166906297785538,1.0314855625182988,3_sp_gt_4,41300,0.01,3,476,25,5,random
8,24.848484848484848,0.99242520909011,1.0755293950907043,0.9645477371971648,3_sp_gt_4,41300,0.01,3,476,25,5,random
9,27.272727272727277,1.033729563210643,0.9446429548246013,1.025935559081273,3_sp_gt_4,41300,0.01,3,476,25,5,random
10,3.6363636363636367,0.1395545241798571,0.3961742864177592,0.0533140887530012,3_sp_gt_4,416304,0.01,3,476,25,5,random
11,4.848484848484849,0.2057349283344309,0.5703467097204683,0.0667161966972803,3_sp_gt_4,416304,0.01,3,476,25,5,random
12,10.0,0.9142242016725944,0.4139517919912069,0.2065364876802466,3_sp_gt_4,416304,0.01,3,476,25,5,random
13,12.424242424242424,0.8663293509213577,0.2581175396506551,0.5295948931165515,3_sp_gt_4,416304,0.01,3,476,25,5,random
14,21.21212121212121,1.1230888412957158,0.7015678210299205,0.8764246189371283,3_sp_gt_4,416304,0.01,3,476,25,5,random
15,3.6363636363636367,0.1336805872329329,0.0487682609736261,0.1104685075589402,3_sp_gt_4,591973,0.01,3,476,25,5,random
16,13.636363636363637,0.9445042912570688,0.8453183635781725,0.4799129184793663,3_sp_gt_4,591973,0.01,3,476,25,5,random
17,16.060606060606062,0.9443902472545176,0.5428666560965024,0.8077285157205691,3_sp_gt_4,591973,0.01,3,476,25,5,random
18,20.0,0.8036341544173078,1.1665858130873656,0.9696819813370336,3_sp_gt_4,591973,0.01,3,476,25,5,random
19,30.0,1.0352053411374056,1.0214907201585783,0.9936230041325964,3_sp_gt_4,591973,0.01,3,476,25,5,random
20,1.2121212121212122,0.1066691240269618,0.1404249862435738,0.0746478208866864,3_sp_gt_4,2091765,0.01,3,476,25,5,random
21,4.848484848484849,0.2313441707114489,0.5551953991990805,0.1669362877392268,3_sp_gt_4,2091765,0.01,3,476,25,5,random
22,16.060606060606062,0.748024723603528,1.130855636820472,0.9284405069941104,3_sp_gt_4,2091765,0.01,3,476,25,5,random
23,22.424242424242426,0.9719221732929018,0.9619942775014236,1.0599133428983236,3_sp_gt_4,2091765,0.01,3,476,25,5,random
24,23.63636363636364,0.9662485336078814,1.0610272457106704,1.0380463139782192,3_sp_gt_4,2091765,0.01,3,476,25,5,random
25,1.2121212121212122,0.0239870224682641,0.0384460989097501,0.029659628280995,3_sp_gt_4,2369231,0.01,3,476,25,5,random
26,2.4242424242424243,0.0290544102521346,0.0694965833888831,0.0458131718549863,3_sp_gt_4,2369231,0.01,3,476,25,5,random
27,8.484848484848484,0.140450932929307,0.91818098857781,0.1445369010150869,3_sp_gt_4,2369231,0.01,3,476,25,5,random
28,12.424242424242424,0.918901253244066,0.7609297261905356,0.1309886138585449,3_sp_gt_4,2369231,0.01,3,476,25,5,random
29,22.424242424242426,1.0676881992686242,1.157324048413262,0.6516878967294177,3_sp_gt_4,2369231,0.01,3,476,25,5,random
30,6.0606060606060606,0.1670905334315843,0.5890743706090987,0.2862717149648105,3_sp_gt_4,2753893,0.01,3,476,25,5,random
31,12.424242424242424,1.0712059373610017,0.4288787875383854,0.4546808391326887,3_sp_gt_4,2753893,0.01,3,476,25,5,random
32,21.21212121212121,1.1198179832559996,0.8523422340144599,0.9040463369316452,3_sp_gt_4,2753893,0.01,3,476,25,5,random
33,26.060606060606062,0.989780466435916,1.1525064221843997,1.0168264335378356,3_sp_gt_4,2753893,0.01,3,476,25,5,random
34,28.484848484848484,1.0993560468574626,0.9197413052385892,0.9704025056548966,3_sp_gt_4,2753893,0.01,3,476,25,5,random
35,11.212121212121213,0.8731567270705118,0.2816669188265158,0.2420187264742475,3_sp_gt_4,2858482,0.01,3,476,25,5,random
36,14.84848484848485,0.6476145415378728,0.3409455385425154,0.855764214452928,3_sp_gt_4,2858482,0.01,3,476,25,5,random
37,18.484848484848484,0.7239233471243063,1.3542025081141758,0.8134021917619173,3_sp_gt_4,2858482,0.01,3,476,25,5,random
38,21.21212121212121,1.1480987093687254,0.8119580172413144,0.80564884002927,3_sp_gt_4,2858482,0.01,3,476,25,5,random
39,26.060606060606062,0.9570665064306404,1.1047044253336438,0.9853287306629018,3_sp_gt_4,2858482,0.01,3,476,25,5,random
40,1.2121212121212122,0.0981956005837975,0.104492535859299,0.0708837375133498,3_sp_gt_4,2905119,0.01,3,476,25,5,random
41,4.848484848484849,0.202574389985024,0.4347797426074961,0.1889057289588521,3_sp_gt_4,2905119,0.01,3,476,25,5,random
42,18.484848484848484,0.9938158081843618,1.0292422831843449,0.8686873771650254,3_sp_gt_4,2905119,0.01,3,476,25,5,random
43,27.272727272727277,1.047039468676718,1.0615097399428164,1.0098102318278417,3_sp_gt_4,2905119,0.01,3,476,25,5,random
44,30.0,0.9951070349613657,0.9495465073820264,1.0353932566851718,3_sp_gt_4,2905119,0.01,3,476,25,5,random
45,11.212121212121213,0.9719286652911608,0.7562056435603398,0.2234035603892751,3_sp_gt_4,3049039,0.01,3,476,25,5,random
46,13.636363636363637,1.0293204664401103,0.3158670637949552,0.5367225752729995,3_sp_gt_4,3049039,0.01,3,476,25,5,random
47,14.84848484848485,0.8565454895242632,0.3020326712525288,0.832596513389537,3_sp_gt_4,3049039,0.01,3,476,25,5,random
48,17.272727272727273,0.5897942420748407,0.8183080414442585,1.1249508084994109,3_sp_gt_4,3049039,0.01,3,476,25,5,random
49,30.0,1.070165616779736,0.92290044353637,0.9646601097775264,3_sp_gt_4,3049039,0.01,3,476,25,5,random
50,2.4242424242424243,0.0612558080721251,0.1844024502807222,0.0601732915117674,3_sp_gt_4,4211685,0.01,3,476,25,5,random
51,3.6363636363636367,0.0820474506532928,0.3144135795625286,0.0820960246418894,3_sp_gt_4,4211685,0.01,3,476,25,5,random
