,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,0.02,0.02,0.07,0.01,0.09,0.07,0.03,10_sp_gt_6,36656,0.01,10,222,25,5,even
1,7.272727272727273,0.8766449409947794,0.9946813766054894,0.3911697699299727,0.5924934547196844,1.6950905970804608,0.8942345373980856,3.1669188716080314,0.0796964723640348,0.0237947122494599,0.0062931969892734,10_sp_gt_6,36656,0.01,10,222,25,5,even
2,14.84848484848485,0.8644319973800176,0.8965041565793921,1.1485375733127663,1.0434490203468156,0.4941415686907373,1.4659840533792508,1.272740544599538,1.1529830419875304,0.7096969561662098,0.0228570031497873,10_sp_gt_6,36656,0.01,10,222,25,5,even
3,22.424242424242426,0.7028936390850292,0.8775601470805323,1.303060599323725,0.9445729470968792,0.3826150834215288,1.6159532804672692,1.2837688801560747,1.0027124800329006,0.7034001132994429,0.297615121486823,10_sp_gt_6,36656,0.01,10,222,25,5,even
4,30.0,0.8760531372956382,1.0247044823435163,1.116758103699554,0.9329438187329064,0.649553481194492,1.389545333823604,1.0926520273774132,0.9837266449989936,0.9180645720588352,1.3587526075886722,10_sp_gt_6,36656,0.01,10,222,25,5,even
5,0.0,0.07,0.09,0.06,0.08,0.05,0.07,0.01,0.02,0.03,0.06,10_sp_gt_6,41300,0.01,10,222,25,5,even
6,7.272727272727273,0.6767497147204286,1.0084458208988742,0.7237619083687408,0.6921058388111256,1.5989163326184284,0.8211574437902047,3.270766269617426,0.0,0.017114817744,0.0170668729032671,10_sp_gt_6,41300,0.01,10,222,25,5,even
7,14.84848484848485,0.6150051379600338,1.55051938887898,0.6406170747227665,0.5739014265692406,1.6091106097536965,0.932837510789292,2.951794499921588,0.0,0.7075857214270431,0.0206610428462963,10_sp_gt_6,41300,0.01,10,222,25,5,even
8,22.424242424242426,0.7792246329788333,1.3174290135839828,0.6942381159376863,0.6731543040487667,1.6921201360467943,0.6438219950627303,2.424969009883616,0.0,0.9755205644938196,0.0085134185039268,10_sp_gt_6,41300,0.01,10,222,25,5,even
9,30.0,0.8280218959536578,1.2997641222027332,0.6670389106831962,0.6964733266864855,1.699163569167298,0.5582782690718736,2.4236382457905963,0.0,0.961175019670628,0.003114229543636,10_sp_gt_6,41300,0.01,10,222,25,5,even
10,0.0,0.06,0.09,0.02,0.06,0.03,0.03,0.04,0.03,0.02,0.03,10_sp_gt_6,416304,0.01,10,222,25,5,even
11,7.272727272727273,0.7881079123216944,1.2681572682472828,0.2861047617335126,0.6393942704528733,1.9203945810618448,0.7150337738972526,2.785139752160272,1.4007365498484503,0.05976580027571,0.0050815301920035,10_sp_gt_6,416304,0.01,10,222,25,5,even
12,14.84848484848485,0.784005810162847,0.7986020405400914,1.2554607153855497,1.005765599278367,0.5572770473801067,1.4205081024260626,1.2753524891871786,0.9899740473186428,0.6827123832785719,0.0183641182026621,10_sp_gt_6,416304,0.01,10,222,25,5,even
13,22.424242424242426,0.7710192502590699,0.9251379777065032,1.2202573694145935,0.941015434489222,0.4581077747521557,1.568735923029618,1.3116811014654777,1.006229747246088,0.705702213941076,0.1905525813882643,10_sp_gt_6,416304,0.01,10,222,25,5,even
14,30.0,0.8606643423108429,0.9945189328682416,1.1999423781327156,0.9264405011630014,0.5594265858391297,1.4134921233441309,1.092601579772604,0.9656088131393602,0.871281810328212,1.117134785997839,10_sp_gt_6,416304,0.01,10,222,25,5,even
15,0.0,0.08,0.01,0.03,0.07,0.01,0.07,0.06,0.09,0.07,0.03,10_sp_gt_6,591973,0.01,10,222,25,5,even
16,7.272727272727273,0.6204710655070159,0.9909007789795624,0.9229265616043444,0.6159140541872042,1.5296001579084582,1.182054520841029,2.574798855638798,1.1735061438421683,0.0913348952506268,0.0276553155539912,10_sp_gt_6,591973,0.01,10,222,25,5,even
17,14.84848484848485,0.7800290890537231,0.8387027805035959,1.2650482887095391,0.9878234170735348,0.4407105607517672,1.5183537442401986,1.2908090680984596,1.015702573056997,0.6814701131943911,0.2153329013040452,10_sp_gt_6,591973,0.01,10,222,25,5,even
18,22.424242424242426,0.9115881438646148,1.0123549007421575,1.1461922843269778,0.9309492557669964,0.5772466375375523,1.4289648025783044,1.1763157807789768,1.0624552857932934,0.8909895428434621,1.1247268865846525,10_sp_gt_6,591973,0.01,10,222,25,5,even
19,30.0,0.9709873550895494,0.9954494174896952,1.0298241362020313,0.9840632452654876,1.015603334956981,1.048432882996866,1.028135934191156,0.9669361924921503,1.0396238262819943,1.341486635922729,10_sp_gt_6,591973,0.01,10,222,25,5,even
20,0.0,0.09,0.08,0.05,0.07,0.05,0.09,0.03,0.07,0.04,0.08,10_sp_gt_6,2091765,0.01,10,222,25,5,even
21,7.272727272727273,0.646045920654597,1.1166819295311643,0.7354774823863476,0.688811683232127,1.631424635423598,0.8745281549347081,2.9518281353005733,0.7880566797386629,0.056796730709454,0.0304424824669297,10_sp_gt_6,2091765,0.01,10,222,25,5,even
22,14.84848484848485,0.820243762358071,0.8554260699617066,1.192853922124047,1.0234073086265107,0.4819676877137542,1.4623168019769284,1.2234270345979423,1.0287701554987363,0.7386585550955004,0.1517573546767722,10_sp_gt_6,2091765,0.01,10,222,25,5,even
23,22.424242424242426,0.8254917638318647,0.9583790634080592,1.2136468292280918,0.8770989929546961,0.5527599247561054,1.4476762503766358,1.192673786161074,1.0075802642399676,0.8517921314353696,1.0285134756647714,10_sp_gt_6,2091765,0.01,10,222,25,5,even
24,30.0,1.0623246905332333,0.98682916555085,1.0153687750112843,0.955263587823476,0.9812240771342876,1.0255600301148748,0.9624928233799488,0.9196501530459325,1.034136750274534,1.2012607561802802,10_sp_gt_6,2091765,0.01,10,222,25,5,even
25,0.0,0.02,0.02,0.02,0.02,0.04,0.09,0.05,0.04,0.02,0.04,10_sp_gt_6,2369231,0.01,10,222,25,5,even
26,7.272727272727273,0.8923041299569193,1.2612904209080285,0.3041192785556613,0.5420845586429622,1.91704260359384,0.908192517025668,2.536012274244376,1.6757249062416884,0.0715439381809511,0.0091416582974153,10_sp_gt_6,2369231,0.01,10,222,25,5,even
27,14.84848484848485,0.7696849707323182,0.7933425428026819,1.2915990007242824,1.011965809562166,0.459205108243287,1.55636197561712,1.2848646195302853,1.045697711837482,0.6713750085775311,0.0461999307297207,10_sp_gt_6,2369231,0.01,10,222,25,5,even
