,time,species_0,species_1,species_2,food,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,1.0,3_sp_gt_5,36656,0.01,3,145,10,15,even
1,2.121212121212121,0.9814880853450008,0.0027467412169219,0.0042789847052285,0.9696913752875284,3_sp_gt_5,36656,0.01,3,145,10,15,even
2,4.242424242424242,3.0543727410322696,0.0460196338039321,0.0100650540116578,0.9101587100439904,3_sp_gt_5,36656,0.01,3,145,10,15,even
3,6.363636363636364,1.9440568506143807,1.8271043691601665,0.0946369191425224,0.9018045393240892,3_sp_gt_5,36656,0.01,3,145,10,15,even
4,8.484848484848484,1.3077132838550651,1.2997997862651238,0.6259088983818375,0.950882714977008,3_sp_gt_5,36656,0.01,3,145,10,15,even
5,10.606060606060606,0.9759402359276638,1.1286028133705868,1.0163091495163072,0.9800762478211236,3_sp_gt_5,36656,0.01,3,145,10,15,even
6,12.727272727272728,0.9860117469761456,0.9905392725337576,1.0096482678134966,0.9465658230580566,3_sp_gt_5,36656,0.01,3,145,10,15,even
7,14.84848484848485,1.037534480927855,0.9890141127785684,0.9632309834674234,0.95461904691378,3_sp_gt_5,36656,0.01,3,145,10,15,even
8,16.96969696969697,1.038166659742893,1.0585096934841265,1.009551708844676,0.9449374381351,3_sp_gt_5,36656,0.01,3,145,10,15,even
9,19.09090909090909,0.9244326178523472,1.0273243776067895,1.0672785575285302,0.9708936054409948,3_sp_gt_5,36656,0.01,3,145,10,15,even
10,21.21212121212121,1.008178449482073,0.9280493265000458,0.9499262355615956,0.9585648269385032,3_sp_gt_5,36656,0.01,3,145,10,15,even
11,23.333333333333336,1.0005256710779715,1.0593593964887604,1.030676959767125,0.9404898390999032,3_sp_gt_5,36656,0.01,3,145,10,15,even
12,25.454545454545457,0.976387566959252,0.9756210203062546,1.0098584379194968,0.98039154938243,3_sp_gt_5,36656,0.01,3,145,10,15,even
13,27.575757575757574,1.0204409150643023,0.9970390171035344,0.9860264403944186,0.9928583139027486,3_sp_gt_5,36656,0.01,3,145,10,15,even
14,30.0,0.9998059313351472,1.0119159424706474,1.0010958162958534,0.925832333387808,3_sp_gt_5,36656,0.01,3,145,10,15,even
15,0.0,0.06,0.09,0.02,1.0,3_sp_gt_5,416304,0.01,3,145,10,15,even
16,2.121212121212121,1.249883881374239,0.007006223713435,0.0093532105526436,0.996743242190674,3_sp_gt_5,416304,0.01,3,145,10,15,even
17,4.242424242424242,3.0222119247790347,0.1676283592354233,0.0236783378666713,0.965774508911576,3_sp_gt_5,416304,0.01,3,145,10,15,even
18,6.363636363636364,1.5639038013989852,1.7311557681654486,0.2573452185167363,0.9744953291660956,3_sp_gt_5,416304,0.01,3,145,10,15,even
19,8.484848484848484,1.0928941618252122,1.2217375138454172,0.8878560325394322,0.9977084620165833,3_sp_gt_5,416304,0.01,3,145,10,15,even
20,10.606060606060606,0.9133810939270468,1.026277450995669,1.0468874366062533,0.9943803166344998,3_sp_gt_5,416304,0.01,3,145,10,15,even
21,12.727272727272728,1.0221759716856715,0.9407897940852544,0.9487964131757036,0.9706615677131968,3_sp_gt_5,416304,0.01,3,145,10,15,even
22,14.84848484848485,1.0221344379127657,1.0050510000087107,0.9871074896908836,0.9932534335490883,3_sp_gt_5,416304,0.01,3,145,10,15,even
23,16.96969696969697,1.0072728628720151,0.9705368919263688,0.9848804505333062,0.9786502972556016,3_sp_gt_5,416304,0.01,3,145,10,15,even
24,19.09090909090909,1.002764227234712,0.9652957561390988,0.9761607412877809,0.9577279032252756,3_sp_gt_5,416304,0.01,3,145,10,15,even
25,21.21212121212121,1.039643015430824,1.017179084252187,0.9865538712682216,0.9454376422103276,3_sp_gt_5,416304,0.01,3,145,10,15,even
26,23.333333333333336,0.9718449724789282,1.0006348578097062,1.00841551610114,0.9787349286021872,3_sp_gt_5,416304,0.01,3,145,10,15,even
27,25.454545454545457,1.002465595670631,0.9836682851506332,0.9545128571980568,0.968381288814792,3_sp_gt_5,416304,0.01,3,145,10,15,even
28,27.575757575757574,1.003629770066659,0.9642400202607664,0.9862996496724497,0.938997688752102,3_sp_gt_5,416304,0.01,3,145,10,15,even
29,30.0,1.0106236620011275,1.0023439817183497,1.0132586218029629,0.9085080616650376,3_sp_gt_5,416304,0.01,3,145,10,15,even
30,0.0,0.02,0.02,0.02,1.0,3_sp_gt_5,2369231,0.01,3,145,10,15,even
31,2.121212121212121,0.5703437514721471,0.0,0.0077513282679786,0.9922091276097428,3_sp_gt_5,2369231,0.01,3,145,10,15,even
32,4.242424242424242,2.9663295871067867,0.0,0.0113861313629913,0.9516154804183224,3_sp_gt_5,2369231,0.01,3,145,10,15,even
33,6.363636363636364,3.314796983643693,0.0,0.0616432997915478,0.9388513572631928,3_sp_gt_5,2369231,0.01,3,145,10,15,even
34,8.484848484848484,3.2315094522286936,0.0,0.289383890991794,0.9107927225496828,3_sp_gt_5,2369231,0.01,3,145,10,15,even
35,10.606060606060606,2.7524180172423125,0.0,0.6927418731734534,0.939817256538264,3_sp_gt_5,2369231,0.01,3,145,10,15,even
36,12.727272727272728,2.4901258824872667,0.0,0.8576117400095185,0.9179715984694268,3_sp_gt_5,2369231,0.01,3,145,10,15,even
37,14.84848484848485,2.4103464866716138,0.0,0.8694792912471189,0.920816791127424,3_sp_gt_5,2369231,0.01,3,145,10,15,even
38,16.96969696969697,2.4023651173668474,0.0,0.847590394818605,0.9506686882150586,3_sp_gt_5,2369231,0.01,3,145,10,15,even
39,19.09090909090909,2.42344681241102,0.0,0.878241654487862,0.9718305293326835,3_sp_gt_5,2369231,0.01,3,145,10,15,even
40,21.21212121212121,2.372459427583787,0.0,0.8960771168524369,0.9813600716630438,3_sp_gt_5,2369231,0.01,3,145,10,15,even
41,23.333333333333336,2.37908587387258,0.0,0.882458173817471,0.9953350391866383,3_sp_gt_5,2369231,0.01,3,145,10,15,even
42,25.454545454545457,2.3702360383425964,0.0,0.8200636051293001,0.9672773465875248,3_sp_gt_5,2369231,0.01,3,145,10,15,even
43,27.575757575757574,2.429739138368948,0.0,0.8486985512332826,0.9849265426162196,3_sp_gt_5,2369231,0.01,3,145,10,15,even
44,30.0,2.3400878482851555,0.0,0.8758404955554813,0.9861384281360752,3_sp_gt_5,2369231,0.01,3,145,10,15,even
45,0.0,0.04,0.08,0.09,1.0,3_sp_gt_5,5140131,0.01,3,145,10,15,even
46,2.121212121212121,0.9290625664676296,0.0046889941474514,0.035535868484454,0.9700943059276684,3_sp_gt_5,5140131,0.01,3,145,10,15,even
47,4.242424242424242,3.0412847504546563,0.0656950071937674,0.0733078114652662,0.9985410187638366,3_sp_gt_5,5140131,0.01,3,145,10,15,even
48,6.363636363636364,1.6164801591465072,1.902515661976621,0.5938784029607929,1.0042675377103634,3_sp_gt_5,5140131,0.01,3,145,10,15,even
49,8.484848484848484,0.750944743451266,1.1840888249732615,1.1732882872486632,1.0453156529232568,3_sp_gt_5,5140131,0.01,3,145,10,15,even
50,10.606060606060606,0.9797044629678944,0.818079684946274,0.9469295597393428,1.0106859390364022,3_sp_gt_5,5140131,0.01,3,145,10,15,even
51,12.727272727272728,1.1209897674970202,1.0186347010422727,0.9561304268811888,1.0117912938262632,3_sp_gt_5,5140131,0.01,3,145,10,15,even
52,14.84848484848485,0.949686104154697,1.0693045939659405,1.0506339670355187,1.0214696778796095,3_sp_gt_5,5140131,0.01,3,145,10,15,even
53,16.96969696969697,0.9786087903657518,0.9607479763236284,0.9790447725214376,1.0704673099211146,3_sp_gt_5,5140131,0.01,3,145,10,15,even
54,19.09090909090909,1.0468249600285289,1.0165808471076612,0.998190833617498,1.07595580242076,3_sp_gt_5,5140131,0.01,3,145,10,15,even
55,21.21212121212121,0.9402426577516012,1.0713485240981435,1.0571385975557197,1.0684465748084309,3_sp_gt_5,5140131,0.01,3,145,10,15,even
56,23.333333333333336,0.9524504584420308,0.9284733592236168,0.9554354634392216,1.0882673043934754,3_sp_gt_5,5140131,0.01,3,145,10,15,even
57,25.454545454545457,1.0743192494093627,0.9928666815694824,0.9470127466334892,1.100191957634009,3_sp_gt_5,5140131,0.01,3,145,10,15,even
58,27.575757575757574,0.9664374866055016,1.071205718489333,1.0729537870806374,1.1073949132816727,3_sp_gt_5,5140131,0.01,3,145,10,15,even
59,30.0,0.9776762236856475,0.9475423548607348,0.9751268315747,1.1189539094944652,3_sp_gt_5,5140131,0.01,3,145,10,15,even
60,0.0,0.09,0.04,0.07,1.0,3_sp_gt_5,8493390,0.01,3,145,10,15,even
61,2.121212121212121,1.5835861110973417,0.0051170430403168,0.037188412084269,0.9960652695095152,3_sp_gt_5,8493390,0.01,3,145,10,15,even
62,4.242424242424242,3.036168980045942,0.2568284360567297,0.1167543531242278,0.9556922533203508,3_sp_gt_5,8493390,0.01,3,145,10,15,even
63,6.363636363636364,1.1545632515837978,1.7501871251660723,0.9279825642867362,0.9531112120381386,3_sp_gt_5,8493390,0.01,3,145,10,15,even
64,8.484848484848484,0.7026490668438243,1.007008435188022,1.12143000298844,0.9540018009976804,3_sp_gt_5,8493390,0.01,3,145,10,15,even
65,10.606060606060606,1.0922429391532538,0.7535672638377039,0.8458254374152195,0.9238219715064252,3_sp_gt_5,8493390,0.01,3,145,10,15,even
66,12.727272727272728,1.1329153074375269,1.1810845382417894,1.0361061823244746,0.912684242320706,3_sp_gt_5,8493390,0.01,3,145,10,15,even
67,14.84848484848485,0.8205063012282143,1.0662307701827058,1.137376774773184,0.8930338212329026,3_sp_gt_5,8493390,0.01,3,145,10,15,even
68,16.96969696969697,1.002114520017623,0.8335084509745514,0.9295882238093188,0.8893380663177597,3_sp_gt_5,8493390,0.01,3,145,10,15,even
69,19.09090909090909,1.085827541869132,1.0606047066887254,0.9681627380872352,0.8653694550169805,3_sp_gt_5,8493390,0.01,3,145,10,15,even
70,21.21212121212121,0.9430333659290088,1.0914477776025024,1.0645286277114672,0.8660512522098904,3_sp_gt_5,8493390,0.01,3,145,10,15,even
71,23.333333333333336,0.9629990562278496,0.9608270670872217,0.982329499861339,0.8553342021127156,3_sp_gt_5,8493390,0.01,3,145,10,15,even
72,25.454545454545457,1.0542385329116737,0.9701717696233668,1.000552784041448,0.867357367204593,3_sp_gt_5,8493390,0.01,3,145,10,15,even
73,27.575757575757574,1.00021758159804,1.019229605292791,1.0296042978741755,0.8617793530904704,3_sp_gt_5,8493390,0.01,3,145,10,15,even
74,30.0,0.9567477812662284,0.9644238658632434,0.9974890634979054,0.8308714383004709,3_sp_gt_5,8493390,0.01,3,145,10,15,even
75,0.0,0.09,0.09,0.08,1.0,3_sp_gt_5,8982779,0.01,3,145,10,15,even
76,2.121212121212121,1.564106132124251,0.0112028499464194,0.0415824328851348,0.9991419732732642,3_sp_gt_5,8982779,0.01,3,145,10,15,even
77,4.242424242424242,2.882317120634579,0.4531804962138352,0.1287044348233531,0.9778924013938478,3_sp_gt_5,8982779,0.01,3,145,10,15,even
78,6.363636363636364,1.0528067817971103,1.6872023450458595,0.970458057509242,1.0361009754439274,3_sp_gt_5,8982779,0.01,3,145,10,15,even
79,8.484848484848484,0.7814075501539798,0.9550949404481952,1.0487318450728438,0.9682711302496548,3_sp_gt_5,8982779,0.01,3,145,10,15,even
80,10.606060606060606,1.1065511679653928,0.8820186172273197,0.8920818995967138,0.9250867174890952,3_sp_gt_5,8982779,0.01,3,145,10,15,even
81,12.727272727272728,1.0510874427595502,1.1362253125113866,1.0462263424273583,0.9483434646318136,3_sp_gt_5,8982779,0.01,3,145,10,15,even
82,14.84848484848485,0.919822329062032,1.004602194085676,1.039999760510687,0.92319256219606,3_sp_gt_5,8982779,0.01,3,145,10,15,even
83,16.96969696969697,1.0279033216513682,0.9334424584856718,0.9536706034361596,0.9080943881364352,3_sp_gt_5,8982779,0.01,3,145,10,15,even
84,19.09090909090909,1.0469850330118706,1.031131144314564,1.0129439322786051,0.9029085303930252,3_sp_gt_5,8982779,0.01,3,145,10,15,even
85,21.21212121212121,0.9744753919848798,1.0055149150998672,0.987256268671208,0.8667159995070839,3_sp_gt_5,8982779,0.01,3,145,10,15,even
86,23.333333333333336,0.9928164660183548,0.9774423330934962,1.031231491487445,0.8901521660896243,3_sp_gt_5,8982779,0.01,3,145,10,15,even
87,25.454545454545457,0.9621025995991376,1.0422878973665446,1.0250341056477503,0.8834739910216353,3_sp_gt_5,8982779,0.01,3,145,10,15,even
88,27.575757575757574,0.995211305154468,0.9757975861524272,1.0001332078791518,0.9332627829886108,3_sp_gt_5,8982779,0.01,3,145,10,15,even
89,30.0,1.0441932198029815,0.973180035445611,0.9425248727227336,0.9477234993060808,3_sp_gt_5,8982779,0.01,3,145,10,15,even
90,0.0,0.06,0.08,0.04,1.0,3_sp_gt_5,9036584,0.01,3,145,10,15,even
91,2.121212121212121,1.2549925959161476,0.0065596316196085,0.0198885653545064,0.9663605411991868,3_sp_gt_5,9036584,0.01,3,145,10,15,even
92,4.242424242424242,3.0461927728167204,0.1626422389903581,0.0534131404528846,0.9699407134479924,3_sp_gt_5,9036584,0.01,3,145,10,15,even
93,6.363636363636364,1.4380429942726056,1.713694147780184,0.5370289827636028,0.9651854719482617,3_sp_gt_5,9036584,0.01,3,145,10,15,even
94,8.484848484848484,0.8792354627431535,1.1599847038790787,1.0984413908623083,0.9865021518619894,3_sp_gt_5,9036584,0.01,3,145,10,15,even
95,10.606060606060606,0.9980310762964832,0.8783037247097902,0.9722685758912036,1.0235488488452178,3_sp_gt_5,9036584,0.01,3,145,10,15,even
96,12.727272727272728,1.0866632837858234,1.0494659403407878,0.9955523687244552,1.013941569484323,3_sp_gt_5,9036584,0.01,3,145,10,15,even
97,14.84848484848485,0.9196276953026415,1.0785952706290438,1.0500811272472357,0.9958217928062486,3_sp_gt_5,9036584,0.01,3,145,10,15,even
98,16.96969696969697,1.0086541572677747,0.92297198362416,0.982909166349456,0.9707940850396712,3_sp_gt_5,9036584,0.01,3,145,10,15,even
99,19.09090909090909,1.0498403037645925,0.9965372014589716,0.964408502388366,0.941314628761206,3_sp_gt_5,9036584,0.01,3,145,10,15,even
100,21.21212121212121,0.9955658890181512,1.0400284614655744,1.0152555581928977,0.9009400891353488,3_sp_gt_5,9036584,0.01,3,145,10,15,even
101,23.333333333333336,0.984317880194286,0.954023471208402,0.9948496651888776,0.8727614395847751,3_sp_gt_5,9036584,0.01,3,145,10,15,even
102,25.454545454545457,1.0497339247844202,1.0002463463174889,0.9808149961711916,0.910834764229844,3_sp_gt_5,9036584,0.01,3,145,10,15,even
103,27.575757575757574,1.011502227214799,0.9908010792056042,0.9883994181151204,0.9118976293796284,3_sp_gt_5,9036584,0.01,3,145,10,15,even
104,30.0,0.9786804582945088,0.998967969542822,0.9948787281837832,0.918290730460841,3_sp_gt_5,9036584,0.01,3,145,10,15,even
105,0.0,0.06,0.06,0.01,1.0,3_sp_gt_5,9845126,0.01,3,145,10,15,even
106,2.121212121212121,1.2900595527847851,0.0047874172549456,0.0048278200675476,0.9789128772041384,3_sp_gt_5,9845126,0.01,3,145,10,15,even
107,4.242424242424242,3.1682142340237265,0.1500022890603898,0.0132993871846371,0.9328258851384056,3_sp_gt_5,9845126,0.01,3,145,10,15,even
108,6.363636363636364,1.6660549831224254,1.6794231981969108,0.1621423067088527,0.9442604293160288,3_sp_gt_5,9845126,0.01,3,145,10,15,even
109,8.484848484848484,1.2807022811194877,1.2607039107924862,0.7212711526711159,0.9627223827771944,3_sp_gt_5,9845126,0.01,3,145,10,15,even
110,10.606060606060606,0.9178724048766148,1.170781615165249,1.0902938656880825,0.9446139809499592,3_sp_gt_5,9845126,0.01,3,145,10,15,even
111,12.727272727272728,0.9845600383096356,0.877449151905729,0.9469701782699004,0.9294860745395634,3_sp_gt_5,9845126,0.01,3,145,10,15,even
112,14.84848484848485,1.1304011870906006,1.037448818916291,0.958241010548544,0.9405394029640888,3_sp_gt_5,9845126,0.01,3,145,10,15,even
113,16.96969696969697,0.968599465227274,1.076678282418322,1.0363210030748262,0.941963511671671,3_sp_gt_5,9845126,0.01,3,145,10,15,even
114,19.09090909090909,1.002418467686465,0.9751434974506452,0.9883056317105516,0.9164569109332668,3_sp_gt_5,9845126,0.01,3,145,10,15,even
115,21.21212121212121,0.998128514344957,1.008563353408064,1.0379873988153328,0.9053833804727672,3_sp_gt_5,9845126,0.01,3,145,10,15,even
116,23.333333333333336,0.963518064029614,0.9847425773226612,1.0092363623317993,0.9183355584289506,3_sp_gt_5,9845126,0.01,3,145,10,15,even
117,25.454545454545457,1.0186982781192448,0.961584497998662,1.0010829838713493,0.925058160854068,3_sp_gt_5,9845126,0.01,3,145,10,15,even
118,27.575757575757574,0.9744852459121034,0.9760850670304428,0.9972846595937752,0.9551877925819828,3_sp_gt_5,9845126,0.01,3,145,10,15,even
119,30.0,1.0141879557912337,1.0060485164961903,1.0061764633031085,0.909660619483764,3_sp_gt_5,9845126,0.01,3,145,10,15,even
120,0.0,0.03,0.04,0.07,1.0,3_sp_gt_5,10488077,0.01,3,145,10,15,even
121,2.121212121212121,0.7547685286570617,0.0,0.0271231741207316,0.9820513608430996,3_sp_gt_5,10488077,0.01,3,145,10,15,even
122,4.242424242424242,3.0698417380335243,0.0,0.0507872997999987,0.9334046290664147,3_sp_gt_5,10488077,0.01,3,145,10,15,even
123,6.363636363636364,3.1655048995131434,0.0,0.2294306588363169,0.8976757182235738,3_sp_gt_5,10488077,0.01,3,145,10,15,even
124,8.484848484848484,2.796436948020707,0.0,0.6255344825235032,0.8877463169917614,3_sp_gt_5,10488077,0.01,3,145,10,15,even
125,10.606060606060606,2.4718305856894776,0.0,0.8309679522008814,0.8827098739193435,3_sp_gt_5,10488077,0.01,3,145,10,15,even
126,12.727272727272728,2.393821326092549,0.0,0.864212862601319,0.8786419781014474,3_sp_gt_5,10488077,0.01,3,145,10,15,even
127,14.84848484848485,2.394612033905366,0.0,0.8577298710441498,0.8842808202559549,3_sp_gt_5,10488077,0.01,3,145,10,15,even
128,16.96969696969697,2.418922528466159,0.0,0.877127630380714,0.916701339598947,3_sp_gt_5,10488077,0.01,3,145,10,15,even
129,19.09090909090909,2.328911526114428,0.0,0.8829275197769393,0.9712094408257468,3_sp_gt_5,10488077,0.01,3,145,10,15,even
130,21.21212121212121,2.3484510500610134,0.0,0.8631430951232607,1.023313604710959,3_sp_gt_5,10488077,0.01,3,145,10,15,even
131,23.333333333333336,2.4335666902632838,0.0,0.8458544729141864,1.0147396613209163,3_sp_gt_5,10488077,0.01,3,145,10,15,even
132,25.454545454545457,2.4239765836944365,0.0,0.8649315223294354,1.0301518135668692,3_sp_gt_5,10488077,0.01,3,145,10,15,even
133,27.575757575757574,2.3821950439635398,0.0,0.8958813504860076,0.9864224974873638,3_sp_gt_5,10488077,0.01,3,145,10,15,even
134,30.0,2.385906497476142,0.0,0.9045945022918468,0.9543028102288974,3_sp_gt_5,10488077,0.01,3,145,10,15,even
135,0.0,0.09,0.09,0.01,1.0,3_sp_gt_5,12733201,0.01,3,145,10,15,even
136,2.121212121212121,1.592348882001996,0.0105133244446368,0.0053494426446795,1.0105492703506176,3_sp_gt_5,12733201,0.01,3,145,10,15,even
137,4.242424242424242,3.001396614364732,0.4730683637096121,0.0186123564274086,0.9957801007834588,3_sp_gt_5,12733201,0.01,3,145,10,15,even
138,6.363636363636364,1.5060236444374926,1.547886460456957,0.2461018711102426,0.952479724364864,3_sp_gt_5,12733201,0.01,3,145,10,15,even
139,8.484848484848484,1.1583695159671088,1.2479569003214468,0.8849354966018963,0.9550807102163692,3_sp_gt_5,12733201,0.01,3,145,10,15,even
140,10.606060606060606,0.8634694290637048,1.0883373373842569,1.0732981128293728,0.9630248055410434,3_sp_gt_5,12733201,0.01,3,145,10,15,even
141,12.727272727272728,1.040114807930788,0.8427067711090296,0.911137601198392,0.958938119978559,3_sp_gt_5,12733201,0.01,3,145,10,15,even
142,14.84848484848485,1.0972753025103867,1.0537517110603964,0.9821116321187742,1.0112648165936455,3_sp_gt_5,12733201,0.01,3,145,10,15,even
143,16.96969696969697,0.905353548232007,1.0732437109562882,1.0587974408641432,1.023226114093302,3_sp_gt_5,12733201,0.01,3,145,10,15,even
144,19.09090909090909,0.9539316162742684,0.9211094012806904,0.9455577742351878,1.0237277039853512,3_sp_gt_5,12733201,0.01,3,145,10,15,even
145,21.21212121212121,1.076348419085909,0.9823148200776016,0.9679947965371408,1.0346818927321797,3_sp_gt_5,12733201,0.01,3,145,10,15,even
146,23.333333333333336,0.985167472216199,1.0589101627760351,1.0462680710854837,0.9703975361198304,3_sp_gt_5,12733201,0.01,3,145,10,15,even
147,25.454545454545457,0.967566868248242,0.9805633880145764,1.0012603099718709,0.966906954709319,3_sp_gt_5,12733201,0.01,3,145,10,15,even
148,27.575757575757574,1.0569589355627906,0.99022300105149,0.9817119362333686,0.9883183478724332,3_sp_gt_5,12733201,0.01,3,145,10,15,even
149,30.0,0.999073658683534,1.059817456050942,1.0197853946583124,1.0058739664144074,3_sp_gt_5,12733201,0.01,3,145,10,15,even
