,time,species_0,species_1,species_2,food,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,13.636363636363637,1.0296274066398798,1.4448522664560508,1.282579059543064,0.3521094228785112,3_sp_gt_5,36656,0.1,3,176,50,5,random
1,18.484848484848484,0.8312654811107625,1.448723364010443,1.3823664518496874,0.2790341864725244,3_sp_gt_5,36656,0.1,3,176,50,5,random
2,22.424242424242426,1.381431682106105,0.8051179347544235,1.0492105744481075,0.3882847338129884,3_sp_gt_5,36656,0.1,3,176,50,5,random
3,26.060606060606062,1.0653026282934437,0.9807549798995582,1.0557716715582754,0.3496805839586286,3_sp_gt_5,36656,0.1,3,176,50,5,random
4,30.0,0.9377517104541562,0.9963426437366172,0.9941512560221188,0.1894810211835054,3_sp_gt_5,36656,0.1,3,176,50,5,random
5,11.212121212121213,0.9941078231904972,1.1121367439573238,1.0451700597785616,0.4304213193769188,3_sp_gt_5,41300,0.1,3,176,50,5,random
6,20.0,0.5769160146525871,0.8551924161942404,1.0854663480235869,0.2097013568639054,3_sp_gt_5,41300,0.1,3,176,50,5,random
7,23.63636363636364,1.578731348648892,1.2680965044168628,0.808021636860675,0.3447338244781989,3_sp_gt_5,41300,0.1,3,176,50,5,random
8,24.848484848484848,0.9618188195556876,1.4924328377081473,1.141657840998478,0.2945448759596988,3_sp_gt_5,41300,0.1,3,176,50,5,random
9,27.272727272727277,0.4590373423780958,1.092942623354142,1.290909987235861,0.2199506990260872,3_sp_gt_5,41300,0.1,3,176,50,5,random
10,3.6363636363636367,3.330561651331176,0.0322147708868301,0.0595426626251059,0.6986200471877166,3_sp_gt_5,115475,0.1,3,176,50,5,random
11,4.848484848484849,2.842466254991083,0.712928290677695,0.2002817447095,0.434746396796678,3_sp_gt_5,115475,0.1,3,176,50,5,random
12,10.0,0.2382900047876404,0.978008486302651,1.285533050033184,0.2739465981374585,3_sp_gt_5,115475,0.1,3,176,50,5,random
13,12.424242424242424,1.773916291473188,0.2101462017236894,0.5783531165888799,0.4889094929073629,3_sp_gt_5,115475,0.1,3,176,50,5,random
14,21.21212121212121,1.6948270247731898,1.4190752386238887,0.8651885666423856,0.2670976022811959,3_sp_gt_5,115475,0.1,3,176,50,5,random
15,3.6363636363636367,3.52117585265633,0.0371385248828462,0.0102241794928353,0.7286631328730407,3_sp_gt_5,309357,0.1,3,176,50,5,random
16,13.636363636363637,1.4641111574879058,0.7307023319759912,0.626472966712581,0.2957980543717597,3_sp_gt_5,309357,0.1,3,176,50,5,random
17,16.060606060606062,1.075210878270932,1.1596668037163669,0.610726684421365,0.3141887352058037,3_sp_gt_5,309357,0.1,3,176,50,5,random
18,20.0,0.8541789027040608,0.8027375098238193,0.9177026747438484,0.2658739682457143,3_sp_gt_5,309357,0.1,3,176,50,5,random
19,30.0,1.036613742555615,0.7761239803514919,1.1477288566584862,0.3603811071154764,3_sp_gt_5,309357,0.1,3,176,50,5,random
20,1.2121212121212122,0.3811941536803708,0.0154684183231395,0.0102714082548557,0.9396915022563735,3_sp_gt_5,416304,0.1,3,176,50,5,random
21,4.848484848484849,3.1168091993402087,0.2778103356005918,0.0172259306896081,0.4863986429304798,3_sp_gt_5,416304,0.1,3,176,50,5,random
22,16.060606060606062,0.921154925879947,0.529990562361808,0.7081376956726159,0.4133928805638893,3_sp_gt_5,416304,0.1,3,176,50,5,random
23,22.424242424242426,0.7263264990408194,1.0805653035906144,1.1670256170815123,0.2731258639545911,3_sp_gt_5,416304,0.1,3,176,50,5,random
24,23.63636363636364,0.8327125706607588,1.1562486524898106,1.009073164065836,0.4028182929625225,3_sp_gt_5,416304,0.1,3,176,50,5,random
25,1.2121212121212122,0.6603346572178278,0.0,0.0270200136584234,1.4917671701195032,3_sp_gt_5,591973,0.1,3,176,50,5,random
26,2.4242424242424243,2.173474149493386,0.0,0.0403526446682061,1.0765070461761077,3_sp_gt_5,591973,0.1,3,176,50,5,random
27,8.484848484848484,2.3722640967901083,0.0,1.080262363379468,0.3509008581955074,3_sp_gt_5,591973,0.1,3,176,50,5,random
28,12.424242424242424,2.056349822015453,0.0,1.0072896672677765,0.2537046498059497,3_sp_gt_5,591973,0.1,3,176,50,5,random
29,22.424242424242426,2.4728947291413026,0.0,0.8860310871861893,0.4251670610991691,3_sp_gt_5,591973,0.1,3,176,50,5,random
30,6.0606060606060606,2.300297334894042,1.9439337015115352,0.2657690035005849,0.2677353814376323,3_sp_gt_5,1444356,0.1,3,176,50,5,random
31,12.424242424242424,1.23367183845712,0.6626887699839252,0.7187086612077545,0.2846101638880023,3_sp_gt_5,1444356,0.1,3,176,50,5,random
32,21.21212121212121,1.0591145233592305,1.2482667362428013,0.9326513828537843,0.3717249782066818,3_sp_gt_5,1444356,0.1,3,176,50,5,random
33,26.060606060606062,0.6574187944043531,1.3439063771380502,1.2020125522744194,0.3562199105203476,3_sp_gt_5,1444356,0.1,3,176,50,5,random
34,28.484848484848484,0.6624569947791484,0.78260780131418,1.051360124428712,0.5763529334488317,3_sp_gt_5,1444356,0.1,3,176,50,5,random
35,11.212121212121213,2.657154358484304,0.0,0.8994291832202257,0.36105856865787,3_sp_gt_5,1768742,0.1,3,176,50,5,random
36,14.84848484848485,2.1786193074789133,0.0,0.979321846988153,0.4065925603934293,3_sp_gt_5,1768742,0.1,3,176,50,5,random
37,18.484848484848484,1.7725329764861204,0.0,0.9025397392892964,0.2013833464185423,3_sp_gt_5,1768742,0.1,3,176,50,5,random
38,21.21212121212121,2.8123938763159604,0.0,1.1428812064173797,0.2343257306359359,3_sp_gt_5,1768742,0.1,3,176,50,5,random
39,26.060606060606062,2.2921782919491767,0.0,1.0541681167306511,0.3358545816264501,3_sp_gt_5,1768742,0.1,3,176,50,5,random
40,1.2121212121212122,0.7391197296929547,0.0153991881811232,0.0236216405457749,1.164094753829962,3_sp_gt_5,2091765,0.1,3,176,50,5,random
41,4.848484848484849,1.6718892346865708,1.98344159449746,0.6242232041688214,0.5003871265877526,3_sp_gt_5,2091765,0.1,3,176,50,5,random
42,18.484848484848484,1.4585617575130934,1.008862810011962,0.5094592596849276,0.3393537664394639,3_sp_gt_5,2091765,0.1,3,176,50,5,random
43,27.272727272727277,1.5773428732318986,0.2931771150314305,0.382472613284984,0.32400410103186,3_sp_gt_5,2091765,0.1,3,176,50,5,random
44,30.0,0.7134974258515986,1.2984810389852504,1.414381447058939,0.2756455315150209,3_sp_gt_5,2091765,0.1,3,176,50,5,random
45,11.212121212121213,2.285901240824825,0.0,0.9094782809167112,0.3193803039532227,3_sp_gt_5,2369231,0.1,3,176,50,5,random
46,13.636363636363637,2.482992640719488,0.0,0.8706658362592609,0.2946047611981731,3_sp_gt_5,2369231,0.1,3,176,50,5,random
47,14.84848484848485,2.7331745722801344,0.0,0.847930404705432,0.2609358504192315,3_sp_gt_5,2369231,0.1,3,176,50,5,random
48,17.272727272727273,2.875238290552818,0.0,0.752883103610608,0.3927534018925057,3_sp_gt_5,2369231,0.1,3,176,50,5,random
49,30.0,1.993070216274266,0.0,0.9828072985440838,0.274633070915984,3_sp_gt_5,2369231,0.1,3,176,50,5,random
50,2.4242424242424243,1.8093395212360144,0.0144400114774825,0.0407948524271657,1.0760684470212247,3_sp_gt_5,2698393,0.1,3,176,50,5,random
51,3.6363636363636367,2.786137670255242,0.1431605508802618,0.0973239647203787,0.9344192424212308,3_sp_gt_5,2698393,0.1,3,176,50,5,random
52,13.636363636363637,0.7176069312782537,1.5955529995374236,1.377988827212338,0.3843187611418429,3_sp_gt_5,2698393,0.1,3,176,50,5,random
53,23.63636363636364,1.9428475835500492,1.1216534989238796,0.4419440144903233,0.2644332068239195,3_sp_gt_5,2698393,0.1,3,176,50,5,random
54,27.272727272727277,0.4603022068931119,1.4754133733357595,1.5246753017231085,0.2632244803391757,3_sp_gt_5,2698393,0.1,3,176,50,5,random
55,4.848484848484849,3.763487145432234,0.0,0.0200005204037167,0.6573331176799732,3_sp_gt_5,2721265,0.1,3,176,50,5,random
56,10.0,2.72754062026266,0.0,0.9250665519804758,0.4342764790546191,3_sp_gt_5,2721265,0.1,3,176,50,5,random
57,13.636363636363637,3.2668644460895,0.0,0.956478010116858,0.4162508268613424,3_sp_gt_5,2721265,0.1,3,176,50,5,random
58,17.272727272727273,2.525781058809708,0.0,1.063965700942625,0.3646467966857416,3_sp_gt_5,2721265,0.1,3,176,50,5,random
59,28.484848484848484,2.047808389331208,0.0,0.8330117526830417,0.453599616664309,3_sp_gt_5,2721265,0.1,3,176,50,5,random
60,3.6363636363636367,2.492694948120705,0.0148633149697423,0.0476952226361756,0.6979409321627742,3_sp_gt_5,2753893,0.1,3,176,50,5,random
61,7.272727272727273,0.9361925933609718,1.2995247478747585,1.0119710076934372,0.3348777818932547,3_sp_gt_5,2753893,0.1,3,176,50,5,random
62,8.484848484848484,0.8047542940435718,1.2205587416231314,1.358943037849588,0.2867335228237001,3_sp_gt_5,2753893,0.1,3,176,50,5,random
63,12.424242424242424,0.5499798316364026,1.035736371975454,1.088700497940993,0.2596409049966914,3_sp_gt_5,2753893,0.1,3,176,50,5,random
64,28.484848484848484,0.6219703876239904,1.3617538856049374,1.1401164543355342,0.3404960897699703,3_sp_gt_5,2753893,0.1,3,176,50,5,random
65,2.4242424242424243,2.2497223018862145,0.0136458660576684,0.0059552881417753,0.7145527300132667,3_sp_gt_5,2858482,0.1,3,176,50,5,random
66,4.848484848484849,2.588605673729072,1.4188954730927317,0.0337855112448105,0.4669070240812522,3_sp_gt_5,2858482,0.1,3,176,50,5,random
67,17.272727272727273,1.6542414773295355,0.5551059455566814,0.7103743320070757,0.4439101473810353,3_sp_gt_5,2858482,0.1,3,176,50,5,random
68,22.424242424242426,0.7965657313167346,1.1742986114341665,1.109966220143737,0.2952221081457118,3_sp_gt_5,2858482,0.1,3,176,50,5,random
69,30.0,0.570582174053703,0.6111628329734998,0.7944157226238074,0.294484907254364,3_sp_gt_5,2858482,0.1,3,176,50,5,random
70,3.6363636363636367,2.4706796786360954,0.3070851553979853,0.1210735240733755,0.9307837431015854,3_sp_gt_5,2905119,0.1,3,176,50,5,random
71,13.636363636363637,1.106907975943547,1.5433300282931763,1.046937142823961,0.3773271187303444,3_sp_gt_5,2905119,0.1,3,176,50,5,random
72,20.0,0.9286370750670342,1.1394938992422612,0.9574786643714098,0.3901546340544871,3_sp_gt_5,2905119,0.1,3,176,50,5,random
73,23.63636363636364,0.6704796323519555,1.312920898608383,1.4108547938141975,0.3054673736507258,3_sp_gt_5,2905119,0.1,3,176,50,5,random
74,27.272727272727277,1.6609943276669683,1.0169708186077542,0.8641900676276931,0.2954256785268072,3_sp_gt_5,2905119,0.1,3,176,50,5,random
75,12.424242424242424,1.7297050551810924,0.0,0.816780075707713,0.2281300516872867,3_sp_gt_5,3049039,0.1,3,176,50,5,random
76,22.424242424242426,2.090248222733499,0.0,1.1574022747594124,0.3076613765938492,3_sp_gt_5,3049039,0.1,3,176,50,5,random
77,23.63636363636364,1.984359440659295,0.0,0.9303670261361884,0.1868266952758686,3_sp_gt_5,3049039,0.1,3,176,50,5,random
78,24.848484848484848,2.4052927881513413,0.0,0.8347728673324962,0.2187251988418653,3_sp_gt_5,3049039,0.1,3,176,50,5,random
79,27.272727272727277,3.0745344501580014,0.0,0.9862784588839286,0.2211595251573076,3_sp_gt_5,3049039,0.1,3,176,50,5,random
80,11.212121212121213,0.8311681974351023,1.1018014985339335,1.4429780218623045,0.2706692054347743,3_sp_gt_5,3346496,0.1,3,176,50,5,random
81,12.424242424242424,0.9420574591103188,1.1391559201698058,1.2488135600310089,0.2823048108105377,3_sp_gt_5,3346496,0.1,3,176,50,5,random
82,23.63636363636364,0.9329389789827705,1.1895961400052175,0.9446375577892756,0.3786416714865071,3_sp_gt_5,3346496,0.1,3,176,50,5,random
83,24.848484848484848,1.146926716213835,0.8184678528991257,0.7801110199232973,0.3884493320508767,3_sp_gt_5,3346496,0.1,3,176,50,5,random
84,27.272727272727277,0.7336055309951607,0.846773385707564,0.9374982739718624,0.3366519881349863,3_sp_gt_5,3346496,0.1,3,176,50,5,random
85,1.2121212121212122,0.1894586211791765,0.0132864858710843,0.0122979631241897,0.770475729614235,3_sp_gt_5,4211685,0.1,3,176,50,5,random
86,11.212121212121213,0.6186474059793968,1.2295555522170163,1.6632146287346412,0.19833899016827,3_sp_gt_5,4211685,0.1,3,176,50,5,random
87,12.424242424242424,0.6449438928372129,1.108599569611419,1.222893605252897,0.2088281338036364,3_sp_gt_5,4211685,0.1,3,176,50,5,random
88,21.21212121212121,1.379292378395403,0.5280482232554622,0.5217897093398838,0.3036418141669552,3_sp_gt_5,4211685,0.1,3,176,50,5,random
89,26.060606060606062,0.4834350765985775,1.0739990821281928,1.2692357561080172,0.4657421504184122,3_sp_gt_5,4211685,0.1,3,176,50,5,random
90,2.4242424242424243,2.3794639214697217,0.0,0.0338666590519685,0.9764379862795656,3_sp_gt_5,4240255,0.1,3,176,50,5,random
91,7.272727272727273,3.056303459527054,0.0,0.9430109684695346,0.234754433309162,3_sp_gt_5,4240255,0.1,3,176,50,5,random
92,20.0,2.1709975297117454,0.0,0.8505957525711225,0.2171284116320539,3_sp_gt_5,4240255,0.1,3,176,50,5,random
93,23.63636363636364,2.677138835471661,0.0,0.5229401562340792,0.2283639741277116,3_sp_gt_5,4240255,0.1,3,176,50,5,random
94,30.0,2.057071401879924,0.0,1.2078363819296678,0.2189115644283322,3_sp_gt_5,4240255,0.1,3,176,50,5,random
95,2.4242424242424243,1.7420216599570315,0.0066182901317579,0.0312268894009885,0.9134055995335524,3_sp_gt_5,5140131,0.1,3,176,50,5,random
